Argument,Label
a0,out
a1,out
a10,out
a11,in
a12,in
a13,out
a14,in
a15,in
a16,out
a17,in
a18,in
a19,in
a2,out
a20,in
a21,out
a22,in
a23,out
a24,out
a25,in
a26,out
a27,out
a28,in
a29,in
a3,out
a30,in
a31,in
a32,in
a33,in
a34,in
a35,in
a36,out
a37,out
a38,in
a39,in
a4,in
a40,in
a41,out
a42,in
a43,in
a44,out
a45,out
a46,out
a47,in
a48,in
a49,in
a5,in
a50,out
a51,out
a52,in
a53,in
a54,in
a55,in
a56,in
a57,out
a58,in
a59,in
a6,out
a60,in
a61,in
a62,in
a63,in
a64,out
a65,in
a66,out
a67,out
a68,out
a69,in
a7,out
a70,out
a71,out
a72,out
a73,in
a74,out
a75,in
a76,out
a77,in
a78,out
a79,in
a8,in
a80,in
a9,out
