argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,69,79,4891,5594,0.8222222222222223,0.38333333333333336,0.4388888888888889,0.6185567010309279,0.0035030497615607657,70.81012658227849,0.005311096125975904
a1,81,54,5801,3892,0.75,0.45,0.3,0.6451612903225806,0.00289251544606374,72.07407407407408,0.006171258572573396
a2,78,63,5570,4530,0.7833333333333333,0.43333333333333335,0.35000000000000003,0.6382978723404256,0.0033004802990435986,71.9047619047619,0.00594482214019748
a3,69,74,4967,5291,0.7944444444444445,0.38333333333333336,0.41111111111111115,0.6185567010309279,0.0034342464843959294,71.5,0.005438842110789735
a4,61,76,4250,5441,0.7611111111111112,0.3388888888888889,0.4222222222222222,0.6020066889632107,0.0029957191812765038,71.59210526315789,0.004737114681979648
a5,64,73,4590,5184,0.7611111111111112,0.35555555555555557,0.40555555555555556,0.6081081081081081,0.0030174834662871526,71.01369863013699,0.005039771096342057
a6,69,78,4859,5505,0.8166666666666667,0.38333333333333336,0.43333333333333335,0.6185567010309279,0.0034066983365714917,70.57692307692308,0.005241025963099643
a7,66,71,4654,5033,0.7611111111111112,0.3666666666666667,0.3944444444444445,0.6122448979591837,0.0029644432195468948,70.88732394366197,0.005080574614823253
a8,61,75,4338,5370,0.7555555555555555,0.3388888888888889,0.4166666666666667,0.6020066889632107,0.0029898204058764234,71.6,0.004812861167621221
a9,83,66,5978,4789,0.8277777777777778,0.46111111111111114,0.3666666666666667,0.6498194945848376,0.0038088577572143903,72.56060606060606,0.0063721444122829185
a10,68,75,4844,5359,0.7944444444444445,0.37777777777777777,0.4166666666666667,0.6164383561643836,0.0033561607366939888,71.45333333333333,0.005297291979153125
a11,70,88,4960,6320,0.8777777777777778,0.3888888888888889,0.48888888888888893,0.6206896551724138,0.004145021080384622,71.81818181818181,0.005443713336607397
a12,66,79,4730,5696,0.8055555555555556,0.3666666666666667,0.4388888888888889,0.6122448979591837,0.0035515033242864984,72.10126582278481,0.005211418065747262
a13,71,70,5060,5008,0.7833333333333333,0.3944444444444445,0.3888888888888889,0.6228373702422145,0.0031895069777090443,71.54285714285714,0.005459299323488005
a14,62,76,4417,5433,0.7666666666666667,0.34444444444444444,0.4222222222222222,0.6040268456375839,0.0031446320640348916,71.48684210526316,0.00490877760574341
a15,69,72,4926,5135,0.7833333333333333,0.38333333333333336,0.4,0.6185567010309279,0.0032843090285337192,71.31944444444444,0.005326813555240188
a16,64,77,4503,5447,0.7833333333333333,0.35555555555555557,0.4277777777777778,0.6081081081081081,0.0031247397711164746,70.74025974025975,0.004928231382249102
a17,68,75,4894,5331,0.7944444444444445,0.37777777777777777,0.4166666666666667,0.6164383561643836,0.003383129617924708,71.08,0.005366256960540393
a18,71,68,5196,4887,0.7722222222222223,0.3944444444444445,0.37777777777777777,0.6228373702422145,0.00331923774514359,71.86764705882354,0.005673105994849186
a19,83,66,5892,4715,0.8277777777777778,0.46111111111111114,0.3666666666666667,0.6498194945848376,0.003572277187097236,71.43939393939394,0.006208718035692738
a20,71,77,5114,5469,0.8222222222222223,0.3944444444444445,0.4277777777777778,0.6228373702422145,0.0036488740122396536,71.02597402597402,0.00553913944132237
a21,74,70,5271,5014,0.8,0.41111111111111115,0.3888888888888889,0.6293706293706294,0.0033985018158609595,71.62857142857143,0.005681769425348539
a22,74,75,5290,5358,0.8277777777777778,0.41111111111111115,0.4166666666666667,0.6293706293706294,0.003699549981038636,71.44,0.005740274315623696
a23,72,70,5128,4935,0.788888888888889,0.4,0.3888888888888889,0.625,0.0033099870264489645,70.5,0.00554229942672875
a24,60,73,4304,5271,0.7388888888888889,0.33333333333333337,0.40555555555555556,0.6,0.003004793945301457,72.20547945205479,0.004828315627666766
a25,77,69,5499,4879,0.8111111111111111,0.4277777777777778,0.38333333333333336,0.6360424028268551,0.0034631364087606737,70.71014492753623,0.005848460299804715
a26,72,69,5154,4955,0.7833333333333333,0.4,0.38333333333333336,0.625,0.0033427972128574662,71.81159420289855,0.005608235458706481
a27,67,79,4740,5698,0.8111111111111111,0.37222222222222223,0.4388888888888889,0.6143344709897611,0.003454825085754843,72.12658227848101,0.005206033166583704
a28,86,59,6096,4167,0.8055555555555556,0.4777777777777778,0.3277777777777778,0.656934306569343,0.003324262554718695,70.62711864406779,0.006394249542298972
a29,77,70,5412,5001,0.8166666666666667,0.4277777777777778,0.3888888888888889,0.6360424028268551,0.003452672610815435,71.44285714285714,0.00579926617948819
a30,80,62,5637,4394,0.788888888888889,0.4444444444444445,0.34444444444444444,0.6428571428571429,0.0032258833143503376,70.87096774193549,0.0059844575504892725
a31,73,79,5189,5610,0.8444444444444444,0.40555555555555556,0.4388888888888889,0.627177700348432,0.003782373006366298,71.0126582278481,0.0056275784350227846
a32,71,79,5050,5654,0.8333333333333334,0.3944444444444445,0.4388888888888889,0.6228373702422145,0.003683826383061729,71.56962025316456,0.005520419790197845
a33,75,74,5325,5320,0.8277777777777778,0.4166666666666667,0.41111111111111115,0.631578947368421,0.0036787183660907403,71.89189189189189,0.005746321986051874
a34,70,80,4980,5661,0.8333333333333334,0.3888888888888889,0.4444444444444445,0.6206896551724138,0.0036589629262679434,70.7625,0.005385998918051156
a35,83,65,5909,4630,0.8222222222222223,0.46111111111111114,0.3611111111111111,0.6498194945848376,0.003523701746211063,71.23076923076923,0.00625443214585221
a36,76,77,5404,5476,0.85,0.4222222222222222,0.4277777777777778,0.6338028169014085,0.0038659902646571436,71.11688311688312,0.005781533396712672
a37,60,88,4284,6254,0.8222222222222223,0.33333333333333337,0.48888888888888893,0.6,0.003504031647404859,71.06818181818181,0.004779887996681335
