argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a77,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a76,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a79,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a120,95,102,6278,6417,1.3133333333333335,0.6333333333333334,0.68,0.6620689655172414,0.013742613816186413,62.911764705882355,0.009446360512990843
a78,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a121,97,100,6468,6598,1.3133333333333335,0.6466666666666667,0.6666666666666667,0.6666666666666667,0.013228401681438127,65.98,0.009605604084701562
a80,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a126,95,95,6275,6424,1.2666666666666668,0.6333333333333334,0.6333333333333334,0.6575342465753424,0.01130591501105072,67.62105263157895,0.009434433303277517
a127,96,100,6370,6338,1.3066666666666666,0.64,0.6666666666666667,0.6620689655172414,0.013488964600945839,63.38,0.009519683834239748
a82,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a128,101,93,6857,6132,1.2933333333333334,0.6733333333333333,0.62,0.6857142857142857,0.013158792625317658,65.93548387096774,0.00993898082169249
a81,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a129,98,104,6554,6597,1.3466666666666667,0.6533333333333333,0.6933333333333334,0.676056338028169,0.015620431051336469,63.43269230769231,0.00969740027572146
a84,89,89,8122,8136,1.1866666666666668,0.5933333333333334,0.5933333333333334,0.6357615894039735,0.0004512735846428051,91.41573033707866,0.009123472897990972
a122,98,93,6645,6273,1.2733333333333334,0.6533333333333333,0.62,0.6713286713286714,0.011557085804684408,67.45161290322581,0.009697082191727794
