argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,5,3,20,6,0.6666666666666666,0.4166666666666666,0.25,0.631578947368421,0.0473484848484848,2.0,0.0932626288984035,4.0
a1,5,3,15,11,0.6666666666666666,0.4166666666666666,0.25,0.5714285714285714,0.0580176767676767,3.6666666666666665,0.0614782283033311,4.0
a2,3,6,9,18,0.75,0.25,0.5,0.5,0.1019660894660894,3.0,0.0624932690957845,4.0
a3,4,5,14,19,0.75,0.3333333333333333,0.4166666666666666,0.5454545454545454,0.1275613275613275,3.8,0.078107097252686,4.0
a4,3,4,11,15,0.5833333333333333,0.25,0.3333333333333333,0.5,0.0640873015873015,3.75,0.0637181393946163,4.0
a5,2,4,5,17,0.5,0.1666666666666666,0.3333333333333333,0.4,0.0129419191919191,4.25,0.0358227793118773,4.0
a6,3,5,13,16,0.6666666666666666,0.25,0.4166666666666666,0.5,0.0489538239538239,3.2,0.059034234661131,4.0
a7,3,5,13,22,0.6666666666666666,0.25,0.4166666666666666,0.5,0.1661706349206349,4.4,0.1179571863809635,4.0
a8,6,1,23,5,0.5833333333333333,0.5,0.0833333333333333,0.6666666666666666,0.0609938672438672,5.0,0.0997267911727421,4.0
a9,4,3,17,12,0.5833333333333333,0.3333333333333333,0.25,0.5714285714285714,0.0877164502164502,4.0,0.0822002664624807,4.0
a10,6,2,19,8,0.6666666666666666,0.5,0.1666666666666666,0.631578947368421,0.0531204906204906,4.0,0.0919868835631362,4.0
a11,6,4,20,14,0.8333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.1286976911976912,3.5,0.1193596172420801,4.0
a12,2,7,7,23,0.75,0.1666666666666666,0.5833333333333333,0.4285714285714285,0.0727272727272727,3.2857142857142856,0.0348528782607671,4.0
