argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,48,47,2283,2201,0.59375,0.30000000000000004,0.29375,0.5882352941176471,0.004086415039435882,46.829787234042556,0.006123138479951171
a1,40,53,1897,2565,0.58125,0.25,0.33125000000000004,0.5714285714285714,0.004148450466838293,48.39622641509434,0.005426117984253481
a2,46,63,2199,3063,0.68125,0.28750000000000003,0.39375000000000004,0.583941605839416,0.005933918144732606,48.61904761904762,0.006096883869391881
a3,55,43,2629,2099,0.6125,0.34375,0.26875,0.6037735849056604,0.004623708461276417,48.81395348837209,0.006978160052513976
a4,42,50,2040,2443,0.5750000000000001,0.2625,0.3125,0.5755395683453237,0.003970684641742128,48.86,0.0055987225733979
a5,49,55,2320,2602,0.65,0.30625,0.34375,0.5904059040590406,0.004962145861572211,47.30909090909091,0.006172341734448933
a6,55,45,2706,2148,0.625,0.34375,0.28125,0.6037735849056604,0.004802581628784554,47.733333333333334,0.0071181256593291645
a7,48,55,2292,2609,0.64375,0.30000000000000004,0.34375,0.5882352941176471,0.004959056972301302,47.43636363636364,0.006192574850039565
a8,40,45,1890,2149,0.53125,0.25,0.28125,0.5714285714285714,0.0033334295949889576,47.75555555555555,0.005207247866734231
a9,39,58,1888,2850,0.6062500000000001,0.24375000000000002,0.36250000000000004,0.5693950177935944,0.004614656738033101,49.13793103448276,0.00535798219622141
a10,46,51,2254,2465,0.6062500000000001,0.28750000000000003,0.31875000000000003,0.583941605839416,0.0046398551187913,48.333333333333336,0.006079499644087818
a11,43,52,2099,2534,0.59375,0.26875,0.325,0.5776173285198556,0.004476411259099454,48.73076923076923,0.005773627555057744
a12,45,43,2162,2039,0.55,0.28125,0.26875,0.5818181818181818,0.003668389187629544,47.41860465116279,0.00579173869621757
a13,52,43,2491,2088,0.59375,0.325,0.26875,0.5970149253731343,0.0041798374082552036,48.55813953488372,0.006605620835908558
a14,54,37,2618,1771,0.56875,0.3375,0.23125,0.6015037593984962,0.003885273230441359,47.86486486486486,0.006906914054041171
a15,51,42,2495,1973,0.58125,0.31875000000000003,0.2625,0.5947955390334573,0.004124879338090002,46.976190476190474,0.006581823246660822
a16,50,49,2414,2358,0.61875,0.3125,0.30625,0.5925925925925926,0.004600172139640523,48.12244897959184,0.006421055354974918
a17,56,39,2687,1857,0.59375,0.35000000000000003,0.24375000000000002,0.6060606060606061,0.0040702184350104795,47.61538461538461,0.006986301700435362
a18,52,41,2431,1929,0.58125,0.325,0.25625000000000003,0.5970149253731343,0.00387397446878043,47.048780487804876,0.006439107194547874
a19,52,48,2526,2268,0.625,0.325,0.30000000000000004,0.5970149253731343,0.004870534244687246,47.25,0.006754851509617432
a20,47,50,2238,2387,0.6062500000000001,0.29375,0.3125,0.5860805860805861,0.004319312907215072,47.74,0.005903207321409553
a21,42,52,2038,2478,0.5875,0.2625,0.325,0.5755395683453237,0.004085833627918893,47.65384615384615,0.0054626933784293836
a22,49,47,2306,2159,0.6000000000000001,0.30625,0.29375,0.5904059040590406,0.00407454681826308,45.93617021276596,0.006084897831002294
a23,51,51,2475,2444,0.6375000000000001,0.31875000000000003,0.31875000000000003,0.5947955390334573,0.005045689599009443,47.92156862745098,0.0066054930734985385
a24,49,48,2343,2303,0.6062500000000001,0.30625,0.30000000000000004,0.5904059040590406,0.004209154779429983,47.979166666666664,0.006209449541999384
a25,42,51,2017,2457,0.58125,0.2625,0.31875000000000003,0.5755395683453237,0.003892374059473982,48.1764705882353,0.005562000836261754
a26,52,40,2542,1929,0.5750000000000001,0.325,0.25,0.5970149253731343,0.004082405064762087,48.225,0.006813504272577993
a27,54,46,2585,2203,0.625,0.3375,0.28750000000000003,0.6015037593984962,0.004737908839584237,47.891304347826086,0.006902095932201596
a28,39,51,1844,2470,0.5625,0.24375000000000002,0.31875000000000003,0.5693950177935944,0.003824526017338441,48.431372549019606,0.005141641996215011
a29,48,42,2325,2029,0.5625,0.30000000000000004,0.2625,0.5882352941176471,0.003907412640417106,48.30952380952381,0.0062463172077217985
a30,33,55,1612,2648,0.55,0.20625000000000002,0.34375,0.5574912891986062,0.003558956679393397,48.14545454545455,0.004682871379492449
a31,52,43,2546,2067,0.59375,0.325,0.26875,0.5970149253731343,0.0043803091252375866,48.06976744186046,0.006765732601989928
a32,45,51,2159,2436,0.6000000000000001,0.28125,0.31875000000000003,0.5818181818181818,0.004440452038008381,47.76470588235294,0.0058822864592669045
a33,52,50,2491,2364,0.6375000000000001,0.325,0.3125,0.5970149253731343,0.004687357599341546,47.28,0.006485140922084846
a34,55,52,2644,2499,0.6687500000000001,0.34375,0.325,0.6037735849056604,0.005560371266366362,48.05769230769231,0.0070333801154645785
a35,47,43,2220,2058,0.5625,0.29375,0.26875,0.5860805860805861,0.003874325152441714,47.86046511627907,0.005997037035652055
a36,51,50,2461,2333,0.6312500000000001,0.31875000000000003,0.3125,0.5947955390334573,0.004689525990180747,46.66,0.0065141151947209226
a37,41,47,1951,2314,0.55,0.25625000000000003,0.29375,0.5734767025089605,0.003653225482345343,49.234042553191486,0.005444164909083672
a38,48,48,2297,2335,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.5882352941176471,0.004421841305791019,48.645833333333336,0.006109870771845776
a39,46,58,2146,2761,0.65,0.28750000000000003,0.36250000000000004,0.583941605839416,0.00502910195887566,47.60344827586207,0.005898783303536052
a40,55,44,2617,2083,0.61875,0.34375,0.275,0.6037735849056604,0.004628908285126872,47.34090909090909,0.006923394614324697
a41,48,47,2266,2225,0.59375,0.30000000000000004,0.29375,0.5882352941176471,0.00414085891922405,47.340425531914896,0.006041115809391749
a42,49,37,2348,1769,0.5375,0.30625,0.23125,0.5904059040590406,0.0033932343582978473,47.810810810810814,0.006316300447011776
a43,41,56,2002,2664,0.6062500000000001,0.25625000000000003,0.35000000000000003,0.5734767025089605,0.004337181986045884,47.57142857142857,0.00545218453742324
a44,40,48,1858,2304,0.55,0.25,0.30000000000000004,0.5714285714285714,0.0034306036647031423,48.0,0.005041112751456882
a45,52,43,2485,2068,0.59375,0.325,0.26875,0.5970149253731343,0.004307435939128738,48.093023255813954,0.0066085109393897706
a46,48,44,2308,2153,0.5750000000000001,0.30000000000000004,0.275,0.5882352941176471,0.004113301878754134,48.93181818181818,0.006276165591703148
a47,46,41,2230,1998,0.5437500000000001,0.28750000000000003,0.25625000000000003,0.583941605839416,0.0037740869404269827,48.73170731707317,0.006111011021469765
a48,48,45,2310,2182,0.58125,0.30000000000000004,0.28125,0.5882352941176471,0.004118110324474015,48.48888888888889,0.006242331024995605
a49,61,43,2918,2075,0.65,0.38125000000000003,0.26875,0.6177606177606177,0.0050599617382541045,48.25581395348837,0.0075923844406207116
a50,49,52,2323,2478,0.6312500000000001,0.30625,0.325,0.5904059040590406,0.0046834561117682985,47.65384615384615,0.006088333107159543
a51,47,43,2280,2023,0.5625,0.29375,0.26875,0.5860805860805861,0.004020265415512181,47.04651162790697,0.006141108904488369
a52,52,49,2519,2360,0.6312500000000001,0.325,0.30625,0.5970149253731343,0.005075850560592992,48.16326530612245,0.006673144573121253
a53,44,47,2093,2294,0.56875,0.275,0.29375,0.5797101449275363,0.0038645985531094978,48.808510638297875,0.005588715642215053
a54,49,41,2344,1987,0.5625,0.30625,0.25625000000000003,0.5904059040590406,0.0037547187664594443,48.46341463414634,0.006248467919836206
a55,49,64,2341,3064,0.70625,0.30625,0.4,0.5904059040590406,0.006073542273430103,47.875,0.006386667966107933
a56,40,46,1926,2273,0.5375,0.25,0.28750000000000003,0.5714285714285714,0.00364865341152418,49.41304347826087,0.005400614881676289
a57,41,59,1988,2865,0.625,0.25625000000000003,0.36875,0.5734767025089605,0.004803998386903294,48.559322033898304,0.00548096720821586
a58,46,55,2184,2630,0.6312500000000001,0.28750000000000003,0.34375,0.583941605839416,0.004867635452768924,47.81818181818182,0.005975694044790213
a59,53,47,2602,2268,0.625,0.33125000000000004,0.29375,0.599250936329588,0.004815608417125675,48.255319148936174,0.006815968728818543
a60,43,44,2074,2162,0.5437500000000001,0.26875,0.275,0.5776173285198556,0.003463624465668356,49.13636363636363,0.005611300983048782
a61,53,48,2576,2242,0.6312500000000001,0.33125000000000004,0.30000000000000004,0.599250936329588,0.004847724390249643,46.708333333333336,0.006829843507855904
a62,45,52,2124,2453,0.6062500000000001,0.28125,0.325,0.5818181818181818,0.004418392583310422,47.17307692307692,0.0057254303463706415
a63,46,53,2184,2569,0.61875,0.28750000000000003,0.33125000000000004,0.583941605839416,0.004718243910519968,48.471698113207545,0.0059223988838477334
a64,44,59,2112,2801,0.64375,0.275,0.36875,0.5797101449275363,0.005048674808540464,47.47457627118644,0.005856120722197285
a65,46,52,2228,2512,0.6125,0.28750000000000003,0.325,0.583941605839416,0.004642575926596097,48.30769230769231,0.006045031810657909
a66,50,45,2436,2192,0.59375,0.3125,0.28125,0.5925925925925926,0.004529944718079056,48.71111111111111,0.00658795397759982
a67,53,48,2526,2286,0.6312500000000001,0.33125000000000004,0.30000000000000004,0.599250936329588,0.004735265768257161,47.625,0.006737245415965209
a68,39,56,1848,2669,0.59375,0.24375000000000002,0.35000000000000003,0.5693950177935944,0.003990249148848167,47.660714285714285,0.00510791193250027
