argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,1,2,3,2,0.2,0.0666666666666666,0.1333333333333333,0.3186991869918699,0.0638095238095238,1.0,0.0598603687508915,2.0
a1,2,1,2,3,0.2,0.1333333333333333,0.0666666666666666,0.2722222222222222,0.0463492063492063,3.0,0.0480166655177748,2.0
a2,2,1,2,3,0.2,0.1333333333333333,0.0666666666666666,0.2722222222222222,0.0463492063492063,3.0,0.0480166655177748,2.0
a3,3,3,8,7,0.4,0.2,0.2,0.421505376344086,0.4046031746031746,2.333333333333333,0.1711543524775522,2.0
a4,1,5,3,5,0.4,0.0666666666666666,0.3333333333333333,0.3186991869918699,0.2123809523809523,1.0,0.0598603687508915,2.0
a5,3,1,4,1,0.2666666666666666,0.2,0.0666666666666666,0.3959595959595959,0.0214285714285714,1.0,0.050711239609935,2.0
a6,1,2,1,4,0.2,0.0666666666666666,0.1333333333333333,0.1789954337899543,0.0285714285714285,2.0,0.0205630481176211,2.0
a7,1,3,2,4,0.2666666666666666,0.0666666666666666,0.2,0.214207650273224,0.0976190476190476,1.3333333333333333,0.0288100068346016,2.0
a8,2,2,3,3,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.3266666666666666,0.1904761904761905,1.5,0.0411115040763617,2.0
a9,2,2,3,5,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.2071428571428571,2.5,0.0386115577254114,2.0
a10,1,2,1,4,0.2,0.0666666666666666,0.1333333333333333,0.2562091503267974,0.0834920634920634,2.0,0.022576269437016,2.0
a11,4,1,7,3,0.3333333333333333,0.2666666666666666,0.0666666666666666,0.3733333333333333,0.1642857142857143,3.0,0.0907343791575464,2.0
a12,2,0,3,0,0.1333333333333333,0.1333333333333333,0.0,0.3488372093023256,0.0,0.0,0.0569441309282988,2.0
a13,2,3,4,5,0.3333333333333333,0.1333333333333333,0.2,0.3531531531531531,0.262063492063492,1.6666666666666667,0.0704899049848102,2.0
a14,2,2,5,2,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.3531531531531531,0.0857142857142857,1.0,0.0808669069261753,2.0
a15,3,2,7,7,0.3333333333333333,0.2,0.1333333333333333,0.4355555555555556,0.3380952380952381,3.5,0.1116726311873368,2.0
