argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,59,59,3562,3509,1.18,0.59,0.59,0.6336633663366338,0.0008387255010376,59.47457627118644,0.013972391674775,39.148514851485146
a76,59,59,3562,3509,1.18,0.59,0.59,0.6336633663366338,0.0008387255010376,59.47457627118644,0.013972391674775,39.148514851485146
a79,59,59,3562,3509,1.18,0.59,0.59,0.6336633663366338,0.0008387255010376,59.47457627118644,0.013972391674775,39.148514851485146
a78,59,59,3562,3509,1.18,0.59,0.59,0.6336633663366338,0.0008387255010376,59.47457627118644,0.013972391674775,39.148514851485146
a80,62,61,2780,2915,1.23,0.62,0.61,0.653061224489796,0.0183733067052142,47.78688524590164,0.0142359910663203,39.148514851485146
a82,62,55,2745,2684,1.17,0.62,0.55,0.653061224489796,0.0146802299865755,48.8,0.014389784528935,39.148514851485146
a81,59,62,2650,2787,1.21,0.59,0.62,0.6336633663366338,0.0182399778945369,44.95161290322581,0.0135962983379991,39.148514851485146
a84,64,63,2819,2851,1.27,0.64,0.63,0.6666666666666667,0.0209818549379099,45.25396825396825,0.0146626863173543,39.148514851485146
a83,62,66,2695,2957,1.28,0.62,0.66,0.653061224489796,0.0199742074639593,44.80303030303031,0.0142612891448741,39.148514851485146
a86,65,59,2815,2624,1.24,0.65,0.59,0.6736842105263158,0.0206984729481376,44.47457627118644,0.0149040533076143,39.148514851485146
a85,58,59,2651,2761,1.17,0.58,0.59,0.6274509803921569,0.0154679493765368,46.79661016949152,0.0134212271984763,39.148514851485146
a88,63,62,2701,2861,1.25,0.63,0.62,0.6597938144329897,0.0204544238285192,46.14516129032258,0.0145419055960966,39.148514851485146
a87,66,62,2891,2866,1.28,0.66,0.62,0.6736842105263158,0.0211630266303612,46.2258064516129,0.0151707329564264,39.148514851485146
a89,67,58,2953,2801,1.25,0.67,0.58,0.6881720430107527,0.017443105802827,48.293103448275865,0.0153309131381512,39.148514851485146
a91,65,65,2927,2953,1.3,0.65,0.65,0.6666666666666667,0.0224146258869019,45.43076923076923,0.0148426368407143,39.148514851485146
a90,63,59,2700,2690,1.22,0.63,0.59,0.6597938144329897,0.0185834293383825,45.59322033898305,0.0145388158553727,39.148514851485146
a93,68,59,3131,2567,1.27,0.68,0.59,0.6956521739130435,0.0252910540990219,43.50847457627118,0.0155606434998622,39.148514851485146
