argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,4,1,2,2,0.2083333333333333,0.1666666666666666,0.0416666666666666,0.2016666666666666,0.0108695652173913,2.0,0.0986149278061002,1.16
a1,2,2,9,1,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.2400793650793651,0.0326086956521739,0.5,0.1111296766872776,1.16
a2,1,0,2,0,0.0416666666666666,0.0416666666666666,0.0,0.1818181818181818,0.0,0.0,0.0617063271859141,1.16
a3,0,1,0,1,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,1.0,0.0144738491973427,1.16
a4,5,7,4,8,0.5,0.2083333333333333,0.2916666666666666,0.2142857142857142,0.1195652173913043,1.1428571428571428,0.1057142995327149,1.16
a5,2,0,5,0,0.0833333333333333,0.0833333333333333,0.0,0.1777777777777777,0.0,0.0,0.0396130521575056,1.16
a6,0,1,0,0,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,0.0,0.0144738491973427,1.16
a7,2,2,6,8,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.15,0.0289855072463768,4.0,0.0620158363696865,1.16
a8,0,1,0,1,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,1.0,0.0144738491973427,1.16
a9,1,0,5,0,0.0416666666666666,0.0416666666666666,0.0,0.1458333333333333,0.0,0.0,0.0273101852841102,1.16
a10,4,2,6,0,0.25,0.1666666666666666,0.0833333333333333,0.2727272727272727,0.0434782608695652,0.0,0.08356498380907,1.16
a11,1,1,1,2,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0555555555555555,0.0108695652173913,2.0,0.0372340367635422,1.16
a12,1,1,0,1,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0072463768115942,1.0,0.026776716070738,1.16
a13,1,1,5,7,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.125,0.0,7.0,0.0273101852841102,1.16
a14,0,1,0,2,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,2.0,0.0144738491973427,1.16
a15,1,1,5,7,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.125,0.0,7.0,0.0273101852841102,1.16
a16,0,2,0,7,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,3.5,0.0144738491973427,1.16
a17,1,0,4,0,0.0416666666666666,0.0416666666666666,0.0,0.2011904761904762,0.0,0.0,0.0499890634747821,1.16
a18,0,1,0,2,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,2.0,0.0144738491973427,1.16
a19,0,1,0,7,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,7.0,0.0144738491973427,1.16
a20,0,1,0,1,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,1.0,0.0144738491973427,1.16
a21,1,1,2,2,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.1,0.0,2.0,0.0408315354054306,1.16
a22,0,1,0,1,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,1.0,0.0144738491973427,1.16
a23,1,0,4,0,0.0416666666666666,0.0416666666666666,0.0,0.2011904761904762,0.0,0.0,0.0499890634747821,1.16
a24,1,0,0,0,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,0.0206252826340404,1.16
