argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,25,29,744,900,0.1770491803278688,0.081967213114754,0.0950819672131147,0.5058043117744611,0.0023677838209143,31.03448275862069,0.0027049667334079,31.00980392156863
a1,39,39,1168,1195,0.2557377049180327,0.1278688524590163,0.1278688524590163,0.5304347826086957,0.0049740391049568,30.64102564102564,0.0038617520423153,31.00980392156863
a2,29,23,898,713,0.1704918032786885,0.0950819672131147,0.0754098360655737,0.5143338954468802,0.0019526030104905,31.0,0.0031008911577632,31.00980392156863
a3,24,36,743,1079,0.1967213114754098,0.0786885245901639,0.1180327868852459,0.5058043117744611,0.002714268514322,29.97222222222222,0.0026755298610672,31.00980392156863
a4,39,26,1200,813,0.2131147540983606,0.1278688524590163,0.0852459016393442,0.5313588850174216,0.0033156880339184,31.26923076923077,0.0039362073727235,31.00980392156863
a5,29,34,891,1039,0.2065573770491803,0.0950819672131147,0.1114754098360655,0.5187074829931972,0.0030669545434782,30.558823529411764,0.0031247226939289,31.00980392156863
a6,24,33,726,1061,0.1868852459016393,0.0786885245901639,0.1081967213114754,0.5016447368421053,0.0023061999341308,32.15151515151515,0.0025383345057194,31.00980392156863
a7,35,31,1084,899,0.2163934426229508,0.1147540983606557,0.101639344262295,0.5258620689655172,0.0037792330728014,29.0,0.0037623169395439,31.00980392156863
a8,32,30,981,965,0.2032786885245901,0.1049180327868852,0.0983606557377049,0.5160744500846024,0.0030886746304371,32.166666666666664,0.0033248981592673,31.00980392156863
a9,25,32,773,1000,0.1868852459016393,0.081967213114754,0.1049180327868852,0.4991816693944353,0.0026576869556392,31.25,0.0026619982507679,31.00980392156863
a10,30,21,918,652,0.1672131147540983,0.0983606557377049,0.0688524590163934,0.5160744500846024,0.0021321740989258,31.047619047619047,0.0031810309727632,31.00980392156863
a11,39,35,1243,1098,0.2426229508196721,0.1278688524590163,0.1147540983606557,0.5295138888888888,0.0044080350018596,31.37142857142857,0.0041799087740341,31.00980392156863
a12,31,23,949,685,0.1770491803278688,0.101639344262295,0.0754098360655737,0.5126050420168067,0.0023088347634553,29.782608695652176,0.0031628753983443,31.00980392156863
a13,24,31,783,959,0.180327868852459,0.0786885245901639,0.101639344262295,0.5091819699499165,0.0024924212935134,30.93548387096774,0.0027837920695961,31.00980392156863
a14,30,29,949,863,0.1934426229508196,0.0983606557377049,0.0950819672131147,0.5195911413969335,0.0029119183649148,29.75862068965517,0.0032201370401333,31.00980392156863
a15,25,35,780,1092,0.1967213114754098,0.081967213114754,0.1147540983606557,0.5024711696869851,0.0028479815053244,31.2,0.0026139071392563,31.00980392156863
a16,25,28,778,899,0.1737704918032787,0.081967213114754,0.0918032786885245,0.5041322314049587,0.0023286726917062,32.107142857142854,0.0027666683854271,31.00980392156863
a17,34,26,1104,839,0.1967213114754098,0.1114754098360655,0.0852459016393442,0.5195911413969335,0.0031634466314533,32.26923076923077,0.0039218577790201,31.00980392156863
a18,29,27,907,833,0.1836065573770491,0.0950819672131147,0.0885245901639344,0.5134680134680135,0.0023796943330106,30.85185185185185,0.0031928687735313,31.00980392156863
a19,32,28,962,851,0.1967213114754098,0.1049180327868852,0.0918032786885245,0.5204778156996587,0.0029386833864802,30.392857142857142,0.0033644495282603,31.00980392156863
a20,35,34,1072,1063,0.2262295081967213,0.1147540983606557,0.1114754098360655,0.5249569707401033,0.0036527860793638,31.264705882352946,0.0034572010555393,31.00980392156863
a21,33,36,996,1093,0.2262295081967213,0.1081967213114754,0.1180327868852459,0.5195911413969335,0.003824522224804,30.36111111111111,0.0034382275749018,31.00980392156863
a22,42,21,1293,628,0.2065573770491803,0.1377049180327869,0.0688524590163934,0.5350877192982456,0.0025604250717383,29.904761904761905,0.0041562376245186,31.00980392156863
a23,37,31,1132,908,0.2229508196721311,0.121311475409836,0.101639344262295,0.5267702936096719,0.0038361055438156,29.29032258064516,0.0038224404335566,31.00980392156863
a24,37,31,1170,966,0.2229508196721311,0.121311475409836,0.101639344262295,0.5304347826086957,0.0039215990240091,31.161290322580644,0.0038310017016889,31.00980392156863
a25,31,26,937,799,0.1868852459016393,0.101639344262295,0.0852459016393442,0.5195911413969335,0.0027765477939036,30.73076923076923,0.0032509528509894,31.00980392156863
a26,31,31,951,928,0.2032786885245901,0.101639344262295,0.101639344262295,0.5160744500846024,0.0030091370633993,29.93548387096774,0.0032566787368566,31.00980392156863
