argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,2,3,2,3,0.2083333333333333,0.0833333333333333,0.125,0.2552742616033755,0.1111111111111111,1.0,0.0372108407864141,2.0
a1,3,2,5,5,0.2083333333333333,0.125,0.0833333333333333,0.2619047619047618,0.1594202898550724,2.5,0.0567843255510112,2.0
a2,1,3,3,8,0.1666666666666666,0.0416666666666666,0.125,0.2079037800687285,0.0745772946859903,2.6666666666666665,0.0327625961236845,2.0
a3,2,2,5,5,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.288095238095238,0.1690821256038647,2.5,0.0569854692511483,2.0
a4,2,3,3,7,0.2083333333333333,0.0833333333333333,0.125,0.2400793650793651,0.134963768115942,2.333333333333333,0.0421304276005386,2.0
a5,1,2,0,1,0.125,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0078502415458937,0.5,0.0110737403976994,2.0
a6,0,3,0,6,0.125,0.0,0.125,0.0,0.0,2.0,0.0086288725834972,2.0
a7,3,0,6,0,0.125,0.125,0.0,0.3148809523809524,0.0,0.0,0.0369846102461238,2.0
a8,4,2,7,4,0.25,0.1666666666666666,0.0833333333333333,0.3361111111111111,0.2418478260869565,2.0,0.0919417202681599,2.0
a9,2,3,2,3,0.2083333333333333,0.0833333333333333,0.125,0.20578231292517,0.0487620772946859,1.0,0.0230110497851663,2.0
a10,4,1,7,2,0.2083333333333333,0.1666666666666666,0.0416666666666666,0.325268817204301,0.0855978260869565,2.0,0.0706698617130505,2.0
a11,3,2,6,2,0.2083333333333333,0.125,0.0833333333333333,0.2725225225225225,0.101147342995169,1.0,0.0516100744991952,2.0
a12,0,3,0,5,0.125,0.0,0.125,0.0,0.0,1.6666666666666667,0.0086288725834972,2.0
a13,2,1,3,2,0.125,0.0833333333333333,0.0416666666666666,0.2372549019607843,0.0395531400966183,2.0,0.0313972710515447,2.0
a14,1,1,2,1,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.2100694444444444,0.00618961352657,1.0,0.0191718561513252,2.0
a15,2,2,5,5,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.284037558685446,0.1458333333333333,2.5,0.0425007662849546,2.0
a16,1,2,4,7,0.125,0.0416666666666666,0.0833333333333333,0.276255707762557,0.154891304347826,3.5,0.0454092950363805,2.0
a17,2,4,3,7,0.25,0.0833333333333333,0.1666666666666666,0.276255707762557,0.1820652173913043,1.75,0.0459904497946757,2.0
a18,4,2,11,3,0.25,0.1666666666666666,0.0833333333333333,0.3805031446540881,0.2000301932367149,1.5,0.0865431544285761,2.0
a19,3,3,5,4,0.25,0.125,0.125,0.2965686274509804,0.1719504830917874,1.3333333333333333,0.0604572879448925,2.0
a20,2,1,3,3,0.125,0.0833333333333333,0.0416666666666666,0.2318007662835249,0.0155495169082125,3.0,0.0330954843280225,2.0
a21,1,2,3,4,0.125,0.0416666666666666,0.0833333333333333,0.2122807017543859,0.0413647342995169,2.0,0.0327625961236845,2.0
a22,0,2,0,3,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,1.5,0.0086288725834972,2.0
a23,2,0,5,0,0.0833333333333333,0.0833333333333333,0.0,0.259313725490196,0.0,0.0,0.0403364791964284,2.0
a24,3,1,2,2,0.1666666666666666,0.125,0.0416666666666666,0.224074074074074,0.0513285024154589,2.0,0.0252840256868306,2.0
