argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,3,3,6,7,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.1362910381543922,0.0487174036281179,2.333333333333333,0.0097592867807341,3.0
a1,5,1,16,2,0.1224489795918367,0.1020408163265306,0.0204081632653061,0.2656520235212729,0.0656531759529208,2.0,0.0298530253542541,3.0
a2,2,4,4,13,0.1224489795918367,0.0408163265306122,0.0816326530612244,0.1735070411928609,0.2020195578231292,3.25,0.0068920388399206,3.0
a3,3,2,10,6,0.1020408163265306,0.0612244897959183,0.0408163265306122,0.2374768089053803,0.1073159620991253,3.0,0.0370539557629599,3.0
a4,1,5,1,13,0.1224489795918367,0.0204081632653061,0.1020408163265306,0.1781076066790352,0.1702016520894071,2.6,0.0049508207668367,3.0
a5,3,3,6,8,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2137291280148422,0.0368639320807688,2.6666666666666665,0.0213400180453874,3.0
a6,3,3,8,7,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2399000416493127,0.043250425170068,2.333333333333333,0.0244516359831461,3.0
a7,4,1,9,3,0.1020408163265306,0.0816326530612244,0.0204081632653061,0.2702322308233638,0.0252373866213151,3.0,0.0167970991249242,3.0
a8,3,4,7,6,0.1428571428571428,0.0612244897959183,0.0816326530612244,0.2374768089053803,0.0601745559334844,1.5,0.0176326727582313,3.0
a9,5,1,11,2,0.1224489795918367,0.1020408163265306,0.0204081632653061,0.2902494331065759,0.0196317217363135,2.0,0.0231431659218458,3.0
a10,1,5,3,10,0.1224489795918367,0.0204081632653061,0.1020408163265306,0.2127620278880783,0.0222009637188208,2.0,0.0080737375173065,3.0
a11,5,2,13,4,0.1428571428571428,0.1020408163265306,0.0408163265306122,0.2749731471535983,0.0955934159378036,2.0,0.0337075148304229,3.0
a12,3,4,10,10,0.1428571428571428,0.0612244897959183,0.0816326530612244,0.2671614100185528,0.0930177626606197,2.5,0.0225340131803604,3.0
a13,3,2,5,6,0.1020408163265306,0.0612244897959183,0.0408163265306122,0.2176870748299319,0.033985260770975,3.0,0.0119927120236124,3.0
a14,3,3,12,11,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2782272672382562,0.1043161510636,3.6666666666666665,0.0306979495721334,3.0
a15,4,3,12,9,0.1428571428571428,0.0816326530612244,0.0612244897959183,0.2902494331065759,0.1697641655868697,3.0,0.0259926150548154,3.0
a16,1,4,3,11,0.1020408163265306,0.0204081632653061,0.0816326530612244,0.2186995728523967,0.0286001106791923,2.75,0.0119830844386096,3.0
a17,4,3,10,9,0.1428571428571428,0.0816326530612244,0.0612244897959183,0.273374466065496,0.1092454243602202,3.0,0.0281995851911389,3.0
a18,3,3,8,8,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2399000416493127,0.0393297497570456,2.6666666666666665,0.0203976027683585,3.0
a19,3,3,8,8,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2399000416493127,0.0310475380628441,2.6666666666666665,0.0254187380237515,3.0
a20,3,3,11,8,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.2474758324382384,0.0462372448979591,2.6666666666666665,0.0409362632344102,3.0
a21,4,2,11,5,0.1224489795918367,0.0816326530612244,0.0408163265306122,0.2461801474516508,0.0163159013605442,2.5,0.0316782845442938,3.0
a22,3,3,12,8,0.1224489795918367,0.0612244897959183,0.0612244897959183,0.238682274940433,0.0685763888888889,2.6666666666666665,0.0434975575749813,3.0
a23,5,2,13,6,0.1428571428571428,0.1020408163265306,0.0408163265306122,0.2671614100185528,0.0551405085843861,3.0,0.0460003274880427,3.0
a24,2,4,5,9,0.1224489795918367,0.0408163265306122,0.0816326530612244,0.2374768089053803,0.0722839731130547,2.25,0.0179540000099371,3.0
a25,4,1,12,2,0.1020408163265306,0.0816326530612244,0.0204081632653061,0.2765906362545018,0.0142563573048266,2.0,0.026368682772089,3.0
