argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,95,90,7925,7534,0.6607142857142857,0.3392857142857143,0.3214285714285714,0.6021505376344086,0.0030132571864287835,83.71111111111111,0.003941386453384791
a1,86,70,7302,5861,0.5571428571428572,0.3071428571428571,0.25,0.5907172995780591,0.0021676595123518837,83.72857142857143,0.0036482957816024127
a2,88,83,7412,6932,0.6107142857142857,0.3142857142857143,0.29642857142857143,0.5932203389830508,0.0026146500512456835,83.51807228915662,0.003722091889847612
a3,86,78,7242,6480,0.5857142857142857,0.3071428571428571,0.2785714285714286,0.5907172995780591,0.002404503214769342,83.07692307692308,0.003682284861433632
a4,80,102,6690,8617,0.65,0.2857142857142857,0.36428571428571427,0.5833333333333334,0.002938713099182035,84.48039215686275,0.0034249527361614046
a5,79,74,6616,6206,0.5464285714285714,0.28214285714285714,0.2642857142857143,0.5821205821205822,0.0020759584131113365,83.86486486486487,0.0033719817922734452
a6,77,81,6451,6900,0.5642857142857143,0.27499999999999997,0.28928571428571426,0.5797101449275363,0.002244248507212252,85.18518518518519,0.003305909115748893
a7,90,88,7526,7296,0.6357142857142857,0.3214285714285714,0.3142857142857143,0.5957446808510638,0.0027630574479292646,82.9090909090909,0.003759286228369035
a8,85,78,7155,6522,0.5821428571428571,0.30357142857142855,0.2785714285714286,0.5894736842105263,0.0023657623073053613,83.61538461538461,0.003608407792678953
a9,85,82,7173,6802,0.5964285714285714,0.30357142857142855,0.29285714285714287,0.5894736842105263,0.0025237791249403483,82.95121951219512,0.003619944694395232
a10,87,73,7249,6122,0.5714285714285714,0.3107142857142857,0.26071428571428573,0.5919661733615222,0.002283025826871172,83.86301369863014,0.0036726647975058022
a11,70,97,5854,8117,0.5964285714285714,0.25,0.3464285714285714,0.5714285714285714,0.0024567092139162194,83.68041237113403,0.003086565264663309
a12,90,82,7409,6799,0.6142857142857142,0.3214285714285714,0.29285714285714287,0.5957446808510638,0.002481818654378088,82.91463414634147,0.0036551856718705948
a13,86,79,7359,6702,0.5892857142857143,0.3071428571428571,0.28214285714285714,0.5907172995780591,0.0025381739276725914,84.83544303797468,0.003717148491402775
a14,81,81,6831,6791,0.5785714285714285,0.28928571428571426,0.28928571428571426,0.5845511482254697,0.0023791867459394865,83.8395061728395,0.003452568094241345
a15,93,73,7913,6100,0.5928571428571429,0.33214285714285713,0.26071428571428573,0.5995717344753747,0.0024312980974885213,83.56164383561644,0.003962419173096223
a16,76,95,6415,8031,0.6107142857142857,0.2714285714285714,0.3392857142857143,0.5785123966942148,0.0026571100842347436,84.53684210526316,0.003347943839331077
a17,77,81,6427,6875,0.5642857142857143,0.27499999999999997,0.28928571428571426,0.5797101449275363,0.002222220720851538,84.87654320987654,0.0032981712394631038
a18,101,70,8461,5790,0.6107142857142857,0.3607142857142857,0.25,0.6100217864923747,0.002496037495457967,82.71428571428571,0.004166786629653062
a19,85,98,7120,8105,0.6535714285714286,0.30357142857142855,0.35,0.5894736842105263,0.003003695326080666,82.70408163265306,0.003611938609938668
a20,82,101,6877,8348,0.6535714285714286,0.29285714285714287,0.3607142857142857,0.5857740585774058,0.0028916818519243823,82.65346534653466,0.0034570327071826094
a21,82,78,6882,6496,0.5714285714285714,0.29285714285714287,0.2785714285714286,0.5857740585774058,0.0022869327098826386,83.28205128205128,0.0034827783489636463
a22,79,88,6584,7454,0.5964285714285714,0.28214285714285714,0.3142857142857143,0.5821205821205822,0.002490386071772396,84.70454545454545,0.003378249729271343
a23,85,83,7054,7003,0.6,0.30357142857142855,0.29642857142857143,0.5894736842105263,0.0025164550076901106,84.37349397590361,0.003567037317946576
a24,71,102,5980,8590,0.6178571428571429,0.25357142857142856,0.36428571428571427,0.5725971370143149,0.0025686259716398616,84.2156862745098,0.003098464353807394
a25,73,98,6076,8062,0.6107142857142857,0.26071428571428573,0.35,0.5749486652977412,0.0025096416673673575,82.26530612244898,0.003118844939284628
a26,93,86,7737,7166,0.6392857142857142,0.33214285714285713,0.3071428571428571,0.5995717344753747,0.002790411808009609,83.32558139534883,0.0038302111454186325
a27,71,99,5965,8309,0.6071428571428571,0.25357142857142856,0.35357142857142854,0.5725971370143149,0.002522203042362026,83.92929292929293,0.0031039133692478084
a28,84,87,6910,7298,0.6107142857142857,0.3,0.3107142857142857,0.5882352941176471,0.0025846270450086864,83.88505747126437,0.0035347956149293777
a29,79,92,6635,7731,0.6107142857142857,0.28214285714285714,0.32857142857142857,0.5821205821205822,0.0027183311734140718,84.03260869565217,0.0034420183399438285
a30,82,93,6788,7767,0.625,0.29285714285714287,0.33214285714285713,0.5857740585774058,0.002675126597781941,83.51612903225806,0.003427176585413321
a31,81,86,6859,7161,0.5964285714285714,0.28928571428571426,0.3071428571428571,0.5845511482254697,0.0025394130956975167,83.26744186046511,0.0035385372868499297
a32,88,71,7402,5997,0.5678571428571428,0.3142857142857143,0.25357142857142856,0.5932203389830508,0.0022238591112894853,84.46478873239437,0.003713552230111855
a33,73,83,6159,7040,0.5571428571428572,0.26071428571428573,0.29642857142857143,0.5749486652977412,0.002124595239799697,84.81927710843374,0.003171893072060721
a34,85,84,7131,7106,0.6035714285714285,0.30357142857142855,0.3,0.5894736842105263,0.0026213574055384114,84.5952380952381,0.0036331865719506466
a35,89,89,7523,7527,0.6357142857142857,0.31785714285714284,0.31785714285714284,0.5944798301486199,0.002808979197083151,84.57303370786516,0.003755631633557447
a36,86,74,7272,6206,0.5714285714285714,0.3071428571428571,0.2642857142857143,0.5907172995780591,0.0022559364477252285,83.86486486486487,0.003645380474750619
a37,88,83,7273,6895,0.6107142857142857,0.3142857142857143,0.29642857142857143,0.5932203389830508,0.0025279862825675348,83.07228915662651,0.0036385587079756903
a38,91,73,7650,6071,0.5857142857142857,0.325,0.26071428571428573,0.5970149253731343,0.0023746868870311473,83.16438356164383,0.0038120836704933435
a39,89,76,7495,6433,0.5892857142857143,0.31785714285714284,0.2714285714285714,0.5944798301486199,0.0024393473972336996,84.64473684210526,0.0037705772848090854
a40,82,90,6908,7559,0.6142857142857142,0.29285714285714287,0.3214285714285714,0.5857740585774058,0.002696619726651165,83.9888888888889,0.00353014525262629
a41,82,84,6966,7080,0.5928571428571429,0.29285714285714287,0.3,0.5857740585774058,0.002477550245833769,84.28571428571429,0.0035449683110701947
a42,79,94,6543,7827,0.6178571428571429,0.28214285714285714,0.3357142857142857,0.5821205821205822,0.002642039231289619,83.26595744680851,0.003322018597330052
a43,81,85,6755,7147,0.5928571428571429,0.28928571428571426,0.30357142857142855,0.5845511482254697,0.002435339260416036,84.08235294117647,0.0034110779891695633
a44,77,77,6481,6524,0.5499999999999999,0.27499999999999997,0.27499999999999997,0.5797101449275363,0.002115795570692601,84.72727272727273,0.0033257625522946747
a45,77,90,6437,7582,0.5964285714285714,0.27499999999999997,0.3214285714285714,0.5797101449275363,0.0025190051186165085,84.24444444444444,0.003353148757900599
a46,73,76,6113,6297,0.5321428571428571,0.26071428571428573,0.2714285714285714,0.5749486652977412,0.0019300563929454512,82.85526315789474,0.0031624991602552982
a47,96,85,8102,7011,0.6464285714285715,0.34285714285714286,0.30357142857142855,0.603448275862069,0.002931762784666679,82.48235294117647,0.004023743829234985
a48,84,84,7039,7023,0.6,0.3,0.3,0.5882352941176471,0.002527301913518524,83.60714285714286,0.0035428111492831374
a49,82,82,6849,6752,0.5857142857142857,0.29285714285714287,0.29285714285714287,0.5857740585774058,0.002296275984208126,82.34146341463415,0.0034083554195267346
a50,79,85,6599,7109,0.5857142857142857,0.28214285714285714,0.30357142857142855,0.5821205821205822,0.0023889319762210736,83.63529411764706,0.003370970636131281
a51,88,95,7405,8014,0.6535714285714286,0.3142857142857143,0.3392857142857143,0.5932203389830508,0.003000466853096137,84.3578947368421,0.003722605257173178
a52,87,83,7362,7041,0.6071428571428571,0.3107142857142857,0.29642857142857143,0.5919661733615222,0.0026908491408874084,84.83132530120481,0.0037405099676270826
a53,75,92,6320,7703,0.5964285714285714,0.26785714285714285,0.32857142857142857,0.5773195876288659,0.002446425352303847,83.72826086956522,0.00321784421415194
a54,86,82,7205,6930,0.6,0.3071428571428571,0.29285714285714287,0.5907172995780591,0.0025829701940342383,84.51219512195122,0.0036500990091023846
a55,83,85,7002,7050,0.6,0.29642857142857143,0.30357142857142855,0.5870020964360587,0.0024523988046576198,82.94117647058823,0.0035027113501317516
a56,91,86,7709,7229,0.6321428571428571,0.325,0.3071428571428571,0.5970149253731343,0.002854155467012601,84.05813953488372,0.003911108998220778
a57,89,87,7513,7242,0.6285714285714286,0.31785714285714284,0.3107142857142857,0.5944798301486199,0.0027558067406808777,83.24137931034483,0.003749880686781719
a58,81,95,6733,7972,0.6285714285714286,0.28928571428571426,0.3392857142857143,0.5845511482254697,0.002776529138699271,83.91578947368421,0.003430029377488677
a59,87,85,7311,7067,0.6142857142857142,0.3107142857142857,0.30357142857142855,0.5919661733615222,0.0026114982886099878,83.14117647058823,0.003626678577338148
a60,88,85,7371,7222,0.6178571428571429,0.3142857142857143,0.30357142857142855,0.5932203389830508,0.0027341399908252808,84.96470588235294,0.0037131579034375855
a61,88,88,7320,7437,0.6285714285714286,0.3142857142857143,0.3142857142857143,0.5932203389830508,0.002804439507104885,84.51136363636364,0.003683617236947094
a62,84,84,7063,7012,0.6,0.3,0.3,0.5882352941176471,0.002545327893651192,83.47619047619048,0.003569517183021559
a63,80,78,6783,6617,0.5642857142857143,0.2857142857142857,0.2785714285714286,0.5833333333333334,0.002312971305289166,84.83333333333333,0.00348624516704485
a64,87,97,7200,8135,0.6571428571428571,0.3107142857142857,0.3464285714285714,0.5919661733615222,0.0029517115513470462,83.8659793814433,0.003604933922037549
a65,81,95,6787,7904,0.6285714285714286,0.28928571428571426,0.3392857142857143,0.5845511482254697,0.002707966245300462,83.2,0.0034541386040981155
a66,93,80,7636,6674,0.6178571428571429,0.33214285714285713,0.2857142857142857,0.5995717344753747,0.00263726609778061,83.425,0.0038272800367494145
a67,80,95,6598,7932,0.625,0.2857142857142857,0.3392857142857143,0.5833333333333334,0.0026586071187449547,83.49473684210527,0.0033355513020744522
a68,84,84,6937,6946,0.6,0.3,0.3,0.5882352941176471,0.002460533678129681,82.69047619047619,0.003534437972245808
a69,98,98,8187,8169,0.7,0.35,0.35,0.6060606060606061,0.0034565016935033314,83.35714285714286,0.0040795627360383216
a70,88,76,7400,6363,0.5857142857142857,0.3142857142857143,0.2714285714285714,0.5932203389830508,0.0023930059533443537,83.72368421052632,0.0037288152514614297
a71,93,79,7818,6642,0.6142857142857142,0.33214285714285713,0.28214285714285714,0.5995717344753747,0.0026510784785131374,84.07594936708861,0.0038988225888844474
a72,82,80,6819,6702,0.5785714285714285,0.29285714285714287,0.2857142857142857,0.5857740585774058,0.002322286187716484,83.775,0.003474774201577174
a73,83,75,6980,6331,0.5642857142857143,0.29642857142857143,0.26785714285714285,0.5870020964360587,0.0021641750122600354,84.41333333333333,0.0035316673690086566
a74,73,80,6232,6690,0.5464285714285714,0.26071428571428573,0.2857142857142857,0.5749486652977412,0.0020880013133692528,83.625,0.0031963250016055844
a75,77,88,6410,7413,0.5892857142857143,0.27499999999999997,0.3142857142857143,0.5797101449275363,0.002423737639803607,84.23863636363636,0.0032911078198101344
a76,79,75,6562,6229,0.5499999999999999,0.28214285714285714,0.26785714285714285,0.5821205821205822,0.002091777737749713,83.05333333333333,0.003352633051980014
a77,96,78,8070,6483,0.6214285714285714,0.34285714285714286,0.2785714285714286,0.603448275862069,0.002681021087846643,83.11538461538461,0.004010582542100899
a78,85,80,7076,6604,0.5892857142857143,0.30357142857142855,0.2857142857142857,0.5894736842105263,0.0023323599728612785,82.55,0.003531952833856294
a79,83,88,6905,7317,0.6107142857142857,0.29642857142857143,0.3142857142857143,0.5870020964360587,0.0026134609494511737,83.14772727272727,0.003503452497215371
a80,84,86,7148,7168,0.6071428571428571,0.3,0.3071428571428571,0.5882352941176471,0.0025883715766613015,83.34883720930233,0.0036252932992727744
a81,88,89,7283,7458,0.6321428571428571,0.3142857142857143,0.31785714285714284,0.5932203389830508,0.0027401333188189028,83.79775280898876,0.0036348690957032823
a82,78,76,6545,6456,0.5499999999999999,0.2785714285714286,0.2714285714285714,0.5809128630705395,0.002079514483878492,84.94736842105263,0.0033026015069160274
a83,104,62,8774,5117,0.5928571428571429,0.37142857142857144,0.22142857142857142,0.6140350877192983,0.0022673658746424404,82.53225806451613,0.004270804820295766
a84,81,76,6713,6444,0.5607142857142857,0.28928571428571426,0.2714285714285714,0.5845511482254697,0.0021796288937674753,84.78947368421052,0.003449604675617633
a85,87,90,7211,7418,0.6321428571428571,0.3107142857142857,0.3214285714285714,0.5919661733615222,0.0027155618481688633,82.42222222222222,0.003609320848349299
a86,76,90,6259,7547,0.5928571428571429,0.2714285714285714,0.3214285714285714,0.5785123966942148,0.0024331494470790295,83.85555555555555,0.003228925715927367
a87,84,87,6978,7242,0.6107142857142857,0.3,0.3107142857142857,0.5882352941176471,0.0025850478836909343,83.24137931034483,0.0035669201828664866
a88,83,78,6988,6552,0.575,0.29642857142857143,0.2785714285714286,0.5870020964360587,0.0023462426316371104,84.0,0.0035526186529552025
a89,100,76,8339,6415,0.6285714285714286,0.35714285714285715,0.2714285714285714,0.6086956521739131,0.002710587767373304,84.40789473684211,0.004150757070257126
a90,83,86,6992,7334,0.6035714285714285,0.29642857142857143,0.3071428571428571,0.5870020964360587,0.0025887715831544125,85.27906976744185,0.003534631731120417
a91,74,103,6159,8606,0.6321428571428571,0.2642857142857143,0.3678571428571428,0.5761316872427984,0.002691175798419414,83.55339805825243,0.003172283649098588
a92,77,86,6472,7196,0.5821428571428571,0.27499999999999997,0.3071428571428571,0.5797101449275363,0.0023799709926432076,83.67441860465117,0.0033272926503310177
a93,86,80,7268,6627,0.5928571428571429,0.3071428571428571,0.2857142857142857,0.5907172995780591,0.002426344536391189,82.8375,0.003652431112183849
a94,82,82,6873,6883,0.5857142857142857,0.29285714285714287,0.29285714285714287,0.5857740585774058,0.002372403986656193,83.9390243902439,0.0034853685700521196
a95,92,79,7712,6533,0.6107142857142857,0.32857142857142857,0.28214285714285714,0.5982905982905983,0.0026030532583475085,82.69620253164557,0.003875964185940578
a96,93,77,7806,6435,0.6071428571428571,0.33214285714285713,0.27499999999999997,0.5995717344753747,0.00250856888602453,83.57142857142857,0.0038784872990339668
a97,105,73,8799,6042,0.6357142857142857,0.375,0.26071428571428573,0.6153846153846154,0.002668773636502002,82.76712328767124,0.004273526829135424
a98,79,79,6504,6594,0.5642857142857143,0.28214285714285714,0.28214285714285714,0.5821205821205822,0.0021821578759306753,83.46835443037975,0.0032948799860959147
a99,77,79,6581,6628,0.5571428571428572,0.27499999999999997,0.28214285714285714,0.5797101449275363,0.002252471199446036,83.89873417721519,0.0034165601106668337
a100,94,80,7805,6665,0.6214285714285714,0.3357142857142857,0.2857142857142857,0.6008583690987125,0.0026269343463279802,83.3125,0.0038706082980463096
a101,95,82,7843,6821,0.6321428571428571,0.3392857142857143,0.29285714285714287,0.6021505376344086,0.002738365380292898,83.1829268292683,0.003931938054990217
a102,81,84,6824,7029,0.5892857142857143,0.28928571428571426,0.3,0.5845511482254697,0.002497189823840655,83.67857142857143,0.003501519591023402
a103,73,90,6122,7563,0.5821428571428571,0.26071428571428573,0.3214285714285714,0.5749486652977412,0.002331523805755853,84.03333333333333,0.0031700856859747436
a104,76,85,6320,7190,0.575,0.2714285714285714,0.30357142857142855,0.5785123966942148,0.002345579883914677,84.58823529411765,0.0033150628534060955
a105,87,68,7287,5739,0.5535714285714286,0.3107142857142857,0.24285714285714285,0.5919661733615222,0.002111863426595168,84.3970588235294,0.003635032010980174
a106,86,88,7240,7393,0.6214285714285714,0.3071428571428571,0.3142857142857143,0.5907172995780591,0.002777669420935116,84.01136363636364,0.0036829730326280105
a107,72,83,6033,7075,0.5535714285714286,0.2571428571428571,0.29642857142857143,0.5737704918032787,0.002191138356699528,85.24096385542168,0.0031527247623820654
