argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,7,5,21,21,0.037037037037037,0.0216049382716049,0.015432098765432,0.2457615728740664,0.0192619960048393,4.2,0.0054202589827686,4.0
a1,1,8,4,21,0.0277777777777777,0.0030864197530864,0.0246913580246913,0.1970382685262153,0.0103618467644594,2.625,0.0016271696289492,4.0
a2,6,2,20,9,0.0246913580246913,0.0185185185185185,0.0061728395061728,0.2502370409469908,0.0114469922001953,4.5,0.0034354872177051,4.0
a3,1,7,2,23,0.0246913580246913,0.0030864197530864,0.0216049382716049,0.1609212742953408,0.0028424854549477,3.2857142857142856,0.0007869309732692,4.0
a4,2,3,9,10,0.015432098765432,0.0061728395061728,0.0092592592592592,0.2131148905704985,0.0047087799037965,3.333333333333333,0.0022176017610846,4.0
a5,6,4,20,20,0.0308641975308641,0.0185185185185185,0.0123456790123456,0.248076438552629,0.0194033861680146,5.0,0.0045933760659544,4.0
a6,4,3,8,13,0.0216049382716049,0.0123456790123456,0.0092592592592592,0.1845005153041736,0.0031696077588736,4.333333333333333,0.0010359057007914,4.0
a7,4,4,16,14,0.0246913580246913,0.0123456790123456,0.0123456790123456,0.2423691585245777,0.0115466188789023,3.5,0.0043506208865967,4.0
a8,3,6,7,19,0.0277777777777777,0.0092592592592592,0.0185185185185185,0.1887989144062421,0.0060215253739743,3.1666666666666665,0.0011004923738852,4.0
a9,6,1,20,5,0.0216049382716049,0.0185185185185185,0.0030864197530864,0.2486619848277335,0.0063725860832039,5.0,0.0078288739145706,4.0
a10,7,0,26,0,0.0216049382716049,0.0216049382716049,0.0,0.2579300711904118,0.0,0.0,0.0038326639682906,4.0
a11,4,5,10,16,0.0277777777777777,0.0123456790123456,0.015432098765432,0.2139806247231207,0.0097738466843475,3.2,0.0020371488863872,4.0
a12,2,3,13,12,0.015432098765432,0.0061728395061728,0.0092592592592592,0.2290212918232241,0.0099191448263583,4.0,0.003636868739522,4.0
a13,5,4,26,15,0.0277777777777777,0.015432098765432,0.0123456790123456,0.2582102799967724,0.0156676305523454,3.75,0.0041784616021655,4.0
a14,3,5,10,19,0.0246913580246913,0.0092592592592592,0.015432098765432,0.2205508602345075,0.0113856167530008,3.8,0.0022011416100856,4.0
a15,4,3,17,11,0.0216049382716049,0.0123456790123456,0.0092592592592592,0.2394313505424616,0.0069137100200823,3.6666666666666665,0.0028474374357794,4.0
a16,4,5,11,17,0.0277777777777777,0.0123456790123456,0.015432098765432,0.2246264269481516,0.0081875390765534,3.4,0.0019060070294255,4.0
a17,4,6,20,27,0.0308641975308641,0.0123456790123456,0.0185185185185185,0.2471066323034005,0.0177443218348182,4.5,0.0042126172886263,4.0
a18,4,3,17,10,0.0216049382716049,0.0123456790123456,0.0092592592592592,0.2369185777481629,0.0087154247890955,3.333333333333333,0.0028243329636316,4.0
a19,5,3,22,16,0.0246913580246913,0.015432098765432,0.0092592592592592,0.2421834350314554,0.0137802120103457,5.333333333333333,0.0036732279156853,4.0
a20,4,3,15,18,0.0216049382716049,0.0123456790123456,0.0092592592592592,0.2355062464352081,0.0107630177382164,6.0,0.0026814556809786,4.0
a21,6,2,26,8,0.0246913580246913,0.0185185185185185,0.0061728395061728,0.2552902929855003,0.008705270505341,4.0,0.0038656947368363,4.0
a22,1,7,2,22,0.0246913580246913,0.0030864197530864,0.0216049382716049,0.1752908389994727,0.0039304518956251,3.142857142857143,0.0008612340267294,4.0
a23,3,5,11,18,0.0246913580246913,0.0092592592592592,0.015432098765432,0.2205508602345075,0.0116171963795232,3.6,0.0018085753652874,4.0
a24,7,3,22,9,0.0308641975308641,0.0216049382716049,0.0092592592592592,0.244809746488032,0.0076229264823723,3.0,0.0032851398312603,4.0
a25,3,6,10,24,0.0277777777777777,0.0092592592592592,0.0185185185185185,0.2154392520218468,0.0161003240190419,4.0,0.0021838339369519,4.0
a26,3,3,14,11,0.0185185185185185,0.0092592592592592,0.0092592592592592,0.2254275197689368,0.0080815863378297,3.6666666666666665,0.0022424719178904,4.0
a27,3,4,7,19,0.0216049382716049,0.0092592592592592,0.0123456790123456,0.2123987787070224,0.0081455008046119,4.75,0.001710492482845,4.0
a28,4,5,11,25,0.0277777777777777,0.0123456790123456,0.015432098765432,0.2217890405024908,0.0158881678078906,5.0,0.0032694841464267,4.0
a29,4,4,10,18,0.0246913580246913,0.0123456790123456,0.0123456790123456,0.2188707636537737,0.0078097860221764,4.5,0.0016210849023079,4.0
a30,7,4,32,17,0.0339506172839506,0.0216049382716049,0.0123456790123456,0.2638141758898575,0.0186399510177876,4.25,0.0043378353444748,4.0
a31,2,6,7,27,0.0246913580246913,0.0061728395061728,0.0185185185185185,0.2031165698689263,0.0071129811295253,4.5,0.0016701652891742,4.0
a32,3,6,17,21,0.0277777777777777,0.0092592592592592,0.0185185185185185,0.2363869728616674,0.0146978556225514,3.5,0.0037043937156445,4.0
a33,5,5,19,21,0.0308641975308641,0.015432098765432,0.015432098765432,0.2429280420569172,0.0188304499420095,4.2,0.0033691606124138,4.0
a34,3,5,15,19,0.0246913580246913,0.0092592592592592,0.015432098765432,0.233937366925277,0.0117192483117397,3.8,0.0023284533335548,4.0
a35,1,6,2,23,0.0216049382716049,0.0030864197530864,0.0185185185185185,0.1540201670156186,0.0020699805256773,3.8333333333333335,0.0006637188464385,4.0
a36,7,1,29,1,0.0246913580246913,0.0216049382716049,0.0030864197530864,0.2682931941562388,0.0023621904763267,1.0,0.0061009555170039,4.0
a37,5,4,17,7,0.0277777777777777,0.015432098765432,0.0123456790123456,0.2403417359057409,0.006973182840008,1.75,0.0031657082851119,4.0
a38,4,4,13,20,0.0246913580246913,0.0123456790123456,0.0123456790123456,0.2265586972874906,0.0114571769393621,5.0,0.0031796545592781,4.0
a39,7,4,33,18,0.0339506172839506,0.0216049382716049,0.0123456790123456,0.2696667088020899,0.0247987365903801,4.5,0.0064216276002483,4.0
a40,6,4,16,15,0.0308641975308641,0.0185185185185185,0.0123456790123456,0.23498095369223,0.0126907856409017,3.75,0.0032507486677046,4.0
a41,6,3,17,12,0.0277777777777777,0.0185185185185185,0.0092592592592592,0.2351557907113462,0.0126429148093955,4.0,0.0040435342368945,4.0
a42,3,3,17,7,0.0185185185185185,0.0092592592592592,0.0092592592592592,0.2442421813879825,0.0068832345806884,2.333333333333333,0.0039957881762641,4.0
