argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,4,7,15,28,0.0319767441860465,0.0116279069767441,0.0203488372093023,0.2286304999033691,0.0204735873355858,4.0,0.003589743942566,4.0
a1,2,9,8,28,0.0319767441860465,0.005813953488372,0.0261627906976744,0.2036659110798674,0.0124510235316931,3.111111111111111,0.0018748699702195,4.0
a2,2,5,8,20,0.0203488372093023,0.005813953488372,0.0145348837209302,0.2073759056912469,0.0094654247056135,4.0,0.0023132656533107,4.0
a3,5,2,18,8,0.0203488372093023,0.0145348837209302,0.005813953488372,0.232331063941214,0.0076335680293986,4.0,0.0039400236074136,4.0
a4,2,4,10,22,0.0174418604651162,0.005813953488372,0.0116279069767441,0.2146569843045937,0.0092840585629778,5.5,0.0032349307238343,4.0
a5,4,4,13,13,0.0232558139534883,0.0116279069767441,0.0116279069767441,0.2160618075003044,0.004952209363421,3.25,0.0017586942400284,4.0
a6,4,8,18,37,0.0348837209302325,0.0116279069767441,0.0232558139534883,0.2275275271264404,0.0237262581954822,4.625,0.0023364551863339,4.0
a7,8,4,25,19,0.0348837209302325,0.0232558139534883,0.0116279069767441,0.2512499557537786,0.0198949785622367,4.75,0.0046639994699534,4.0
a8,3,6,14,19,0.0261627906976744,0.0087209302325581,0.0174418604651162,0.2299042074237222,0.0111228319689946,3.1666666666666665,0.0032799465907423,4.0
a9,5,2,24,8,0.0203488372093023,0.0145348837209302,0.005813953488372,0.2449127906976744,0.0082153387670937,4.0,0.0037029553785207,4.0
a10,5,2,16,4,0.0203488372093023,0.0145348837209302,0.005813953488372,0.2279989239367853,0.0031787823162556,2.0,0.0022845323407221,4.0
a11,2,4,8,13,0.0174418604651162,0.005813953488372,0.0116279069767441,0.1976900849463863,0.0059397269519565,3.25,0.0025722374054258,4.0
a12,4,2,11,11,0.0174418604651162,0.0116279069767441,0.005813953488372,0.2160618075003044,0.0063749236780832,5.5,0.0026207099903906,4.0
a13,2,7,6,24,0.0261627906976744,0.005813953488372,0.0203488372093023,0.1981647310086825,0.0066834641884103,3.4285714285714284,0.0015719289095561,4.0
a14,4,1,17,4,0.0145348837209302,0.0116279069767441,0.002906976744186,0.2425734326674982,0.0035118474681413,4.0,0.0033435495869177,4.0
a15,2,4,6,9,0.0174418604651162,0.005813953488372,0.0116279069767441,0.1960465806772358,0.0029322847928839,2.25,0.0013024300873159,4.0
a16,5,1,14,2,0.0174418604651162,0.0145348837209302,0.002906976744186,0.2162033018077702,0.0022301194489775,2.0,0.0021711759660844,4.0
a17,4,2,17,12,0.0174418604651162,0.0116279069767441,0.005813953488372,0.2343097529172924,0.0089735630934864,6.0,0.0037813566704568,4.0
a18,7,4,31,17,0.0319767441860465,0.0203488372093023,0.0116279069767441,0.2719459982376154,0.0249997196224025,4.25,0.0069584570909719,4.0
a19,4,4,16,7,0.0232558139534883,0.0116279069767441,0.0116279069767441,0.2326585213956765,0.0065207744567018,1.75,0.0024865864023879,4.0
a20,5,3,21,8,0.0232558139534883,0.0145348837209302,0.0087209302325581,0.240278341965404,0.0066396920108871,2.6666666666666665,0.0035108407075857,4.0
a21,4,8,16,31,0.0348837209302325,0.0116279069767441,0.0232558139534883,0.225970186078347,0.0186205095018828,3.875,0.0034390191783591,4.0
a22,4,6,18,16,0.0290697674418604,0.0116279069767441,0.0174418604651162,0.2378547852020642,0.012060571579612,2.6666666666666665,0.003063453115008,4.0
a23,5,5,26,22,0.0290697674418604,0.0145348837209302,0.0145348837209302,0.2484141774721332,0.0149984927667757,4.4,0.0027304129422871,4.0
a24,2,4,6,14,0.0174418604651162,0.005813953488372,0.0116279069767441,0.1976900849463863,0.0048513594610292,3.5,0.0016605296147385,4.0
