argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,74,64,5073,4406,0.4,0.2144927536231884,0.1855072463768116,0.560064935064935,0.002254953422856791,68.84375,0.0030223835536326727
a1,86,66,5950,4542,0.4405797101449275,0.2492753623188406,0.19130434782608696,0.5711920529801324,0.002755876065348771,68.81818181818181,0.003494674105407879
a2,76,56,5213,3849,0.3826086956521739,0.22028985507246376,0.16231884057971013,0.5618892508143323,0.0020448060135205073,68.73214285714286,0.003097542652656769
a3,67,64,4710,4432,0.37971014492753624,0.19420289855072465,0.1855072463768116,0.5537720706260032,0.0020998575586355325,69.25,0.00285438804003863
a4,62,62,4321,4193,0.35942028985507246,0.17971014492753623,0.17971014492753623,0.5493630573248408,0.0018017004805077196,67.62903225806451,0.0026107849852403
a5,85,64,5854,4396,0.4318840579710145,0.2463768115942029,0.1855072463768116,0.5702479338842975,0.002557645392841816,68.6875,0.003410632058338364
a6,62,76,4306,5272,0.4,0.17971014492753623,0.22028985507246376,0.5493630573248408,0.0022365734965179335,69.36842105263158,0.0025857613568077277
a7,63,65,4382,4582,0.3710144927536232,0.1826086956521739,0.18840579710144928,0.5502392344497608,0.0020713329408499556,70.49230769230769,0.0027153981141303787
a8,77,61,5331,4174,0.4,0.22318840579710145,0.17681159420289855,0.5628058727569332,0.002232136053964389,68.42622950819673,0.0031542431145092746
a9,72,76,5018,5345,0.4289855072463768,0.20869565217391306,0.22028985507246376,0.558252427184466,0.002704042839196668,70.32894736842105,0.002994301756023102
a10,77,66,5329,4531,0.41449275362318844,0.22318840579710145,0.19130434782608696,0.5628058727569332,0.002472313336548914,68.65151515151516,0.003164112036141384
a11,64,65,4436,4381,0.3739130434782609,0.1855072463768116,0.18840579710144928,0.5511182108626198,0.001986135056588875,67.4,0.002710631978128283
a12,70,76,4812,5311,0.42318840579710143,0.2028985507246377,0.22028985507246376,0.5564516129032258,0.002600453404832862,69.88157894736842,0.0029157488383647107
a13,77,76,5387,5265,0.4434782608695652,0.22318840579710145,0.22028985507246376,0.5628058727569332,0.0028736865508993694,69.27631578947368,0.003192033671818902
a14,61,62,4185,4267,0.3565217391304348,0.17681159420289855,0.17971014492753623,0.548489666136725,0.0018153734223047835,68.8225806451613,0.002571152624138937
a15,70,69,4768,4740,0.4028985507246377,0.2028985507246377,0.2,0.5564516129032258,0.0023040691152873944,68.69565217391305,0.0028736753341871073
a16,70,72,4799,4986,0.41159420289855075,0.2028985507246377,0.20869565217391306,0.5564516129032258,0.0023734822598155884,69.25,0.0029022731187000215
a17,62,71,4252,4905,0.3855072463768116,0.17971014492753623,0.20579710144927538,0.5493630573248408,0.00202169605900698,69.08450704225352,0.002554446822045246
a18,75,69,5088,4665,0.4173913043478261,0.21739130434782608,0.2,0.5609756097560976,0.0025004710823649133,67.6086956521739,0.0030290856288831053
a19,75,65,5181,4424,0.4057971014492754,0.21739130434782608,0.18840579710144928,0.5609756097560976,0.002415673521588418,68.06153846153846,0.003097632507669657
a20,77,63,5357,4333,0.4057971014492754,0.22318840579710145,0.1826086956521739,0.5628058727569332,0.0023606616554044018,68.77777777777777,0.0031534920731950385
a21,62,59,4294,4040,0.3507246376811594,0.17971014492753623,0.17101449275362318,0.5493630573248408,0.0017798478146632012,68.47457627118644,0.0026530425635417558
a22,67,85,4607,5939,0.4405797101449275,0.19420289855072465,0.2463768115942029,0.5537720706260032,0.0027501514381180715,69.87058823529412,0.0027793261393387514
a23,66,69,4676,4736,0.391304347826087,0.19130434782608696,0.2,0.5528846153846154,0.002255190286960504,68.6376811594203,0.0028508869856204754
a24,52,84,3534,5804,0.39420289855072466,0.15072463768115943,0.24347826086956523,0.5407523510971787,0.00208781213780973,69.0952380952381,0.0022317969056589453
a25,62,80,4307,5483,0.41159420289855075,0.17971014492753623,0.2318840579710145,0.5493630573248408,0.0024188116672578144,68.5375,0.002629050834253345
a26,78,69,5361,4801,0.4260869565217391,0.22608695652173913,0.2,0.5637254901960784,0.002607645457549771,69.57971014492753,0.0031702398784446365
a27,58,78,4020,5354,0.39420289855072466,0.1681159420289855,0.22608695652173913,0.5458860759493671,0.002144902501867903,68.64102564102564,0.0024777478453225587
a28,68,72,4730,4832,0.4057971014492754,0.19710144927536233,0.20869565217391306,0.5546623794212219,0.0023171030271789995,67.11111111111111,0.0028090473894778483
a29,75,61,5257,4256,0.39420289855072466,0.21739130434782608,0.17681159420289855,0.5609756097560976,0.0021921862634218603,69.77049180327869,0.0030721974337243785
a30,71,64,4932,4386,0.391304347826087,0.20579710144927538,0.1855072463768116,0.5573505654281099,0.002115602542545421,68.53125,0.0029179818635459973
a31,72,72,4828,5096,0.4173913043478261,0.20869565217391306,0.20869565217391306,0.558252427184466,0.0024746100896458076,70.77777777777777,0.002912532276663604
a32,74,66,5138,4554,0.4057971014492754,0.2144927536231884,0.19130434782608696,0.560064935064935,0.0023957413597375343,69.0,0.0030901704696375907
a33,77,57,5382,3938,0.3884057971014493,0.22318840579710145,0.16521739130434782,0.5628058727569332,0.0021037869203138345,69.08771929824562,0.003219523597697294
a34,70,63,4941,4223,0.3855072463768116,0.2028985507246377,0.1826086956521739,0.5564516129032258,0.002124171670396918,67.03174603174604,0.002917731063546802
a35,66,62,4551,4341,0.3710144927536232,0.19130434782608696,0.17971014492753623,0.5528846153846154,0.0019366975174576675,70.01612903225806,0.0027790802207539067
a36,69,64,4826,4397,0.3855072463768116,0.2,0.1855072463768116,0.5555555555555556,0.002191750322012288,68.703125,0.0029068631951105184
a37,77,65,5227,4596,0.41159420289855075,0.22318840579710145,0.18840579710144928,0.5628058727569332,0.00236082731489516,70.70769230769231,0.003119817704831237
a38,76,72,5364,5024,0.4289855072463768,0.22028985507246376,0.20869565217391306,0.5618892508143323,0.0026480893435632154,69.77777777777777,0.0031622869658429306
a39,44,77,2952,5303,0.3507246376811594,0.12753623188405797,0.22318840579710145,0.5340557275541795,0.0015634228879153605,68.87012987012987,0.0019408386289440015
a40,78,57,5377,4003,0.391304347826087,0.22608695652173913,0.16521739130434782,0.5637254901960784,0.0021799189137222084,70.2280701754386,0.003187212604265708
a41,75,73,5169,4929,0.4289855072463768,0.21739130434782608,0.21159420289855072,0.5609756097560976,0.002634533378136479,67.52054794520548,0.0030981487110978596
a42,76,62,5190,4263,0.4,0.22028985507246376,0.17971014492753623,0.5618892508143323,0.0022236459499949393,68.75806451612904,0.0030660917248489733
a43,69,79,4764,5537,0.4289855072463768,0.2,0.2289855072463768,0.5555555555555556,0.0026261341009646095,70.0886075949367,0.002879046786221381
a44,67,76,4556,5219,0.41449275362318844,0.19420289855072465,0.22028985507246376,0.5537720706260032,0.002386270275016425,68.67105263157895,0.0027127321478454492
a45,70,57,4844,3932,0.3681159420289855,0.2028985507246377,0.16521739130434782,0.5564516129032258,0.0019900326501437137,68.98245614035088,0.002903035590088498
a46,79,64,5486,4395,0.41449275362318844,0.2289855072463768,0.1855072463768116,0.5646481178396072,0.0024089894647453397,68.671875,0.003217915293940103
a47,68,64,4716,4427,0.3826086956521739,0.19710144927536233,0.1855072463768116,0.5546623794212219,0.0020414408134421594,69.171875,0.0028263710435752687
a48,68,70,4772,4760,0.4,0.19710144927536233,0.2028985507246377,0.5546623794212219,0.0022742246180004785,68.0,0.002846285952932494
a49,66,76,4545,5229,0.41159420289855075,0.19130434782608696,0.22028985507246376,0.5528846153846154,0.002418250443195711,68.80263157894737,0.0027795080620757386
a50,63,77,4337,5423,0.4057971014492754,0.1826086956521739,0.22318840579710145,0.5502392344497608,0.00231060045602134,70.42857142857143,0.0026456816060528928
