argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,12,16,40,56,0.1272727272727272,0.0545454545454545,0.0727272727272727,0.1369036903690369,0.1670195101701951,3.5,0.0223438700243211,1.5972850678733033
a1,16,12,38,38,0.1272727272727272,0.0727272727272727,0.0545454545454545,0.1494840294840295,0.1299709422997094,3.1666666666666665,0.0322529458388603,1.5972850678733033
a2,2,2,3,12,0.0181818181818181,0.009090909090909,0.009090909090909,0.0148760330578512,0.0154420921544209,6.0,0.0037130242692692,1.5972850678733033
a3,0,1,0,12,0.0045454545454545,0.0,0.0045454545454545,0.0,0.0,12.0,0.0009152793248966,1.5972850678733033
a4,2,2,2,4,0.0181818181818181,0.009090909090909,0.009090909090909,0.0102272727272727,0.0078248235782482,2.0,0.0039318870622476,1.5972850678733033
a5,19,17,50,35,0.1636363636363636,0.0863636363636363,0.0772727272727272,0.2217754010695187,0.1463262764632627,2.0588235294117645,0.0358373122316596,1.5972850678733033
a6,7,6,8,24,0.059090909090909,0.0318181818181818,0.0272727272727272,0.0378787878787878,0.0184516396845163,4.0,0.0141508450869166,1.5972850678733033
a7,1,1,16,12,0.009090909090909,0.0045454545454545,0.0045454545454545,0.1055517002081887,0.0,12.0,0.0031999822832925,1.5972850678733033
a8,1,0,12,0,0.0045454545454545,0.0045454545454545,0.0,0.1009543836945972,0.0,0.0,0.0021023085141218,1.5972850678733033
a9,1,1,12,16,0.009090909090909,0.0045454545454545,0.0045454545454545,0.0991202346041055,0.0,16.0,0.0021023085141218,1.5972850678733033
a10,2,1,12,16,0.0136363636363636,0.009090909090909,0.0045454545454545,0.0998359041680341,0.0025321710253217,16.0,0.0028803043274385,1.5972850678733033
a11,5,5,7,23,0.0454545454545454,0.0227272727272727,0.0227272727272727,0.0262987012987013,0.0105230386052303,4.6,0.0104772753486022,1.5972850678733033
a12,1,1,5,5,0.009090909090909,0.0045454545454545,0.0045454545454545,0.0167355371900826,0.0,5.0,0.0026964584270384,1.5972850678733033
a13,2,2,20,18,0.0181818181818181,0.009090909090909,0.009090909090909,0.1665274654673947,0.0039850560398505,9.0,0.0054561431396147,1.5972850678733033
a14,9,8,21,24,0.0772727272727272,0.0409090909090909,0.0363636363636363,0.1084491978609625,0.0465960979659609,3.0,0.0170742024084394,1.5972850678733033
a15,3,2,20,12,0.0227272727272727,0.0136363636363636,0.009090909090909,0.1124168514412417,0.0217102532171025,6.0,0.0056059909517309,1.5972850678733033
a16,5,4,24,21,0.0409090909090909,0.0227272727272727,0.0181818181818181,0.1713719008264463,0.0204234122042341,5.25,0.0138328717839998,1.5972850678733033
a17,10,6,30,8,0.0727272727272727,0.0454545454545454,0.0272727272727272,0.201280303030303,0.0297011207970112,1.3333333333333333,0.0247032900197117,1.5972850678733033
a18,3,1,11,2,0.0181818181818181,0.0136363636363636,0.0045454545454545,0.0918288456411623,0.0049813200498132,2.0,0.00950029285432,1.5972850678733033
a19,1,1,10,6,0.009090909090909,0.0045454545454545,0.0045454545454545,0.1584884275829158,0.0,6.0,0.0044161249128859,1.5972850678733033
a20,5,3,21,19,0.0363636363636363,0.0227272727272727,0.0136363636363636,0.1683116883116883,0.0099211290992112,6.333333333333333,0.0112268706961768,1.5972850678733033
a21,1,2,3,8,0.0136363636363636,0.0045454545454545,0.009090909090909,0.0081818181818181,0.0037982565379825,4.0,0.0035689406537759,1.5972850678733033
a22,1,2,7,6,0.0136363636363636,0.0045454545454545,0.009090909090909,0.0249445676274944,0.0003113325031133,3.0,0.0029200788951899,1.5972850678733033
a23,2,3,2,7,0.0227272727272727,0.009090909090909,0.0136363636363636,0.009090909090909,0.0024906600249066,2.333333333333333,0.0047678578709419,1.5972850678733033
