argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,3,3,8,6,0.1764705882352941,0.088235294117647,0.088235294117647,0.2809917355371901,0.0521475256769374,2.0,0.0189065230170226,3.0
a1,1,5,3,11,0.1764705882352941,0.0294117647058823,0.1470588235294117,0.2394366197183098,0.0491023682200152,2.2,0.0109622963518812,3.0
a2,3,3,8,10,0.1764705882352941,0.088235294117647,0.088235294117647,0.2833333333333333,0.0695590357355063,3.333333333333333,0.0309552952039124,3.0
a3,4,5,9,11,0.2647058823529412,0.1176470588235294,0.1470588235294117,0.3148148148148148,0.1258276037687802,2.2,0.0234454548197591,3.0
a4,4,2,8,5,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.2956521739130435,0.0436783804430863,2.5,0.0189837942153715,3.0
a5,2,4,1,14,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.2125,0.0460041592394533,3.5,0.011183521294713,3.0
a6,5,1,17,3,0.1764705882352941,0.1470588235294117,0.0294117647058823,0.4,0.075916730328495,3.0,0.0524105934601426,3.0
a7,2,5,4,8,0.2058823529411764,0.0588235294117647,0.1470588235294117,0.2615384615384615,0.0319539937186996,1.6,0.0099219083588736,3.0
a8,5,2,17,4,0.2058823529411764,0.1470588235294117,0.0588235294117647,0.3908045977011494,0.0805152363975893,2.0,0.0525563641986605,3.0
a9,3,3,10,8,0.1764705882352941,0.088235294117647,0.088235294117647,0.3541666666666667,0.0945356930651048,2.6666666666666665,0.023254768727753,3.0
a10,4,2,10,6,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.3090909090909091,0.045845004668534,3.0,0.0175745350621313,3.0
a11,2,5,6,16,0.2058823529411764,0.0588235294117647,0.1470588235294117,0.3090909090909091,0.1263666072489601,3.2,0.019175556678495,3.0
a12,4,2,7,6,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.3541666666666667,0.0893536202359731,3.0,0.022284703111549,3.0
a13,2,4,6,12,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.2809917355371901,0.0728121551650963,3.0,0.0150148195905387,3.0
a14,2,3,6,7,0.1470588235294117,0.0588235294117647,0.088235294117647,0.293103448275862,0.0577179356591121,2.333333333333333,0.0170165562183805,3.0
a15,6,1,18,2,0.2058823529411764,0.1764705882352941,0.0294117647058823,0.419753086419753,0.087484084542908,2.0,0.057776609443191,3.0
a16,1,4,1,7,0.1470588235294117,0.0294117647058823,0.1176470588235294,0.2281879194630872,0.0146188778541719,1.75,0.0116029980454168,3.0
a17,1,4,6,11,0.1470588235294117,0.0294117647058823,0.1176470588235294,0.288135593220339,0.0895191409897292,2.75,0.0344349854880294,3.0
a18,5,2,13,8,0.2058823529411764,0.1470588235294117,0.0588235294117647,0.3333333333333333,0.1474153297682709,4.0,0.0769913980432647,3.0
a19,3,3,5,10,0.1764705882352941,0.088235294117647,0.088235294117647,0.288135593220339,0.0775549613784907,3.333333333333333,0.0292985433570538,3.0
a20,1,5,5,15,0.1764705882352941,0.0294117647058823,0.1470588235294117,0.2537313432835821,0.1179590017825312,3.0,0.0370062903386768,3.0
a21,2,3,4,8,0.1470588235294117,0.0588235294117647,0.088235294117647,0.2463768115942029,0.0323274764451235,2.6666666666666665,0.0194545169443077,3.0
a22,6,3,18,7,0.2647058823529412,0.1764705882352941,0.088235294117647,0.3953488372093023,0.1488519650284356,2.333333333333333,0.106412211098984,3.0
a23,2,2,1,6,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.2125,0.0105169340463458,3.0,0.011183521294713,3.0
a24,3,3,5,7,0.1764705882352941,0.088235294117647,0.088235294117647,0.2635658914728682,0.0744885833121127,2.333333333333333,0.0313349742146309,3.0
a25,3,3,10,6,0.1764705882352941,0.088235294117647,0.088235294117647,0.3333333333333333,0.1336792292674646,2.0,0.040252933112233,3.0
a26,0,6,0,15,0.1764705882352941,0.0,0.1764705882352941,0.0,0.0,2.5,0.0042857142857142,3.0
a27,4,1,7,3,0.1470588235294117,0.1176470588235294,0.0294117647058823,0.320754716981132,0.0461442152618623,3.0,0.0282079903469127,3.0
a28,2,2,3,6,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.2297297297297297,0.0181224004753416,3.0,0.0102500334949595,3.0
a29,3,3,6,6,0.1764705882352941,0.088235294117647,0.088235294117647,0.2956521739130435,0.0939818351583057,2.0,0.0333328663525839,3.0
a30,4,1,10,3,0.1470588235294117,0.1176470588235294,0.0294117647058823,0.34,0.0589508530685001,3.0,0.0297042705096116,3.0
a31,3,4,9,7,0.2058823529411764,0.088235294117647,0.1176470588235294,0.2905982905982906,0.0824484339190221,1.75,0.0261553374516975,3.0
a32,2,2,7,4,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.3177570093457944,0.070995670995671,2.0,0.0196764650183501,3.0
a33,3,3,8,7,0.1764705882352941,0.088235294117647,0.088235294117647,0.3090909090909091,0.0800059417706476,2.333333333333333,0.0235635263823234,3.0
a34,5,1,12,3,0.1764705882352941,0.1470588235294117,0.0294117647058823,0.3300970873786408,0.0348824378236142,3.0,0.0254281244681601,3.0
