argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,23,0,1682,0,0.1533333333333333,0.1533333333333333,0.0,0.3963315696649029,0.0,0.0,0.0052060914709362,38.77483443708609
a76,31,0,2288,0,0.2066666666666667,0.2066666666666667,0.0,0.4138489871086556,0.0,0.0,0.0061828091050447,38.77483443708609
a79,16,0,1169,0,0.1066666666666666,0.1066666666666666,0.0,0.3821768707482993,0.0,0.0,0.0042692640953794,38.77483443708609
a120,72,65,2363,2686,0.9133333333333334,0.48,0.4333333333333333,0.532608695652174,0.0081292471041641,41.323076923076925,0.0093579170881016,38.77483443708609
a78,16,0,1179,0,0.1066666666666666,0.1066666666666666,0.0,0.3821768707482993,0.0,0.0,0.004250203489745,38.77483443708609
a121,76,72,2610,2557,0.9866666666666668,0.5066666666666667,0.48,0.5485074626865671,0.0112495907985351,35.513888888888886,0.010098595581599,38.77483443708609
a80,29,0,2127,0,0.1933333333333333,0.1933333333333333,0.0,0.4093260473588342,0.0,0.0,0.0059319229352684,38.77483443708609
a126,70,62,2211,2271,0.88,0.4666666666666667,0.4133333333333334,0.5249999999999999,0.007845284516792,36.62903225806452,0.009345761335847,38.77483443708609
a127,71,69,2304,2321,0.9333333333333332,0.4733333333333334,0.46,0.5287769784172661,0.0102711865788114,33.63768115942029,0.0092583295482158,38.77483443708609
a82,25,0,1847,0,0.1666666666666666,0.1666666666666666,0.0,0.4005704099821747,0.0,0.0,0.0054709516699927,38.77483443708609
a128,77,69,2753,2535,0.9733333333333334,0.5133333333333334,0.46,0.5485074626865671,0.0084501596721956,36.73913043478261,0.0099632966365941,38.77483443708609
a81,25,0,1837,0,0.1666666666666666,0.1666666666666666,0.0,0.4005704099821747,0.0,0.0,0.0053657997934961,38.77483443708609
a129,77,64,2751,2556,0.94,0.5133333333333334,0.4266666666666667,0.5485074626865671,0.0081836177323425,39.9375,0.0100406994681279,38.77483443708609
a84,23,0,1708,0,0.1533333333333333,0.1533333333333333,0.0,0.3963315696649029,0.0,0.0,0.0052345717979124,38.77483443708609
a122,71,72,2297,2518,0.9533333333333334,0.4733333333333334,0.48,0.5287769784172661,0.0093727362521904,34.97222222222222,0.0092363401568909,38.77483443708609
a83,21,0,1544,0,0.14,0.14,0.0,0.3921815008726004,0.0,0.0,0.0049285754788933,38.77483443708609
a123,78,62,2881,2378,0.9333333333333332,0.52,0.4133333333333334,0.5568181818181818,0.0080629059550116,38.354838709677416,0.0101693113473081,38.77483443708609
a86,23,0,1695,0,0.1533333333333333,0.1533333333333333,0.0,0.3963315696649029,0.0,0.0,0.0051650805564135,38.77483443708609
a124,71,75,2303,2730,0.9733333333333334,0.4733333333333334,0.5,0.5287769784172661,0.010140438368857,36.4,0.0092508954041664,38.77483443708609
a85,24,0,1767,0,0.16,0.16,0.0,0.3984397163120567,0.0,0.0,0.0053582378296605,38.77483443708609
a125,76,65,2664,2441,0.94,0.5066666666666667,0.4333333333333333,0.5485074626865671,0.0089019224001359,37.55384615384615,0.0098540970169507,38.77483443708609
a88,23,0,1694,0,0.1533333333333333,0.1533333333333333,0.0,0.3963315696649029,0.0,0.0,0.0051665876844056,38.77483443708609
a87,19,0,1399,0,0.1266666666666666,0.1266666666666666,0.0,0.3881174438687392,0.0,0.0,0.004662548400338,38.77483443708609
a89,17,0,1246,0,0.1133333333333333,0.1133333333333333,0.0,0.3841367521367521,0.0,0.0,0.004471365068881,38.77483443708609
a110,74,69,2594,2511,0.9533333333333334,0.4933333333333333,0.46,0.5364963503649635,0.0088920458381945,36.391304347826086,0.0096413921269343,38.77483443708609
a119,76,68,2658,2498,0.96,0.5066666666666667,0.4533333333333333,0.5485074626865671,0.0095152003523891,36.73529411764706,0.0098114605903072,38.77483443708609
