argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,1,1,1,1,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1616161616161616,0.0454545454545454,1.0,0.1189162927531174,1.0833333333333333
a1,1,1,0,0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.0,0.0443223932255748,1.0833333333333333
a2,4,0,1,0,0.3636363636363636,0.3636363636363636,0.0,0.3636363636363636,0.0,0.0,0.121653248294747,1.0833333333333333
a3,1,1,2,1,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0454545454545454,1.0,0.1033085270437714,1.0833333333333333
a4,0,1,0,2,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,2.0,0.0311034633120555,1.0833333333333333
a5,1,1,1,2,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1454545454545454,0.0454545454545454,2.0,0.1321820624179615,1.0833333333333333
a6,0,2,0,1,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.5,0.0311034633120555,1.0833333333333333
a7,0,1,0,0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0311034633120555,1.0833333333333333
a8,2,2,1,1,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.2077922077922077,0.0909090909090909,0.5,0.1698986374186445,1.0833333333333333
a9,0,2,0,1,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.5,0.0311034633120555,1.0833333333333333
a10,1,1,0,0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0443223932255748,1.0833333333333333
a11,2,0,3,0,0.1818181818181818,0.1818181818181818,0.0,0.296969696969697,0.0,0.0,0.1409825923723857,1.0833333333333333
