argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,42,30,1031,938,0.72,0.42,0.3,0.5160550458715596,0.0092590711717229,31.266666666666666,0.013070155847928,25.376237623762375
a76,45,33,1196,970,0.78,0.45,0.33,0.5357142857142857,0.0137121041486878,29.393939393939394,0.0139776732256769,25.376237623762375
a79,47,35,1173,1008,0.8200000000000001,0.47,0.35,0.5461165048543689,0.0165970629981392,28.8,0.0144698327539272,25.376237623762375
a78,35,29,901,795,0.64,0.35,0.29,0.4891304347826087,0.0076565771412687,27.41379310344828,0.0111646648536562,25.376237623762375
a80,32,29,842,777,0.61,0.32,0.29,0.4766949152542372,0.0074007293246594,26.79310344827586,0.0107484666771801,25.376237623762375
a82,38,33,997,986,0.71,0.38,0.33,0.4977876106194691,0.0094323254210925,29.87878787878788,0.0120618735992872,25.376237623762375
a81,41,31,991,885,0.72,0.41,0.31,0.5160550458715596,0.0094347399248211,28.548387096774192,0.0124599885376222,25.376237623762375
a84,37,26,857,860,0.63,0.37,0.26,0.4891304347826087,0.0062618533382538,33.07692307692308,0.0112724742942991,25.376237623762375
a83,36,30,987,861,0.66,0.36,0.3,0.493421052631579,0.0083975790101031,28.7,0.0117848280733014,25.376237623762375
a86,39,34,907,1028,0.73,0.39,0.34,0.5022321428571428,0.008846488931055,30.235294117647054,0.0121169461041451,25.376237623762375
a85,40,31,1012,831,0.71,0.4,0.31,0.5113636363636364,0.0099140145971271,26.806451612903224,0.0125206110156042,25.376237623762375
a88,28,26,791,705,0.54,0.28,0.26,0.4610655737704918,0.005233239374078,27.115384615384617,0.0100578412086976,25.376237623762375
a87,36,29,1013,975,0.65,0.36,0.29,0.493421052631579,0.0070731967000688,33.62068965517241,0.012011166198,25.376237623762375
a89,37,29,963,824,0.66,0.37,0.29,0.4977876106194691,0.0092438791141305,28.41379310344828,0.0121353658179377,25.376237623762375
a91,33,36,1024,897,0.6900000000000001,0.33,0.36,0.4766949152542372,0.0100020953657629,24.916666666666668,0.01168766446185,25.376237623762375
a90,42,27,1100,855,0.6900000000000001,0.42,0.27,0.5160550458715596,0.0097875920181633,31.666666666666668,0.0134206088926758,25.376237623762375
a93,41,36,964,931,0.77,0.41,0.36,0.5160550458715596,0.0139277605394145,25.86111111111111,0.0125667794899352,25.376237623762375
a92,37,28,947,847,0.65,0.37,0.28,0.4977876106194691,0.0093567353028577,30.25,0.0118263973237575,25.376237623762375
a95,38,35,989,922,0.73,0.38,0.35,0.5022321428571428,0.0112832872398418,26.34285714285714,0.0119196688474682,25.376237623762375
a94,35,27,887,719,0.62,0.35,0.27,0.4807692307692308,0.0073978639809629,26.62962962962963,0.0112934746923633,25.376237623762375
a97,44,38,1142,1026,0.8200000000000001,0.44,0.38,0.5306603773584906,0.0148824970475627,27.0,0.0137371516148402,25.376237623762375
a96,41,33,1064,974,0.74,0.41,0.33,0.5160550458715596,0.0132758991323618,29.51515151515152,0.0129272688023452,25.376237623762375
a11,10,30,395,961,0.4,0.1,0.3,0.3933566433566433,0.0016039931794701,32.03333333333333,0.0062734021681909,25.376237623762375
a99,33,34,908,900,0.67,0.33,0.34,0.4807692307692308,0.0075763835856609,26.47058823529412,0.0110220319667623,25.376237623762375
a10,13,31,501,1002,0.44,0.13,0.31,0.4076086956521739,0.0024261578741054,32.32258064516129,0.0073307438797408,25.376237623762375
