argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,19,17,72,63,0.18,0.095,0.085,0.264258064516129,0.3790954773869346,3.7058823529411766,0.0434720131641517,1.7960199004975124
a1,22,20,44,54,0.21,0.11,0.1,0.2161477572559366,0.2805276381909548,2.7,0.0515391015986271,1.7960199004975124
a2,0,2,0,20,0.01,0.0,0.01,0.0,0.0,10.0,0.0008799503483411,1.7960199004975124
a3,12,11,42,32,0.115,0.06,0.055,0.2220054200542005,0.1726130653266331,2.909090909090909,0.0231351076700906,1.7960199004975124
a4,15,14,51,29,0.145,0.075,0.07,0.2510245901639344,0.1935175879396985,2.071428571428572,0.040501831826264,1.7960199004975124
a5,9,9,24,24,0.09,0.045,0.045,0.1735593220338983,0.0806281407035175,2.6666666666666665,0.0212387269243231,1.7960199004975124
a6,2,2,23,21,0.02,0.01,0.01,0.1625396825396825,0.0067839195979899,10.5,0.0059793579485433,1.7960199004975124
a7,3,4,11,11,0.035,0.015,0.02,0.1376806722689075,0.0166834170854271,2.75,0.0068601619414398,1.7960199004975124
a8,1,0,12,0,0.005,0.005,0.0,0.167078313253012,0.0,0.0,0.0026677266743552,1.7960199004975124
a9,1,1,12,11,0.01,0.005,0.005,0.1651612903225806,0.0,11.0,0.0026677266743552,1.7960199004975124
a10,1,4,1,13,0.025,0.005,0.02,0.005,0.0037185929648241,3.25,0.0019867750602166,1.7960199004975124
a11,3,3,24,22,0.03,0.015,0.015,0.1631872509960159,0.0135175879396984,7.333333333333333,0.0088118906524517,1.7960199004975124
a12,1,1,22,20,0.01,0.005,0.005,0.161897233201581,0.0,20.0,0.003071157941163,1.7960199004975124
a13,1,1,22,20,0.01,0.005,0.005,0.161897233201581,0.0,20.0,0.003071157941163,1.7960199004975124
a14,2,2,22,17,0.02,0.01,0.01,0.1909557109557109,0.0175879396984924,8.5,0.003990646264567,1.7960199004975124
a15,4,5,21,22,0.045,0.02,0.025,0.2014802631578947,0.0768341708542713,4.4,0.0097852323505146,1.7960199004975124
a16,6,6,28,26,0.06,0.03,0.03,0.1993187347931873,0.083467336683417,4.333333333333333,0.0154990259235034,1.7960199004975124
a17,2,3,20,18,0.025,0.01,0.015,0.1883218390804597,0.0099748743718592,6.0,0.0050070321257754,1.7960199004975124
a18,2,2,16,15,0.02,0.01,0.01,0.195812020460358,0.005502512562814,7.5,0.0063972733839229,1.7960199004975124
a19,4,3,21,16,0.035,0.02,0.015,0.1988636363636363,0.0164824120603015,5.333333333333333,0.0113679175196402,1.7960199004975124
a20,1,1,3,4,0.01,0.005,0.005,0.1134626038781163,0.0,4.0,0.0023377079804433,1.7960199004975124
a21,3,3,9,9,0.03,0.015,0.015,0.154566037735849,0.0266834170854271,3.0,0.008434978066597,1.7960199004975124
a22,1,1,22,20,0.01,0.005,0.005,0.161897233201581,0.0,20.0,0.003071157941163,1.7960199004975124
a23,1,1,15,14,0.01,0.005,0.005,0.1953125,0.0,14.0,0.0033383846916256,1.7960199004975124
a24,5,6,6,22,0.055,0.025,0.03,0.0257142857142857,0.0224623115577889,3.6666666666666665,0.0132077339272377,1.7960199004975124
a25,2,1,19,17,0.015,0.01,0.005,0.1883218390804597,0.0036180904522613,17.0,0.0038011807515653,1.7960199004975124
a26,2,1,2,1,0.015,0.01,0.005,0.01125,5.025125628140704e-05,1.0,0.0073869514141891,1.7960199004975124
a27,3,2,7,3,0.025,0.015,0.01,0.1704308510638298,0.0133668341708542,1.5,0.0122851025378595,1.7960199004975124
a28,2,2,8,7,0.02,0.01,0.01,0.1534082397003745,0.0103517587939698,3.5,0.0069820166822571,1.7960199004975124
a29,1,0,12,0,0.005,0.005,0.0,0.167078313253012,0.0,0.0,0.0026677266743552,1.7960199004975124
a30,1,1,19,17,0.01,0.005,0.005,0.1874599542334096,0.0,17.0,0.0030532182028184,1.7960199004975124
a31,0,1,0,17,0.005,0.0,0.005,0.0,0.0,17.0,0.0008799503483411,1.7960199004975124
a32,5,4,23,21,0.045,0.025,0.02,0.1927529411764705,0.0367587939698492,5.25,0.0125971518015965,1.7960199004975124
a33,1,1,22,20,0.01,0.005,0.005,0.161897233201581,0.0,20.0,0.003071157941163,1.7960199004975124
a34,4,4,13,14,0.04,0.02,0.02,0.1671670305676856,0.0469095477386934,3.5,0.0099954522080359,1.7960199004975124
a35,1,0,2,0,0.005,0.005,0.0,0.1475265957446808,0.0,0.0,0.0022988087807641,1.7960199004975124
a36,2,2,21,17,0.02,0.01,0.01,0.1909557109557109,0.0175879396984924,8.5,0.0046597168850052,1.7960199004975124
