argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,69,70,4610,4614,0.6177777777777778,0.30666666666666664,0.3111111111111111,0.5905511811023622,0.0032229082318981986,65.91428571428571,0.004396156284693259
a1,79,58,5279,3952,0.6088888888888889,0.3511111111111111,0.2577777777777778,0.6064690026954178,0.003024695842601815,68.13793103448276,0.004930216071076419
a2,67,71,4416,4735,0.6133333333333333,0.29777777777777775,0.31555555555555553,0.587467362924282,0.003154236410907208,66.69014084507042,0.004304621850731542
a3,72,62,4865,4236,0.5955555555555555,0.32,0.27555555555555555,0.5952380952380952,0.0031314092263531766,68.3225806451613,0.004730342305393403
a4,66,63,4441,4179,0.5733333333333334,0.29333333333333333,0.28,0.5859375,0.0027156608475807807,66.33333333333333,0.004269938229792772
a5,71,54,4759,3651,0.5555555555555556,0.31555555555555553,0.24,0.5936675461741425,0.0025040856099840143,67.61111111111111,0.004556756044556788
a6,58,66,3951,4401,0.5511111111111111,0.2577777777777778,0.29333333333333333,0.5739795918367347,0.0026077678755133116,66.68181818181819,0.003958473928051923
a7,60,72,4026,4818,0.5866666666666667,0.26666666666666666,0.32,0.5769230769230769,0.0028771393226287066,66.91666666666667,0.003879058231237441
a8,75,63,5143,4244,0.6133333333333333,0.3333333333333333,0.28,0.6,0.0031969954599482017,67.36507936507937,0.0048669509696291574
a9,90,50,6123,3449,0.6222222222222222,0.4,0.2222222222222222,0.625,0.0031809534121627226,68.98,0.005745691529169219
a10,76,57,5208,3917,0.5911111111111111,0.3377777777777778,0.25333333333333335,0.6016042780748663,0.0031528914926695272,68.71929824561404,0.004931269282332915
a11,49,65,3360,4420,0.5066666666666667,0.21777777777777776,0.28888888888888886,0.5610972568578554,0.002194161567572943,68.0,0.0034413620024227806
a12,76,66,5153,4474,0.6311111111111111,0.3377777777777778,0.29333333333333333,0.6016042780748663,0.0034768506847162512,67.78787878787878,0.004919722082164139
