argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,2,3,6,7,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.3414634146341463,0.3124542124542124,2.333333333333333,0.0416952086844346,2.8
a1,3,2,7,6,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.2456140350877192,0.2051282051282051,3.0,0.0362136756699564,2.8
a2,3,3,5,8,0.4285714285714285,0.2142857142857142,0.2142857142857142,0.208955223880597,0.1997252747252747,2.6666666666666665,0.033653035891086,2.8
a3,2,3,3,7,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.1772151898734177,0.1015567765567765,2.333333333333333,0.0216601071999219,2.8
a4,0,4,0,10,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,2.5,0.01,2.8
a5,2,2,2,4,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1707317073170731,0.0562271062271062,2.0,0.018262063808116,2.8
a6,3,2,5,6,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.358974358974359,0.0413919413919414,3.0,0.0445887875841262,2.8
a7,4,2,12,7,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.4375,0.0587912087912087,3.5,0.1043597981947313,2.8
a8,3,4,11,9,0.5,0.2142857142857142,0.2857142857142857,0.3888888888888889,0.1666666666666666,2.25,0.1162483198696492,2.8
a9,4,3,14,8,0.5,0.2857142857142857,0.2142857142857142,0.4666666666666667,0.1461538461538461,2.6666666666666665,0.1515755464311586,2.8
a10,4,2,12,7,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.4827586206896552,0.2845238095238095,3.5,0.1136724900735815,2.8
a11,3,4,11,10,0.5,0.2142857142857142,0.2857142857142857,0.4,0.3401098901098901,2.5,0.1139296734984227,2.8
a12,3,3,9,9,0.4285714285714285,0.2142857142857142,0.2142857142857142,0.3684210526315789,0.2872710622710623,3.0,0.0782107777893875,2.8
a13,4,2,10,7,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.4,0.0363553113553113,3.5,0.0787257118797682,2.8
a14,2,3,5,7,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.28,0.2581501831501832,2.333333333333333,0.0372048034256592,2.8
