argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,4,5,11,23,0.0584415584415584,0.0259740259740259,0.0324675324675324,0.2516339869281045,0.0336609141390052,4.6,0.0046339515777139,4.0
a1,2,6,6,23,0.0519480519480519,0.0129870129870129,0.0389610389610389,0.2181303116147308,0.021988864797325,3.8333333333333335,0.0029746137611877,4.0
a2,5,4,14,14,0.0584415584415584,0.0324675324675324,0.0259740259740259,0.2429022082018927,0.0144367452351657,3.5,0.0033525987021245,4.0
a3,2,6,4,21,0.0519480519480519,0.0129870129870129,0.0389610389610389,0.2031662269129287,0.0071006599700296,3.5,0.0018564376141878,4.0
a4,4,5,15,19,0.0584415584415584,0.0259740259740259,0.0324675324675324,0.2532894736842105,0.0282917240591979,3.8,0.0060915898103795,4.0
a5,2,5,4,21,0.0454545454545454,0.0129870129870129,0.0324675324675324,0.2258064516129032,0.0137051103198925,4.2,0.0027485976555174,4.0
a6,7,2,24,6,0.0584415584415584,0.0454545454545454,0.0129870129870129,0.2673611111111111,0.0131691578227813,3.0,0.005316797700706,4.0
a7,4,5,9,18,0.0584415584415584,0.0259740259740259,0.0324675324675324,0.2258064516129032,0.0114949949747505,3.6,0.002620180316763,4.0
a8,3,6,13,22,0.0584415584415584,0.0194805194805194,0.0389610389610389,0.260575296108291,0.0354890255046292,3.6666666666666665,0.0053832230108896,4.0
a9,1,6,6,26,0.0454545454545454,0.0064935064935064,0.0389610389610389,0.2248175182481751,0.0126360367111638,4.333333333333333,0.0027657698551087,4.0
a10,6,1,18,4,0.0454545454545454,0.0389610389610389,0.0064935064935064,0.276978417266187,0.0068702876694663,4.0,0.0071501399268861,4.0
a11,6,4,23,11,0.0649350649350649,0.0389610389610389,0.0259740259740259,0.2889305816135084,0.033246252122435,2.75,0.008461511271367,4.0
a12,2,4,7,10,0.0389610389610389,0.0129870129870129,0.0259740259740259,0.2326283987915408,0.0131969106675478,2.5,0.0047443626387296,4.0
a13,3,4,14,14,0.0454545454545454,0.0194805194805194,0.0259740259740259,0.250814332247557,0.0210964236892438,3.5,0.0061050245635524,4.0
a14,2,2,11,8,0.0259740259740259,0.0129870129870129,0.0129870129870129,0.2532894736842105,0.0094144885316078,4.0,0.0047530024402982,4.0
a15,5,2,16,8,0.0454545454545454,0.0324675324675324,0.0129870129870129,0.2740213523131672,0.018056571707745,4.0,0.0064863520463039,4.0
a16,6,2,20,7,0.0519480519480519,0.0389610389610389,0.0129870129870129,0.2754919499105545,0.0172048364149606,3.5,0.0087049369933528,4.0
a17,6,4,22,12,0.0649350649350649,0.0389610389610389,0.0259740259740259,0.2873134328358209,0.0275452608352239,3.0,0.0061730826997089,4.0
a18,3,6,7,18,0.0584415584415584,0.0194805194805194,0.0389610389610389,0.2410015649452269,0.020819802456548,3.0,0.0055243751898971,4.0
a19,4,4,17,17,0.0519480519480519,0.0259740259740259,0.0259740259740259,0.2678260869565217,0.0365533987813381,4.25,0.0100964893078053,4.0
a20,5,1,18,2,0.0389610389610389,0.0324675324675324,0.0064935064935064,0.2668977469670711,0.0041385763883854,2.0,0.0058278182761787,4.0
a21,4,4,11,13,0.0519480519480519,0.0259740259740259,0.0259740259740259,0.2464,0.0127523250915993,3.25,0.0037189599895045,4.0
a22,1,6,2,19,0.0454545454545454,0.0064935064935064,0.0389610389610389,0.1984536082474226,0.0035646385528049,3.1666666666666665,0.0018720294153904,4.0
a23,7,2,25,8,0.0584415584415584,0.0454545454545454,0.0129870129870129,0.2950191570881226,0.0205723894278995,4.0,0.0125104944628501,4.0
a24,5,4,18,12,0.0584415584415584,0.0324675324675324,0.0259740259740259,0.2495948136142625,0.0146419237328328,3.0,0.0096547948271915,4.0
a25,2,4,9,17,0.0389610389610389,0.0129870129870129,0.0259740259740259,0.2460063897763578,0.0135003592091774,4.25,0.004255532143445,4.0
a26,4,4,16,15,0.0519480519480519,0.0259740259740259,0.0259740259740259,0.2682926829268293,0.0173271688534611,3.75,0.0087655795051565,4.0
a27,7,2,28,6,0.0584415584415584,0.0454545454545454,0.0129870129870129,0.282051282051282,0.0103619100038122,3.0,0.0114445971996925,4.0
a28,6,3,20,10,0.0584415584415584,0.0389610389610389,0.0194805194805194,0.2862453531598513,0.0204578495003756,3.333333333333333,0.0096186923557752,4.0
a29,5,4,21,16,0.0584415584415584,0.0324675324675324,0.0259740259740259,0.2851851851851852,0.0408508477434577,4.0,0.0104942449923861,4.0
a30,4,4,16,16,0.0519480519480519,0.0259740259740259,0.0259740259740259,0.268760907504363,0.0245053563008376,4.0,0.0067740152208642,4.0
a31,2,5,10,19,0.0454545454545454,0.0129870129870129,0.0324675324675324,0.2460063897763578,0.0263406031989428,3.8,0.0036008517415935,4.0
a32,4,6,16,22,0.0649350649350649,0.0259740259740259,0.0389610389610389,0.2528735632183908,0.0274794837259028,3.6666666666666665,0.0050355295589729,4.0
a33,3,2,12,11,0.0324675324675324,0.0194805194805194,0.0129870129870129,0.2504065040650406,0.0148305241211352,5.5,0.0053545480298394,4.0
a34,6,7,24,30,0.0844155844155844,0.0389610389610389,0.0454545454545454,0.2911153119092627,0.0800299789858012,4.285714285714286,0.0158080404888282,4.0
a35,4,2,12,7,0.0389610389610389,0.0259740259740259,0.0129870129870129,0.2479871175523349,0.008325126477373,3.5,0.004559480305384,4.0
a36,3,4,10,21,0.0454545454545454,0.0194805194805194,0.0259740259740259,0.23950233281493,0.0250509413047941,5.25,0.00588180792748,4.0
a37,6,3,22,13,0.0584415584415584,0.0389610389610389,0.0194805194805194,0.2664359861591695,0.0182935050354576,4.333333333333333,0.0102622214734515,4.0
a38,1,6,3,19,0.0454545454545454,0.0064935064935064,0.0389610389610389,0.1937106918238993,0.0029365863272153,3.1666666666666665,0.0022176890434527,4.0
