argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,57,59,3394,3478,1.16,0.5700000000000001,0.59,0.6213592233009709,0.0008399984061525,58.94915254237288,0.0136633186636401,38.51485148514851
a76,59,59,3517,3478,1.18,0.59,0.59,0.6336633663366338,0.0009572233535825,58.94915254237288,0.0140917619589084,38.51485148514851
a79,59,59,3517,3478,1.18,0.59,0.59,0.6336633663366338,0.0009572233535825,58.94915254237288,0.0140917619589084,38.51485148514851
a78,59,59,3517,3478,1.18,0.59,0.59,0.6336633663366338,0.0009572233535825,58.94915254237288,0.0140917619589084,38.51485148514851
a80,59,58,2591,2686,1.17,0.59,0.58,0.6274509803921569,0.0169748573716831,46.310344827586206,0.0139075724319253,38.51485148514851
a82,59,58,2732,2553,1.17,0.59,0.58,0.6336633663366338,0.0224234487277555,44.01724137931034,0.0142618043531771,38.51485148514851
a81,63,62,2830,2719,1.25,0.63,0.62,0.6597938144329897,0.0241421282335728,43.854838709677416,0.0147340079527197,38.51485148514851
a84,60,60,2709,2790,1.2,0.6,0.6,0.6336633663366338,0.0177459349682247,46.5,0.0141350134161165,38.51485148514851
a83,61,60,2868,2695,1.21,0.61,0.6,0.6400000000000001,0.0205646404643418,44.91666666666666,0.0143949663219807,38.51485148514851
a86,63,65,2887,2881,1.28,0.63,0.65,0.6597938144329897,0.0239177223945174,44.323076923076925,0.0147618915876958,38.51485148514851
a85,65,57,2866,2628,1.22,0.65,0.5700000000000001,0.6736842105263158,0.0233149460644721,46.10526315789474,0.0152233826425626,38.51485148514851
a88,59,54,2695,2706,1.13,0.59,0.54,0.6336633663366338,0.0115037003396219,50.11111111111112,0.0139370887647787,38.51485148514851
a87,66,58,2914,2657,1.24,0.66,0.58,0.6808510638297873,0.0224480824893719,45.810344827586206,0.0153901521886823,38.51485148514851
a89,62,58,2723,2545,1.2,0.62,0.58,0.6464646464646465,0.0235575005817051,43.87931034482759,0.0145623818770325,38.51485148514851
a91,62,57,2725,2791,1.19,0.62,0.5700000000000001,0.653061224489796,0.0160142209254645,48.96491228070175,0.0145592378739784,38.51485148514851
a90,60,60,2606,2605,1.2,0.6,0.6,0.6400000000000001,0.0251560359043953,43.41666666666666,0.0141673381984481,38.51485148514851
a93,60,60,2708,2783,1.2,0.6,0.6,0.6400000000000001,0.0219433672417068,46.38333333333333,0.0145295918204245,38.51485148514851
a92,61,58,2822,2632,1.19,0.61,0.58,0.6400000000000001,0.0218141801735085,45.37931034482759,0.014393792450054,38.51485148514851
a95,62,60,2830,2852,1.22,0.62,0.6,0.6464646464646465,0.0172637042592061,47.53333333333333,0.0145536684052185,38.51485148514851
a94,63,58,2787,2687,1.21,0.63,0.58,0.653061224489796,0.0183084433532919,46.32758620689656,0.014750110425652,38.51485148514851
a97,64,57,2843,2789,1.21,0.64,0.5700000000000001,0.6597938144329897,0.0176854971692394,48.92982456140351,0.0153809859679355,38.51485148514851
a96,56,59,2562,2895,1.15,0.56,0.59,0.6037735849056605,0.0153416438827939,49.067796610169495,0.0133175428596129,38.51485148514851
