argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,2,8,12,31,0.4166666666666666,0.0833333333333333,0.3333333333333333,0.4067796610169492,0.0589070048309178,3.875,0.0293652252946357,4.48
a1,2,6,10,26,0.3333333333333333,0.0833333333333333,0.25,0.3934426229508196,0.0404874714657323,4.333333333333333,0.026241632356649,4.48
a2,5,1,14,4,0.25,0.2083333333333333,0.0416666666666666,0.4705882352941176,0.0088480561306648,4.0,0.0293722789766959,4.48
a3,6,4,25,20,0.4166666666666666,0.25,0.1666666666666666,0.48,0.0897914786501743,5.0,0.0551609600477843,4.48
a4,3,6,12,17,0.375,0.125,0.25,0.4137931034482758,0.0466038691582169,2.833333333333333,0.0218343567864067,4.48
a5,4,5,16,19,0.375,0.1666666666666666,0.2083333333333333,0.4363636363636363,0.0388371290545203,3.8,0.0307093949866322,4.48
a6,8,6,32,19,0.5833333333333333,0.3333333333333333,0.25,0.5333333333333333,0.0979693112845287,3.1666666666666665,0.0606595684410811,4.48
a7,3,3,9,11,0.25,0.125,0.125,0.3692307692307692,0.0144366804692891,3.6666666666666665,0.0165912762579776,4.48
a8,5,4,18,15,0.375,0.2083333333333333,0.1666666666666666,0.48,0.0729959100883014,3.75,0.0521074565992625,4.48
a9,3,3,14,9,0.25,0.125,0.125,0.4285714285714285,0.0168276972624798,3.0,0.0326964430919397,4.48
a10,4,3,16,18,0.2916666666666666,0.1666666666666666,0.125,0.4528301886792453,0.0425550998920564,6.0,0.0300705122544726,4.48
a11,4,8,17,39,0.5,0.1666666666666666,0.3333333333333333,0.4528301886792453,0.1347649130257826,4.875,0.0580282711163389,4.48
a12,8,4,38,21,0.5,0.3333333333333333,0.1666666666666666,0.5714285714285714,0.1232816398577268,5.25,0.0862303016444552,4.48
a13,2,8,8,30,0.4166666666666666,0.0833333333333333,0.3333333333333333,0.3870967741935484,0.0368343110190936,3.75,0.0215867126931364,4.48
a14,4,4,19,24,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.48,0.0578373015873015,6.0,0.0443348136625321,4.48
a15,5,6,17,30,0.4583333333333333,0.2083333333333333,0.25,0.48,0.0650803604607952,5.0,0.0365482519747204,4.48
a16,3,4,12,15,0.2916666666666666,0.125,0.1666666666666666,0.3934426229508196,0.0147600688361557,3.75,0.0227640353688019,4.48
a17,5,1,22,4,0.25,0.2083333333333333,0.0416666666666666,0.4897959183673469,0.012494027711419,4.0,0.0309952535478407,4.48
a18,4,3,11,17,0.2916666666666666,0.1666666666666666,0.125,0.4,0.0149168967103749,5.666666666666667,0.0197275244327744,4.48
a19,3,4,18,19,0.2916666666666666,0.125,0.1666666666666666,0.4615384615384615,0.0597285816035816,4.75,0.0462320900728458,4.48
a20,7,3,29,9,0.4166666666666666,0.2916666666666666,0.125,0.5333333333333333,0.0438377041637911,3.0,0.0615447843879429,4.48
a21,5,4,24,18,0.375,0.2083333333333333,0.1666666666666666,0.4705882352941176,0.0498382505175983,4.5,0.0447179830242688,4.48
a22,4,5,19,18,0.375,0.1666666666666666,0.2083333333333333,0.4528301886792453,0.0366034378262639,3.6,0.0296539930383904,4.48
a23,5,7,22,27,0.5,0.2083333333333333,0.2916666666666666,0.4528301886792453,0.0691354891083152,3.857142857142857,0.0409115622911301,4.48
a24,8,2,38,12,0.4166666666666666,0.3333333333333333,0.0833333333333333,0.5714285714285714,0.0678447005892658,6.0,0.0719153176512831,4.48
