argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,1,1,2,3,0.2,0.1,0.1,0.2892857142857143,0.0111111111111111,3.0,0.0351728712366148,2.0
a1,1,2,2,9,0.3,0.1,0.2,0.2612903225806451,0.0944444444444444,4.5,0.045734188329673,2.0
a2,2,3,4,5,0.5,0.2,0.3,0.3375,0.1944444444444444,1.6666666666666667,0.080952331186853,2.0
a3,1,2,4,9,0.3,0.1,0.2,0.3857142857142857,0.3277777777777778,4.5,0.1061774077408031,2.0
a4,2,6,2,7,0.8,0.2,0.6000000000000001,0.3681818181818182,0.2722222222222222,1.1666666666666667,0.0873590267413171,2.0
a5,3,3,4,6,0.6000000000000001,0.3,0.3,0.405,0.2018518518518518,2.0,0.0997346941568013,2.0
a6,2,1,5,2,0.3,0.2,0.1,0.405,0.1074074074074074,2.0,0.1085869005973553,2.0
a7,3,1,7,1,0.4,0.3,0.1,0.405,0.0333333333333333,1.0,0.0863677702875222,2.0
a8,1,1,2,2,0.2,0.1,0.1,0.2892857142857143,0.0074074074074074,2.0,0.0351728712366148,2.0
a9,2,0,6,0,0.2,0.2,0.0,0.5,0.0,0.0,0.1185530751562873,2.0
a10,4,2,8,2,0.6000000000000001,0.4,0.2,0.5785714285714286,0.3944444444444445,1.0,0.1961888633301578,2.0
