argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,2,2,4,2,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.231578947368421,0.0183982683982684,1.0,0.022847173662631,2.0
a1,3,3,4,7,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.2650602409638554,0.1569264069264069,2.333333333333333,0.0445497623432769,2.0
a2,1,2,1,4,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.2115384615384615,0.0443722943722943,2.0,0.0228799575204341,2.0
a3,2,2,4,3,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2588235294117647,0.056060606060606,1.5,0.0288678286970456,2.0
a4,2,2,3,2,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.247191011235955,0.0521645021645021,1.0,0.02851466751928,2.0
a5,3,1,7,2,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.2784810126582278,0.1698412698412698,2.0,0.0441582557770763,2.0
a6,1,2,3,3,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.2268041237113402,0.1698412698412698,1.5,0.0440560519544509,2.0
a7,2,2,4,5,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.3188405797101449,0.3574314574314574,2.5,0.0752143771838999,2.0
a8,3,2,5,4,0.2272727272727273,0.1363636363636363,0.0909090909090909,0.34375,0.357034632034632,2.0,0.117578239577469,2.0
a9,1,3,2,7,0.1818181818181818,0.0454545454545454,0.1363636363636363,0.247191011235955,0.15,2.333333333333333,0.0384878771037377,2.0
a10,3,1,8,2,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.3859649122807017,0.1992063492063492,2.0,0.1085798292332765,2.0
a11,3,2,7,4,0.2272727272727273,0.1363636363636363,0.0909090909090909,0.3384615384615385,0.2908369408369408,2.0,0.0781423187120799,2.0
a12,1,3,3,8,0.1818181818181818,0.0454545454545454,0.1363636363636363,0.2588235294117647,0.2587301587301587,2.6666666666666665,0.0397325902257076,2.0
a13,3,3,5,5,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.2894736842105263,0.2337662337662337,1.6666666666666667,0.0467602442428171,2.0
a14,1,2,3,3,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.231578947368421,0.011002886002886,1.5,0.019770400732158,2.0
a15,1,2,2,5,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.2528735632183908,0.1598124098124098,2.5,0.0384878771037377,2.0
a16,1,1,1,2,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.1848739495798319,0.0829725829725829,2.0,0.0140780083390751,2.0
a17,1,2,1,3,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.1617647058823529,0.0829725829725829,1.5,0.018487972119773,2.0
a18,1,2,1,2,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.2156862745098039,0.11002886002886,1.0,0.0177798536204373,2.0
a19,4,1,5,1,0.2272727272727273,0.1818181818181818,0.0454545454545454,0.2857142857142857,0.0367965367965368,1.0,0.0353489408592535,2.0
a20,4,1,8,1,0.2272727272727273,0.1818181818181818,0.0454545454545454,0.3793103448275862,0.1398629148629148,1.0,0.0711131460711799,2.0
a21,1,4,1,7,0.2272727272727273,0.0454545454545454,0.1818181818181818,0.2075471698113207,0.0648989898989899,1.75,0.017427218057101,2.0
a22,2,1,3,3,0.1363636363636363,0.0909090909090909,0.0454545454545454,0.2528735632183908,0.0394660894660894,3.0,0.0271374093441008,2.0
