argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,14,10,213,160,0.15000000000000002,0.08750000000000001,0.0625,0.46647230320699706,0.0033611622649070984,16.0,0.004918860930714807
a1,14,13,258,187,0.16875,0.08750000000000001,0.08125,0.4819277108433735,0.005162098605869181,14.384615384615385,0.006640944540870803
a2,19,14,305,218,0.20625000000000002,0.11875000000000001,0.08750000000000001,0.4984423676012461,0.0064680971530896095,15.571428571428571,0.007368775425199702
a3,16,13,238,216,0.18125000000000002,0.1,0.08125,0.471976401179941,0.005973498022988698,16.615384615384617,0.006585605552400619
a4,18,14,301,213,0.2,0.1125,0.08750000000000001,0.4892966360856269,0.006866650440566067,15.214285714285714,0.0070248559643302
a5,21,20,346,312,0.25625000000000003,0.13125,0.125,0.5128205128205128,0.010549688848154885,15.6,0.007465697423729226
a6,15,17,251,275,0.2,0.09375,0.10625000000000001,0.4819277108433735,0.006403493001328113,16.176470588235293,0.005955549749329538
a7,17,13,263,207,0.1875,0.10625000000000001,0.08125,0.49230769230769234,0.005272840223791167,15.923076923076923,0.006351922105344862
a8,22,20,351,311,0.2625,0.1375,0.125,0.5144694533762058,0.010714422810489505,15.55,0.007926528279015698
a9,16,14,284,212,0.1875,0.1,0.08750000000000001,0.48484848484848486,0.005219671636277197,15.142857142857142,0.005962152597203335
a10,14,22,241,350,0.225,0.08750000000000001,0.1375,0.47904191616766467,0.00903316385549726,15.909090909090908,0.005897777668346416
a11,22,9,326,149,0.19375,0.1375,0.05625,0.5095541401273885,0.004200064177866812,16.555555555555557,0.007051101038605361
a12,20,15,334,243,0.21875,0.125,0.09375,0.5079365079365079,0.0078015799458542225,16.2,0.008337116056750303
a13,12,16,198,239,0.17500000000000002,0.07500000000000001,0.1,0.45584045584045585,0.005608908647177883,14.9375,0.005087969926207354
a14,16,21,240,318,0.23125,0.1,0.13125,0.47058823529411764,0.00835190031493338,15.142857142857142,0.005625245381666899
a15,21,11,317,174,0.2,0.13125,0.06875,0.5,0.006029004406483267,15.818181818181818,0.007022738599351723
a16,20,18,327,297,0.23750000000000002,0.125,0.1125,0.5031446540880503,0.009020465793935985,16.5,0.006866372581909345
a17,14,14,247,224,0.17500000000000002,0.08750000000000001,0.08750000000000001,0.47337278106508873,0.004823295128625099,16.0,0.005181001394125785
a18,16,17,249,286,0.20625000000000002,0.1,0.10625000000000001,0.48484848484848486,0.007678099740194463,16.823529411764707,0.00627600802536148
a19,17,16,235,278,0.20625000000000002,0.10625000000000001,0.1,0.47904191616766467,0.006000689847137661,17.375,0.0055777974044693675
a20,13,18,204,286,0.19375,0.08125,0.1125,0.46511627906976744,0.006623185037273527,15.88888888888889,0.005191931282426868
