argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,6,3,20,8,0.0334572490706319,0.0223048327137546,0.0111524163568773,0.1946603582291314,0.0135289202750814,2.6666666666666665,0.0034491230784164,4.0
a1,2,6,12,20,0.0297397769516728,0.0074349442379182,0.0223048327137546,0.1942225913065772,0.0236994032357493,3.333333333333333,0.0029734420968933,4.0
a2,6,3,18,6,0.0334572490706319,0.0223048327137546,0.0111524163568773,0.1785616380447787,0.0064969977163424,2.0,0.0031412956210203,4.0
a3,1,6,2,21,0.0260223048327137,0.0037174721189591,0.0223048327137546,0.1623389328339436,0.005399197839243,3.5,0.0010464509053989,4.0
a4,8,2,28,9,0.037174721189591,0.0297397769516728,0.0074349442379182,0.2290830564128859,0.034716596246514,4.5,0.0046186064549185,4.0
a5,4,2,10,6,0.0223048327137546,0.0148698884758364,0.0074349442379182,0.1769760497288073,0.0045098706144115,3.0,0.0021570869343974,4.0
a6,3,5,6,13,0.0297397769516728,0.0111524163568773,0.0185873605947955,0.1637755605581377,0.0030310710580548,2.6,0.0016102300726452,4.0
a7,3,4,7,15,0.0260223048327137,0.0111524163568773,0.0148698884758364,0.1621357551958535,0.0036989183116688,3.75,0.0015252539926322,4.0
a8,2,6,7,19,0.0297397769516728,0.0074349442379182,0.0223048327137546,0.1686802973977695,0.0107287450210262,3.1666666666666665,0.0025316688566674,4.0
a9,3,5,10,18,0.0297397769516728,0.0111524163568773,0.0185873605947955,0.1800506857560625,0.0125983584803761,3.6,0.0028112485240093,4.0
a10,5,3,14,12,0.0297397769516728,0.0185873605947955,0.0111524163568773,0.1988433897183223,0.011072125182045,4.0,0.0030334909044611,4.0
a11,4,4,15,15,0.0297397769516728,0.0148698884758364,0.0148698884758364,0.1872058791929002,0.0118821332609273,3.75,0.0041631714774226,4.0
a12,4,3,19,13,0.0260223048327137,0.0148698884758364,0.0111524163568773,0.1997632511973585,0.0215590373108371,4.333333333333333,0.0055826023275137,4.0
a13,4,5,19,17,0.0334572490706319,0.0148698884758364,0.0185873605947955,0.2155515281222745,0.0497345620094829,3.4,0.0055419263246197,4.0
a14,3,4,14,13,0.0260223048327137,0.0111524163568773,0.0148698884758364,0.1982348407061775,0.0122984082913974,3.25,0.0036305672410095,4.0
a15,5,3,21,12,0.0297397769516728,0.0185873605947955,0.0111524163568773,0.2146586054705667,0.0216718823497936,4.0,0.0057967754897117,4.0
a16,6,3,25,11,0.0334572490706319,0.0223048327137546,0.0111524163568773,0.2309206210365187,0.0183035547483402,3.6666666666666665,0.0059377530537582,4.0
a17,5,4,22,14,0.0334572490706319,0.0185873605947955,0.0148698884758364,0.2188284939214307,0.0212065132147461,3.5,0.0067836434779687,4.0
a18,4,4,12,12,0.0297397769516728,0.0148698884758364,0.0148698884758364,0.1986909024562684,0.0043439949438287,3.0,0.004553301227198,4.0
a19,2,5,13,15,0.0260223048327137,0.0074349442379182,0.0185873605947955,0.2028918847321644,0.011480935668809,3.0,0.0045670771321909,4.0
a20,3,3,9,10,0.0223048327137546,0.0111524163568773,0.0111524163568773,0.1755372200562154,0.0104923760876493,3.333333333333333,0.0032354243584936,4.0
a21,5,2,21,7,0.0260223048327137,0.0185873605947955,0.0074349442379182,0.2166328903034899,0.0058007086780445,3.5,0.0059011613112703,4.0
a22,5,3,15,9,0.0297397769516728,0.0185873605947955,0.0111524163568773,0.1952471264528817,0.0088505299376448,3.0,0.0055187446982488,4.0
a23,7,2,21,7,0.0334572490706319,0.0260223048327137,0.0074349442379182,0.2081067765485734,0.0050994512499657,3.5,0.0053134813651968,4.0
a24,2,5,5,15,0.0260223048327137,0.0074349442379182,0.0185873605947955,0.1477997357689526,0.0028129552871036,3.0,0.0015838483552088,4.0
a25,5,4,19,9,0.0334572490706319,0.0185873605947955,0.0148698884758364,0.2220162269091465,0.0290883905776651,2.25,0.0042674348857831,4.0
a26,2,5,9,20,0.0260223048327137,0.0074349442379182,0.0185873605947955,0.1720404626845777,0.0098894629690023,4.0,0.0021800522800035,4.0
a27,3,3,9,12,0.0223048327137546,0.0111524163568773,0.0111524163568773,0.1653432908761799,0.002894313036215,4.0,0.0020749963584592,4.0
a28,5,3,17,13,0.0297397769516728,0.0185873605947955,0.0111524163568773,0.1945142168190495,0.0260642373604778,4.333333333333333,0.003255909255944,4.0
