argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,17,0,1263,0,0.1133333333333333,0.1133333333333333,0.0,0.3841367521367521,0.0,0.0,0.0047659054331535,35.5364238410596
a76,13,0,966,0,0.0866666666666666,0.0866666666666666,0.0,0.3764154103852596,0.0,0.0,0.0040459181800417,35.5364238410596
a79,10,0,745,0,0.0666666666666666,0.0666666666666666,0.0,0.3671895424836601,0.0,0.0,0.0035579525492037,35.5364238410596
a120,69,51,2169,2009,0.8,0.46,0.34,0.5176056338028169,0.0067986382848175,39.3921568627451,0.0094138320795554,35.5364238410596
a78,16,0,1187,0,0.1066666666666666,0.1066666666666666,0.0,0.3821768707482993,0.0,0.0,0.0045549936044834,35.5364238410596
a121,70,48,2211,2056,0.7866666666666667,0.4666666666666667,0.32,0.5249999999999999,0.0081286376784264,42.833333333333336,0.0095574812653951,35.5364238410596
a80,10,0,753,0,0.0666666666666666,0.0666666666666666,0.0,0.3708250825082508,0.0,0.0,0.003596008166655,35.5364238410596
a126,75,51,2568,1898,0.8400000000000001,0.5,0.34,0.5444444444444444,0.0096461143039203,37.21568627450981,0.0103095122155042,35.5364238410596
a127,78,51,2844,2172,0.8600000000000001,0.52,0.34,0.5526315789473684,0.0094566660707172,42.588235294117645,0.0108864726511945,35.5364238410596
a82,13,0,965,0,0.0866666666666666,0.0866666666666666,0.0,0.3745333333333333,0.0,0.0,0.0040424733945127,35.5364238410596
a128,74,55,2492,2469,0.8600000000000001,0.4933333333333333,0.3666666666666667,0.5364963503649635,0.0077590714426122,44.89090909090909,0.0102328025246213,35.5364238410596
a81,13,0,964,0,0.0866666666666666,0.0866666666666666,0.0,0.3764154103852596,0.0,0.0,0.0041278035886451,35.5364238410596
a129,75,55,2569,2081,0.8666666666666667,0.5,0.3666666666666667,0.5444444444444444,0.0093341440053001,37.83636363636364,0.0103627317883551,35.5364238410596
a84,12,0,888,0,0.08,0.08,0.0,0.3726699834162521,0.0,0.0,0.0039112404708898,35.5364238410596
a122,71,53,2279,2397,0.8266666666666668,0.4733333333333334,0.3533333333333333,0.5287769784172661,0.0080997974609915,45.22641509433962,0.0097015376284177,35.5364238410596
a83,10,0,744,0,0.0666666666666666,0.0666666666666666,0.0,0.3708250825082508,0.0,0.0,0.0036400427311734,35.5364238410596
a123,74,53,2496,2075,0.8466666666666667,0.4933333333333333,0.3533333333333333,0.5404411764705882,0.0087359544753581,39.15094339622642,0.0102231213472307,35.5364238410596
a86,16,0,1194,0,0.1066666666666666,0.1066666666666666,0.0,0.3821768707482993,0.0,0.0,0.0045372056971003,35.5364238410596
a124,73,53,2422,2121,0.8400000000000001,0.4866666666666667,0.3533333333333333,0.5364963503649635,0.0087027611941383,40.0188679245283,0.0099529607620351,35.5364238410596
a85,13,0,960,0,0.0866666666666666,0.0866666666666666,0.0,0.3764154103852596,0.0,0.0,0.0040332358587347,35.5364238410596
a125,71,56,2270,2438,0.8466666666666667,0.4733333333333334,0.3733333333333333,0.5287769784172661,0.0080438456672678,43.535714285714285,0.0097229322150446,35.5364238410596
a88,11,0,809,0,0.0733333333333333,0.0733333333333333,0.0,0.3708250825082508,0.0,0.0,0.0037394115122037,35.5364238410596
a87,11,0,817,0,0.0733333333333333,0.0733333333333333,0.0,0.3708250825082508,0.0,0.0,0.0037210467493084,35.5364238410596
a89,12,0,883,0,0.08,0.08,0.0,0.3726699834162521,0.0,0.0,0.0039485240917858,35.5364238410596
a110,71,55,2270,2447,0.8400000000000001,0.4733333333333334,0.3666666666666667,0.5249999999999999,0.0082558645590926,44.49090909090909,0.009682086339789,35.5364238410596
a119,72,54,2334,2257,0.8400000000000001,0.48,0.36,0.532608695652174,0.0079907640012138,41.7962962962963,0.0098588093060332,35.5364238410596
a91,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a115,73,59,2423,2322,0.88,0.4866666666666667,0.3933333333333333,0.5364963503649635,0.0106809310677763,39.35593220338984,0.0100120646198058,35.5364238410596
a90,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a116,75,57,2553,2340,0.88,0.5,0.38,0.5444444444444444,0.0100279211945156,41.05263157894737,0.0102747711012291,35.5364238410596
a93,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a117,78,55,2794,2312,0.8866666666666667,0.52,0.3666666666666667,0.5568181818181818,0.0085966991775776,42.03636363636364,0.0108106768696562,35.5364238410596
a92,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a118,76,63,2579,2356,0.9266666666666667,0.5066666666666667,0.42,0.5485074626865671,0.0140507926206242,37.3968253968254,0.0107847966086981,35.5364238410596
a95,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a111,70,56,2199,2264,0.8400000000000001,0.4666666666666667,0.3733333333333333,0.5212765957446808,0.0074172154849683,40.42857142857143,0.0094966335099148,35.5364238410596
a94,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a112,72,58,2349,2235,0.8666666666666667,0.48,0.3866666666666667,0.532608695652174,0.0101648535069998,38.53448275862069,0.009833282211209,35.5364238410596
a97,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a113,71,43,2278,1849,0.76,0.4733333333333334,0.2866666666666667,0.5287769784172661,0.0073440869826219,43.0,0.0096691036367219,35.5364238410596
a96,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a114,74,49,2496,2021,0.8200000000000001,0.4933333333333333,0.3266666666666666,0.5404411764705882,0.0096694212393131,41.24489795918368,0.0103110981906979,35.5364238410596
a11,7,45,511,2456,0.3466666666666667,0.0466666666666666,0.3,0.3567961165048543,0.0003273206460955,54.577777777777776,0.00313024179558,35.5364238410596
a99,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a140,74,50,2494,2191,0.8266666666666668,0.4933333333333333,0.3333333333333333,0.5404411764705882,0.0080752596670622,43.82,0.0102817340659153,35.5364238410596
a10,16,45,1181,2456,0.4066666666666667,0.1066666666666666,0.3,0.3769230769230768,0.0007082780019845,54.577777777777776,0.0045616773817333,35.5364238410596
a98,59,59,4144,3282,0.7866666666666667,0.3933333333333333,0.3933333333333333,0.4867549668874172,0.0020455292799867,55.6271186440678,0.0115521315834627,35.5364238410596
a141,72,61,2335,2559,0.8866666666666667,0.48,0.4066666666666667,0.5287769784172661,0.0092546197654246,41.950819672131146,0.0097815143906845,35.5364238410596
a13,10,45,745,2456,0.3666666666666667,0.0666666666666666,0.3,0.3656716417910447,0.0004340265039135,54.577777777777776,0.0036194873663122,35.5364238410596
a142,70,61,2197,2477,0.8733333333333334,0.4666666666666667,0.4066666666666667,0.5249999999999999,0.0101775483938156,40.60655737704918,0.0094640436623253,35.5364238410596
a12,15,45,1107,2456,0.4,0.1,0.3,0.3769230769230768,0.0006583790489492,54.577777777777776,0.0044255414531364,35.5364238410596
a143,77,51,2714,2109,0.8533333333333334,0.5133333333333334,0.34,0.5485074626865671,0.0098656001222525,41.35294117647059,0.0107213376313585,35.5364238410596
a15,15,44,1103,2412,0.3933333333333333,0.1,0.2933333333333333,0.3749999999999999,0.0006587899971207,54.81818181818182,0.0043758248792376,35.5364238410596
a14,10,45,737,2456,0.3666666666666667,0.0666666666666666,0.3,0.3675,0.0004372633706299,54.577777777777776,0.0035846832707133,35.5364238410596
a17,10,45,729,2456,0.3666666666666667,0.0666666666666666,0.3,0.3638613861386138,0.000415174178243,54.577777777777776,0.0035102900932393,35.5364238410596
a16,13,45,963,2456,0.3866666666666667,0.0866666666666666,0.3,0.3730964467005076,0.0005920872750336,54.577777777777776,0.0041223533911905,35.5364238410596
a19,17,44,1255,2407,0.4066666666666667,0.1133333333333333,0.2933333333333333,0.3808290155440414,0.0007643605532986,54.70454545454545,0.0046872502234721,35.5364238410596
a18,9,45,668,2456,0.36,0.06,0.3,0.3638613861386138,0.0004005213365202,54.577777777777776,0.0034282488032858,35.5364238410596
a148,75,61,2568,2430,0.9066666666666668,0.5,0.4066666666666667,0.5404411764705882,0.0094064716785814,39.83606557377049,0.0102909630793871,35.5364238410596
a149,75,61,2581,2477,0.9066666666666668,0.5,0.4066666666666667,0.5404411764705882,0.0101382544692134,40.60655737704918,0.0103204183428793,35.5364238410596
a144,74,49,2541,1994,0.8200000000000001,0.4933333333333333,0.3266666666666666,0.5364963503649635,0.0079308179055753,40.69387755102041,0.0103083574354805,35.5364238410596
a145,67,44,2326,1817,0.7400000000000001,0.4466666666666667,0.2933333333333333,0.5104166666666666,0.0049295368302465,41.29545454545455,0.0095234504955168,35.5364238410596
a20,12,45,890,2456,0.38,0.08,0.3,0.3712121212121211,0.0005059649196314,54.577777777777776,0.0038904011767617,35.5364238410596
a146,76,52,2591,2352,0.8533333333333334,0.5066666666666667,0.3466666666666667,0.5444444444444444,0.0082572212757443,45.23076923076923,0.0107594662834011,35.5364238410596
a147,74,56,2441,2137,0.8666666666666667,0.4933333333333333,0.3733333333333333,0.5404411764705882,0.0124463232345916,38.160714285714285,0.0103894757920819,35.5364238410596
a22,7,44,517,2405,0.34,0.0466666666666666,0.2933333333333333,0.3585365853658536,0.0003422986864592,54.65909090909091,0.0031926103544287,35.5364238410596
a21,13,45,952,2456,0.3866666666666667,0.0866666666666666,0.3,0.3730964467005076,0.0005380317911599,54.577777777777776,0.0039655575379142,35.5364238410596
a130,74,52,2435,2090,0.8400000000000001,0.4933333333333333,0.3466666666666667,0.5404411764705882,0.0093846426342281,40.19230769230769,0.0104593584672461,35.5364238410596
a24,14,45,1034,2456,0.3933333333333333,0.0933333333333333,0.3,0.3749999999999999,0.0006356221677845,54.577777777777776,0.0042473178485385,35.5364238410596
a131,76,52,2580,2222,0.8533333333333334,0.5066666666666667,0.3466666666666667,0.5485074626865671,0.009944710657887,42.73076923076923,0.0108067438401985,35.5364238410596
a23,18,44,1340,2412,0.4133333333333334,0.12,0.2933333333333333,0.3828125,0.0007685743882175,54.81818181818182,0.0049342893577167,35.5364238410596
a132,75,60,2541,2268,0.9,0.5,0.4,0.5444444444444444,0.0101016889290194,37.8,0.0102414056293656,35.5364238410596
c,18,11,1269,552,0.1933333333333333,0.12,0.0733333333333333,0.3808290155440414,0.0001646113689814,50.18181818181818,0.0050274894861934,35.5364238410596
a26,14,45,1040,2456,0.3933333333333333,0.0933333333333333,0.3,0.3749999999999999,0.0006366200103234,54.577777777777776,0.0043047541490218,35.5364238410596
a25,10,45,735,2456,0.3666666666666667,0.0666666666666666,0.3,0.3620689655172414,0.0004137459743266,54.577777777777776,0.0035241856513711,35.5364238410596
a28,11,45,807,2456,0.3733333333333333,0.0733333333333333,0.3,0.3656716417910447,0.0004626928232291,54.577777777777776,0.0037112676718293,35.5364238410596
a27,10,45,735,2456,0.3666666666666667,0.0666666666666666,0.3,0.3675,0.0004717472675014,54.577777777777776,0.0036418412172955,35.5364238410596
a29,7,45,514,2456,0.3466666666666667,0.0466666666666666,0.3,0.3585365853658536,0.0003316287742245,54.577777777777776,0.0031491176387838,35.5364238410596
a137,80,68,2935,2520,0.9866666666666668,0.5333333333333333,0.4533333333333333,0.5610687022900763,0.0148082941660596,37.05882352941177,0.011100556082657,35.5364238410596
a138,76,57,2574,2203,0.8866666666666667,0.5066666666666667,0.38,0.5485074626865671,0.0101036016133689,38.64912280701754,0.0107585135379226,35.5364238410596
a139,78,53,2785,2133,0.8733333333333334,0.52,0.3533333333333333,0.5568181818181818,0.0095730503506965,40.24528301886792,0.0108453847313481,35.5364238410596
a133,76,57,2578,2059,0.8866666666666667,0.5066666666666667,0.38,0.5485074626865671,0.0116534579855997,36.12280701754386,0.0106604269870938,35.5364238410596
a134,75,66,2574,2686,0.94,0.5,0.44,0.5404411764705882,0.0115575275708097,40.696969696969695,0.010361455223334,35.5364238410596
a31,18,45,1346,2456,0.42,0.12,0.3,0.3828125,0.0008369059464486,54.577777777777776,0.0049408755014246,35.5364238410596
