argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank
a0,63,48,3527,2720,0.3894736842105263,0.22105263157894736,0.16842105263157894,0.5621301775147929,0.002591886285745772,56.666666666666664,0.0037738367566920246
a1,62,51,3527,2925,0.39649122807017545,0.21754385964912282,0.17894736842105263,0.5610236220472441,0.002803061228335342,57.35294117647059,0.0037808394588068057
a2,60,62,3352,3468,0.4280701754385965,0.2105263157894737,0.21754385964912282,0.5588235294117647,0.0032621580320440855,55.935483870967744,0.0036262608611998537
a3,40,68,2302,3912,0.37894736842105264,0.14035087719298245,0.23859649122807017,0.5377358490566038,0.002317291977628944,57.529411764705884,0.0025982168566311445
a4,66,48,3717,2691,0.4,0.23157894736842105,0.16842105263157894,0.5654761904761905,0.0027856826808164616,56.0625,0.003946418984951166
a5,70,47,4016,2659,0.4105263157894737,0.2456140350877193,0.1649122807017544,0.57,0.0029752929473491076,56.57446808510638,0.004215449876057119
a6,55,57,3170,3315,0.3929824561403509,0.1929824561403509,0.2,0.5533980582524272,0.002909877663753645,58.1578947368421,0.003494628295854781
a7,54,65,3038,3631,0.41754385964912283,0.18947368421052632,0.2280701754385965,0.5523255813953488,0.0028963016244736794,55.86153846153846,0.0032589730979256954
a8,56,45,3166,2633,0.3543859649122807,0.19649122807017544,0.15789473684210525,0.5544747081712063,0.0022656399057668117,58.51111111111111,0.00345562870589448
a9,51,57,2945,3275,0.37894736842105264,0.17894736842105263,0.2,0.5491329479768786,0.0026363698764091214,57.45614035087719,0.0032480909029536245
a10,51,51,2878,2899,0.35789473684210527,0.17894736842105263,0.17894736842105263,0.5491329479768786,0.0022626386870714895,56.84313725490196,0.0031462570054895857
a11,54,46,3082,2555,0.3508771929824561,0.18947368421052632,0.16140350877192983,0.5523255813953488,0.0021654109768816073,55.54347826086956,0.0033638460247387056
a12,65,59,3644,3302,0.43508771929824563,0.2280701754385965,0.20701754385964913,0.5643564356435643,0.0032420403718521045,55.96610169491525,0.0038365801237815974
a13,52,63,2916,3591,0.4035087719298246,0.1824561403508772,0.22105263157894736,0.5501930501930502,0.0028806860159187107,57.0,0.0031825819048501283
a14,55,54,3130,3056,0.3824561403508772,0.1929824561403509,0.18947368421052632,0.5533980582524272,0.0026166443084067567,56.592592592592595,0.0034331241362808586
a15,56,65,3204,3633,0.4245614035087719,0.19649122807017544,0.2280701754385965,0.5544747081712063,0.003350690797870548,55.89230769230769,0.003553867977927754
a16,53,53,3010,2995,0.3719298245614035,0.18596491228070175,0.18596491228070175,0.5512572533849129,0.0024488738446793467,56.509433962264154,0.0032738176946847447
a17,71,61,4027,3418,0.4631578947368421,0.24912280701754386,0.21403508771929824,0.5711422845691383,0.0038644354487320995,56.032786885245905,0.004281937174117911
a18,49,54,2694,3055,0.36140350877192984,0.17192982456140352,0.18947368421052632,0.5470249520153551,0.002262855375934669,56.574074074074076,0.003005857524369956
a19,78,48,4396,2600,0.4421052631578947,0.2736842105263158,0.16842105263157894,0.5792682926829268,0.003161660713050873,54.166666666666664,0.004564206045122735
a20,53,57,2991,3261,0.3859649122807018,0.18596491228070175,0.2,0.5512572533849129,0.0027354190127829507,57.21052631578947,0.0033236076258843636
a21,50,61,2824,3493,0.3894736842105263,0.17543859649122806,0.21403508771929824,0.5480769230769231,0.0027452788507235444,57.26229508196721,0.003141682049272191
a22,50,52,2884,2949,0.35789473684210527,0.17543859649122806,0.1824561403508772,0.5480769230769231,0.0022386602868006687,56.71153846153846,0.0031649996522510274
a23,53,55,3070,3160,0.37894736842105264,0.18596491228070175,0.1929824561403509,0.5512572533849129,0.00269636378884467,57.45454545454545,0.0034180417839760873
a24,58,62,3280,3401,0.4210526315789474,0.20350877192982456,0.21754385964912282,0.556640625,0.0030546106591648916,54.854838709677416,0.0035270220259552448
a25,60,54,3422,3091,0.4,0.2105263157894737,0.18947368421052632,0.5588235294117647,0.0029617917540765925,57.24074074074074,0.0037164629360932487
a26,68,58,3901,3332,0.4421052631578947,0.23859649122807017,0.20350877192982456,0.5677290836653387,0.0035197049103514485,57.44827586206897,0.004072489567977448
a27,67,54,3819,3137,0.4245614035087719,0.23508771929824562,0.18947368421052632,0.5666003976143141,0.0032104390498813224,58.092592592592595,0.004036034608895553
a28,69,62,3882,3545,0.45964912280701753,0.24210526315789474,0.21754385964912282,0.5688622754491018,0.003686260022799186,57.17741935483871,0.004079249204430585
a29,51,63,2855,3531,0.4,0.17894736842105263,0.22105263157894736,0.5491329479768786,0.002881640046243873,56.04761904761905,0.003197975127822769
a30,54,63,3065,3541,0.4105263157894737,0.18947368421052632,0.22105263157894736,0.5523255813953488,0.002922762524848564,56.20634920634921,0.003279067995633482
a31,64,46,3618,2627,0.3859649122807018,0.22456140350877193,0.16140350877192983,0.5632411067193676,0.0025468571176596533,57.108695652173914,0.003869655752284156
a32,53,55,2953,3095,0.37894736842105264,0.18596491228070175,0.1929824561403509,0.5512572533849129,0.002486075625789762,56.27272727272727,0.003206002328819386
a33,60,58,3408,3265,0.41403508771929826,0.2105263157894737,0.20350877192982456,0.5588235294117647,0.003091476530743568,56.293103448275865,0.0036440469661898995
a34,54,65,3090,3704,0.41754385964912283,0.18947368421052632,0.2280701754385965,0.5523255813953488,0.0032054579784841384,56.98461538461538,0.0033568203910646368
a35,69,47,3942,2693,0.4070175438596491,0.24210526315789474,0.1649122807017544,0.5688622754491018,0.0028460149751573737,57.297872340425535,0.004111688916609447
a36,63,59,3597,3344,0.4280701754385965,0.22105263157894736,0.20701754385964913,0.5621301775147929,0.003205236738674617,56.67796610169491,0.0038814285101671617
a37,60,56,3444,3172,0.4070175438596491,0.2105263157894737,0.19649122807017544,0.5588235294117647,0.0030083084752371677,56.642857142857146,0.003734267756285417
a38,51,55,2895,3121,0.3719298245614035,0.17894736842105263,0.1929824561403509,0.5491329479768786,0.002565368396450703,56.74545454545454,0.003248730807362929
a39,52,60,2994,3402,0.3929824561403509,0.1824561403508772,0.2105263157894737,0.5501930501930502,0.002691911266857438,56.7,0.003302345969464732
a40,62,56,3478,3140,0.41403508771929826,0.21754385964912282,0.19649122807017544,0.5610236220472441,0.002911430885835145,56.07142857142857,0.0036430617398273096
a41,70,61,3991,3419,0.45964912280701753,0.2456140350877193,0.21403508771929824,0.57,0.003716637890400736,56.049180327868854,0.004177764915188956
a42,67,45,3849,2614,0.3929824561403509,0.23508771929824562,0.15789473684210525,0.5666003976143141,0.0026666343490081915,58.08888888888889,0.004099203072479867
a43,56,61,3145,3461,0.4105263157894737,0.19649122807017544,0.21403508771929824,0.5544747081712063,0.0030238691713596237,56.73770491803279,0.0034323677851715527
a44,59,61,3302,3438,0.4210526315789474,0.20701754385964913,0.21403508771929824,0.5577299412915852,0.003081780312130395,56.36065573770492,0.0035708518037385704
a45,53,57,3028,3201,0.3859649122807018,0.18596491228070175,0.2,0.5512572533849129,0.0026510447864320713,56.1578947368421,0.003349287497246094
a46,58,46,3299,2636,0.3649122807017544,0.20350877192982456,0.16140350877192983,0.556640625,0.0022430250489037756,57.30434782608695,0.003514701847617662
a47,48,55,2774,3075,0.36140350877192984,0.16842105263157894,0.1929824561403509,0.5459770114942529,0.0022837102910899,55.90909090909091,0.003082074081992195
a48,50,60,2884,3362,0.3859649122807018,0.17543859649122806,0.2105263157894737,0.5480769230769231,0.002653278805463832,56.03333333333333,0.003153775465859317
