argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,3,3,7,6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5277777777777778,2.0,0.1848286667395039,1.7
a1,1,1,3,3,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.36,0.0,3.0,0.067368233398316,1.7
a2,3,3,5,5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4285714285714285,0.3611111111111111,1.6666666666666667,0.1791673108661949,1.7
a3,3,2,6,5,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.5294117647058824,0.4722222222222222,2.5,0.1454163445669025,1.7
a4,1,2,1,3,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.5,0.0434442317636319,1.7
a5,1,1,1,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,2.0,0.0334637984995436,1.7
a6,2,2,4,3,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.391304347826087,0.1944444444444444,1.5,0.1402004575108673,1.7
a7,1,1,3,3,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3103448275862069,0.0,3.0,0.0657633219929984,1.7
a8,1,1,3,3,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3103448275862069,0.0,3.0,0.0657633219929984,1.7
a9,1,1,2,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2903225806451613,0.0,2.0,0.0745843126690428,1.7
