argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,0,4,0,4,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,1.0,0.012237162590975,1.173913043478261
a1,3,1,5,1,0.1818181818181818,0.1363636363636363,0.0454545454545454,0.2024793388429752,0.0129870129870129,1.0,0.2200574935539313,1.173913043478261
a2,3,2,2,1,0.2272727272727273,0.1363636363636363,0.0909090909090909,0.1454545454545454,0.0151515151515151,0.5,0.0487050866853681,1.173913043478261
a3,1,4,1,6,0.2272727272727273,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.0173160173160173,1.5,0.0276292920671863,1.173913043478261
a4,1,1,0,0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0021645021645021,0.0,0.0148375596802136,1.173913043478261
a5,1,1,1,4,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,4.0,0.0181083872762524,1.173913043478261
a6,3,3,2,1,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.1454545454545454,0.0238095238095238,0.3333333333333333,0.0512556286197047,1.173913043478261
a7,4,2,1,2,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0238095238095238,1.0,0.0842951363747236,1.173913043478261
a8,1,1,3,3,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,3.0,0.0267595910720323,1.173913043478261
a9,1,0,3,0,0.0454545454545454,0.0454545454545454,0.0,0.1136363636363636,0.0,0.0,0.0267595910720323,1.173913043478261
a10,0,1,0,2,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,2.0,0.012237162590975,1.173913043478261
a11,2,0,1,0,0.0909090909090909,0.0909090909090909,0.0,0.1022727272727272,0.0,0.0,0.0352506768744312,1.173913043478261
a12,0,1,0,0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,0.0,0.012237162590975,1.173913043478261
a13,0,1,0,2,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,2.0,0.012237162590975,1.173913043478261
a14,0,1,0,3,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,3.0,0.012237162590975,1.173913043478261
a15,1,1,3,1,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.1310160427807486,0.0,1.0,0.199276796141384,1.173913043478261
a16,1,1,4,2,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.1038961038961038,0.0,2.0,0.0480625967321594,1.173913043478261
a17,1,1,3,2,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,2.0,0.0329368251381158,1.173913043478261
a18,1,0,3,0,0.0454545454545454,0.0454545454545454,0.0,0.1136363636363636,0.0,0.0,0.0267595910720323,1.173913043478261
a19,1,0,0,0,0.0454545454545454,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,0.0148375596802136,1.173913043478261
a20,1,0,1,0,0.0454545454545454,0.0454545454545454,0.0,0.0606060606060606,0.0,0.0,0.0181083872762524,1.173913043478261
a21,1,0,3,0,0.0454545454545454,0.0454545454545454,0.0,0.1136363636363636,0.0,0.0,0.0329368251381158,1.173913043478261
a22,0,1,0,2,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,2.0,0.012237162590975,1.173913043478261
