argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,3,2,2,4,0.25,0.15,0.1,0.2295918367346938,0.0497807017543859,2.0,0.0398496647229532,2.0
a1,2,0,5,0,0.1,0.1,0.0,0.3121951219512195,0.0,0.0,0.0569113315589607,2.0
a2,4,3,9,5,0.35,0.2,0.15,0.3308823529411764,0.3668859649122807,1.6666666666666667,0.1099793224163987,2.0
a3,1,3,2,7,0.2,0.05,0.15,0.2393617021276596,0.0820175438596491,2.333333333333333,0.0307209928231802,2.0
a4,2,2,6,2,0.2,0.1,0.1,0.274390243902439,0.0947368421052631,1.0,0.0744127179537361,2.0
a5,2,2,2,5,0.2,0.1,0.1,0.2008928571428571,0.0171052631578947,2.5,0.0294091068861344,2.0
a6,2,1,3,4,0.15,0.1,0.05,0.2083333333333333,0.0,4.0,0.0332042077906003,2.0
a7,1,4,2,10,0.25,0.05,0.2,0.234375,0.1322368421052631,2.5,0.0307209928231802,2.0
a8,3,4,5,6,0.35,0.15,0.2,0.2163461538461538,0.1796052631578947,1.5,0.0614284205213595,2.0
a9,2,3,7,10,0.25,0.1,0.15,0.3214285714285714,0.381578947368421,3.333333333333333,0.0583921925910237,2.0
a10,2,1,4,2,0.15,0.1,0.05,0.2295918367346938,0.0245614035087719,2.0,0.0342042551357707,2.0
a11,2,3,3,5,0.25,0.1,0.15,0.25,0.1199561403508771,1.6666666666666667,0.0372490562017654,2.0
a12,2,3,3,6,0.25,0.1,0.15,0.2122641509433962,0.087719298245614,2.0,0.0334348553612538,2.0
a13,1,2,2,1,0.15,0.05,0.1,0.1855072463768116,0.0092105263157894,0.5,0.0236504432820662,2.0
a14,1,2,3,2,0.15,0.05,0.1,0.1814516129032258,0.069078947368421,1.0,0.0272306984235378,2.0
a15,4,0,8,0,0.2,0.2,0.0,0.361,0.0,0.0,0.1168736405393754,2.0
a16,1,2,1,5,0.15,0.05,0.1,0.15625,0.0657894736842105,2.5,0.0257498373914748,2.0
a17,2,1,5,0,0.15,0.1,0.05,0.3121951219512195,0.0210526315789473,0.0,0.058855611105899,2.0
a18,2,1,3,0,0.15,0.1,0.05,0.2491379310344827,0.0039473684210526,0.0,0.034782271215128,2.0
a19,0,2,0,3,0.1,0.0,0.1,0.0,0.0,1.5,0.014176959002769,2.0
a20,3,1,5,3,0.2,0.15,0.05,0.274390243902439,0.1052631578947368,3.0,0.0687634222534319,2.0
