argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,29,35,886,1114,0.2,0.090625,0.109375,0.5087440381558028,0.0028960727697133,31.82857142857143,0.0027599339257967,31.950155763239877
a1,42,22,1335,697,0.2,0.13125,0.06875,0.5324459234608985,0.0026071684849523,31.681818181818183,0.0038355647734766,31.950155763239877
a2,31,30,980,973,0.190625,0.096875,0.09375,0.5186385737439222,0.0028093472841687,32.43333333333333,0.0029938941713823,31.950155763239877
a3,30,26,925,818,0.175,0.09375,0.08125,0.5144694533762058,0.0020785973405094,31.46153846153846,0.0028081078219304,31.950155763239877
a4,27,26,800,807,0.165625,0.084375,0.08125,0.5055292259083728,0.0020716691603698,31.03846153846154,0.0025779847523968,31.950155763239877
a5,36,30,1145,939,0.20625,0.1125,0.09375,0.5245901639344263,0.0031476104887022,31.3,0.003425153308029,31.950155763239877
a6,26,33,777,1052,0.184375,0.08125,0.103125,0.5023547880690737,0.0025662263996695,31.87878787878788,0.0025068371602992,31.950155763239877
a7,33,30,1022,962,0.196875,0.103125,0.09375,0.5228758169934641,0.0031932743146832,32.06666666666667,0.0033366666763724,31.950155763239877
a8,35,35,1084,1114,0.21875,0.109375,0.109375,0.5245901639344263,0.0035329418696828,31.82857142857143,0.0032214670535785,31.950155763239877
a9,41,24,1307,740,0.203125,0.128125,0.075,0.5324459234608985,0.0028141782090165,30.83333333333333,0.0038109348318275,31.950155763239877
a10,30,28,905,857,0.18125,0.09375,0.0875,0.5144694533762058,0.0022647373525158,30.607142857142858,0.0027366845129651,31.950155763239877
a11,35,26,1105,860,0.190625,0.109375,0.08125,0.5220228384991843,0.0028446713940237,33.07692307692308,0.003237913354388,31.950155763239877
a12,34,31,1084,1011,0.203125,0.10625,0.096875,0.5245901639344263,0.003057214243395,32.61290322580645,0.0033124390114788,31.950155763239877
a13,34,26,1100,812,0.1875,0.10625,0.08125,0.5203252032520326,0.0025342582588622,31.23076923076923,0.0032586551857516,31.950155763239877
a14,36,29,1164,979,0.203125,0.1125,0.090625,0.5263157894736842,0.0031569637290442,33.758620689655174,0.0035550160015348,31.950155763239877
a15,40,26,1329,832,0.20625,0.125,0.08125,0.5271828665568369,0.0028522979832081,32.0,0.0037904665064175,31.950155763239877
a16,37,30,1216,939,0.209375,0.115625,0.09375,0.5237315875613748,0.0032541317429534,31.3,0.003694816194146,31.950155763239877
a17,25,32,832,1000,0.178125,0.078125,0.1,0.5071315372424723,0.0024522909657276,31.25,0.0027340847748848,31.950155763239877
a18,33,24,1051,799,0.178125,0.103125,0.075,0.5220228384991843,0.0023862495008604,33.291666666666664,0.003201580748001,31.950155763239877
a19,26,39,773,1298,0.203125,0.08125,0.121875,0.5079365079365079,0.002874028431646,33.282051282051285,0.0024757837077369,31.950155763239877
a20,28,37,896,1199,0.203125,0.0875,0.115625,0.5103668261562998,0.0029241665075989,32.4054054054054,0.0027257581639349,31.950155763239877
a21,31,33,1009,1025,0.2,0.096875,0.103125,0.517799352750809,0.0030080513042567,31.060606060606062,0.0032268592900688,31.950155763239877
a22,30,32,910,1000,0.19375,0.09375,0.1,0.5095541401273885,0.0025992146061247,31.25,0.0028026005113758,31.950155763239877
a23,30,36,979,1098,0.20625,0.09375,0.1125,0.5128205128205128,0.0029596150626518,30.5,0.0030132544866344,31.950155763239877
a24,34,33,1109,1031,0.209375,0.10625,0.103125,0.5203252032520326,0.0030186619859892,31.24242424242424,0.0032041530955475,31.950155763239877
a25,27,30,874,928,0.178125,0.084375,0.09375,0.5063291139240507,0.0022969452703679,30.933333333333334,0.0027711114176224,31.950155763239877
a26,25,45,824,1421,0.21875,0.078125,0.140625,0.5071315372424723,0.0033411553545962,31.57777777777778,0.0025571171084379,31.950155763239877
a27,32,22,1053,717,0.16875,0.1,0.06875,0.5228758169934641,0.002242426506692,32.59090909090909,0.0031977639976682,31.950155763239877
a28,32,29,1078,945,0.190625,0.1,0.090625,0.5186385737439222,0.0027928561033817,32.58620689655172,0.0033322093895825,31.950155763239877
a29,35,22,1156,698,0.178125,0.109375,0.06875,0.5228758169934641,0.0022708607458811,31.727272727272727,0.0036231389085198,31.950155763239877
a30,26,40,851,1195,0.20625,0.08125,0.125,0.5079365079365079,0.0027425110563494,29.875,0.0026046837718489,31.950155763239877
a31,28,35,855,1053,0.196875,0.0875,0.109375,0.5087440381558028,0.0029178527618096,30.085714285714285,0.0028467002545383,31.950155763239877
a32,35,41,1126,1310,0.2375,0.109375,0.128125,0.5237315875613748,0.0040153496824359,31.951219512195124,0.0034487451128609,31.950155763239877
a33,28,33,858,1079,0.190625,0.0875,0.103125,0.5063291139240507,0.0027620203826601,32.696969696969695,0.0027933189590397,31.950155763239877
a34,36,28,1158,898,0.2,0.1125,0.0875,0.5245901639344263,0.002905096559313,32.07142857142857,0.0035207794236143,31.950155763239877
a35,19,33,631,1044,0.1625,0.059375,0.103125,0.4812030075187969,0.0019957888634849,31.63636363636364,0.0021549813278266,31.950155763239877
a36,33,32,1041,997,0.203125,0.103125,0.1,0.5152979066022544,0.0033731837670171,31.15625,0.0032993663565027,31.950155763239877
a37,37,33,1207,1058,0.21875,0.115625,0.103125,0.5271828665568369,0.0033845368366189,32.06060606060606,0.0034755471028795,31.950155763239877
a38,28,30,938,935,0.18125,0.0875,0.09375,0.5136436597110754,0.0023803338728148,31.166666666666668,0.0028657125795843,31.950155763239877
a39,31,30,926,917,0.190625,0.096875,0.09375,0.5071315372424723,0.0028449005685092,30.566666666666663,0.0028580666318873,31.950155763239877
a40,23,29,770,948,0.1625,0.071875,0.090625,0.4976671850699845,0.0020477615986808,32.689655172413794,0.0025517815139262,31.950155763239877
a41,37,31,1175,974,0.2125,0.115625,0.096875,0.5237315875613748,0.0032520835276219,31.41935483870968,0.003531946354542,31.950155763239877
a42,27,35,856,1133,0.19375,0.084375,0.109375,0.5023547880690737,0.0027330182236441,32.371428571428574,0.0027000574671283,31.950155763239877
a43,35,26,1073,794,0.190625,0.109375,0.08125,0.5245901639344263,0.0023845446550406,30.53846153846154,0.003214166989121,31.950155763239877
a44,35,34,1121,1070,0.215625,0.109375,0.10625,0.5245901639344263,0.0036644900102996,31.47058823529412,0.0035870364996442,31.950155763239877
a45,36,34,1118,1107,0.21875,0.1125,0.10625,0.5237315875613748,0.0036503003873083,32.55882352941177,0.0034598317263649,31.950155763239877
a46,26,33,824,1046,0.184375,0.08125,0.103125,0.5071315372424723,0.002444153496161,31.696969696969692,0.0026102569135327,31.950155763239877
a47,36,22,1183,714,0.18125,0.1125,0.06875,0.5271828665568369,0.0021458374317839,32.45454545454545,0.0035184588508424,31.950155763239877
a48,34,41,1119,1353,0.234375,0.10625,0.128125,0.5228758169934641,0.0040748274779471,33.0,0.0033898446625932,31.950155763239877
a49,31,33,1030,1099,0.2,0.096875,0.103125,0.5211726384364821,0.0027727394689195,33.303030303030305,0.003154993609027,31.950155763239877
a50,42,36,1337,1148,0.24375,0.13125,0.1125,0.5342237061769616,0.0043820849587483,31.88888888888889,0.0039379430644453,31.950155763239877
a51,32,35,1031,1090,0.209375,0.1,0.109375,0.517799352750809,0.0031298560433986,31.142857142857142,0.0030486527291109,31.950155763239877
a52,28,46,864,1459,0.23125,0.0875,0.14375,0.5111821086261981,0.0036504400985011,31.717391304347824,0.0026759559462619,31.950155763239877
a53,24,32,753,1067,0.175,0.075,0.1,0.4968944099378882,0.0021346337828174,33.34375,0.0024850997167792,31.950155763239877
a54,39,27,1266,831,0.20625,0.121875,0.084375,0.5271828665568369,0.0030432363258989,30.77777777777778,0.0036722895611326,31.950155763239877
a55,23,28,754,842,0.159375,0.071875,0.0875,0.5047318611987381,0.001764425416401,30.071428571428573,0.0023989165107839,31.950155763239877
a56,38,34,1218,1103,0.225,0.11875,0.10625,0.528052805280528,0.0036299196507442,32.44117647058823,0.0036499588893602,31.950155763239877
a57,36,34,1146,1024,0.21875,0.1125,0.10625,0.5228758169934641,0.0035812560944075,30.11764705882353,0.0034200736076497,31.950155763239877
a58,34,29,1066,911,0.196875,0.10625,0.090625,0.5194805194805194,0.0026971565972193,31.41379310344828,0.0031392242899744,31.950155763239877
a59,27,36,847,1137,0.196875,0.084375,0.1125,0.5103668261562998,0.0027367583948131,31.58333333333333,0.0026843870196774,31.950155763239877
a60,39,33,1290,1115,0.225,0.121875,0.103125,0.5306799336650083,0.0036583675336832,33.78787878787879,0.0038314045155461,31.950155763239877
