argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,4,4,14,19,0.0250783699059561,0.012539184952978,0.012539184952978,0.2260997585266687,0.0136670115537127,4.75,0.0029933754337893,4.0
a1,4,2,20,11,0.018808777429467,0.012539184952978,0.006269592476489,0.2460815047021943,0.0097470432791083,5.5,0.0046331925155664,4.0
a2,5,1,23,2,0.018808777429467,0.0156739811912225,0.0031347962382445,0.2603861583032486,0.0030336426792036,2.0,0.0052429613474645,4.0
a3,3,4,11,16,0.0219435736677116,0.0094043887147335,0.012539184952978,0.2242948983352366,0.0076759602458581,4.0,0.0019304252512833,4.0
a4,6,6,23,24,0.0376175548589341,0.018808777429467,0.018808777429467,0.2525150080931014,0.0282183976515813,4.0,0.0057015005236495,4.0
a5,2,5,8,16,0.0219435736677116,0.006269592476489,0.0156739811912225,0.2146377568791362,0.0056395016093226,3.2,0.0011714308647505,4.0
a6,5,2,16,8,0.0219435736677116,0.0156739811912225,0.006269592476489,0.2399676784984131,0.0062924346921968,4.0,0.0028331996996179,4.0
a7,6,3,30,12,0.0282131661442006,0.018808777429467,0.0094043887147335,0.2769519443601757,0.0139526109466062,4.0,0.0059502816879381,4.0
a8,2,5,11,16,0.0219435736677116,0.006269592476489,0.0156739811912225,0.2202981966542809,0.0073402156362639,3.2,0.0018771925374076,4.0
a9,4,6,17,22,0.0313479623824451,0.012539184952978,0.018808777429467,0.2407152413597789,0.0156003677482617,3.6666666666666665,0.0028180744522559,4.0
a10,4,5,10,24,0.0282131661442006,0.012539184952978,0.0156739811912225,0.206741384552479,0.0156876931596309,4.8,0.0016481245954754,4.0
a11,6,0,30,0,0.018808777429467,0.018808777429467,0.0,0.2688745842207279,0.0,0.0,0.0144077568920835,4.0
a12,4,3,16,9,0.0219435736677116,0.012539184952978,0.0094043887147335,0.2279339011105871,0.0064524770093948,3.0,0.0023343935166723,4.0
a13,3,5,17,15,0.0250783699059561,0.0094043887147335,0.0156739811912225,0.2256046495663913,0.0116500749304223,3.0,0.0021207299419993,4.0
a14,6,4,20,13,0.0313479623824451,0.018808777429467,0.012539184952978,0.2586429873690009,0.0158595835502437,3.25,0.004881452246418,4.0
a15,1,3,1,12,0.012539184952978,0.0031347962382445,0.0094043887147335,0.1735420381279933,0.0018870214051943,4.0,0.000734096154322,4.0
a16,3,4,12,17,0.0219435736677116,0.0094043887147335,0.012539184952978,0.2246209083618867,0.0113902974922648,4.25,0.0018809345706124,4.0
a17,11,2,37,11,0.0407523510971786,0.0344827586206896,0.006269592476489,0.2827798443787339,0.0178990888668702,5.5,0.0068177252321419,4.0
a18,6,3,32,9,0.0282131661442006,0.018808777429467,0.0094043887147335,0.2610459205286791,0.0115958711483926,3.0,0.0041883839566859,4.0
a19,5,3,19,15,0.0250783699059561,0.0156739811912225,0.0094043887147335,0.2414674764890282,0.01202624622763,5.0,0.003419418543477,4.0
a20,2,6,12,21,0.0250783699059561,0.006269592476489,0.018808777429467,0.2223585395006878,0.0128705742716385,3.5,0.0035517193172791,4.0
a21,4,7,16,27,0.0344827586206896,0.012539184952978,0.0219435736677116,0.2401541335710614,0.0159467574713536,3.857142857142857,0.0027908219966475,4.0
a22,4,3,11,12,0.0219435736677116,0.012539184952978,0.0094043887147335,0.2209280699828135,0.0058803615284571,4.0,0.0020924938194164,4.0
a23,5,3,11,9,0.0250783699059561,0.0156739811912225,0.0094043887147335,0.2182756849618334,0.0046200260087259,3.0,0.0019490615713816,4.0
a24,2,9,6,30,0.0344827586206896,0.006269592476489,0.0282131661442006,0.2017482832284308,0.0091535060923349,3.333333333333333,0.0014282937877877,4.0
a25,5,5,18,17,0.0313479623824451,0.0156739811912225,0.0156739811912225,0.2468677075926167,0.0207562161904461,3.4,0.0045974667497403,4.0
a26,4,3,14,12,0.0219435736677116,0.012539184952978,0.0094043887147335,0.2256046495663913,0.0074017013930954,4.0,0.0027392070673004,4.0
a27,3,3,10,13,0.018808777429467,0.0094043887147335,0.0094043887147335,0.2228394880360173,0.0081890785341524,4.333333333333333,0.0016105130129874,4.0
a28,4,2,14,8,0.018808777429467,0.012539184952978,0.006269592476489,0.2264310402241436,0.0048467865282787,4.0,0.0022620417985438,4.0
a29,9,2,36,8,0.0344827586206896,0.0282131661442006,0.006269592476489,0.2687637999182227,0.0102987289657859,4.0,0.0063898048600261,4.0
