argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a77,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a76,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a79,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a78,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a80,64,65,2753,3005,1.29,0.64,0.65,0.6597938144329897,0.0359437442783823,46.23076923076923,0.015506190167976,37.257425742574256
a82,61,55,2790,2615,1.16,0.61,0.55,0.6464646464646465,0.0216874987906142,47.54545454545455,0.0147201638611621,37.257425742574256
a81,54,55,2601,2762,1.09,0.54,0.55,0.6037735849056605,0.0148934916632871,50.21818181818182,0.0134326799215099,37.257425742574256
a84,58,55,2725,2682,1.13,0.58,0.55,0.6274509803921569,0.0149422322938632,48.763636363636365,0.0139576029034971,37.257425742574256
a83,64,55,2799,2648,1.19,0.64,0.55,0.6666666666666667,0.0231824357004838,48.14545454545455,0.0154054958780429,37.257425742574256
a86,62,55,2685,2563,1.17,0.62,0.55,0.653061224489796,0.0239032241071622,46.6,0.0148550877009178,37.257425742574256
a85,57,60,2545,2737,1.17,0.5700000000000001,0.6,0.6153846153846154,0.0236703685517729,45.61666666666667,0.013773717249617,37.257425742574256
a88,55,57,2493,2769,1.12,0.55,0.5700000000000001,0.5818181818181819,0.0173764785602757,48.578947368421055,0.013563101359718,37.257425742574256
a87,59,58,2770,2579,1.17,0.59,0.58,0.6336633663366338,0.0230243630342512,44.46551724137931,0.0142669284991812,37.257425742574256
a89,64,62,2746,2664,1.26,0.64,0.62,0.6666666666666667,0.0335794486056876,42.96774193548387,0.0152840570895341,37.257425742574256
a91,58,59,2623,2836,1.17,0.58,0.59,0.6274509803921569,0.0213314439219653,48.067796610169495,0.0142617793937028,37.257425742574256
a90,64,53,2815,2587,1.17,0.64,0.53,0.6597938144329897,0.0222517920910421,48.81132075471698,0.0154691969462026,37.257425742574256
a93,52,54,2526,2641,1.06,0.52,0.54,0.5925925925925926,0.0140964666512864,48.907407407407405,0.0128386147788125,37.257425742574256
a92,58,53,2717,2595,1.11,0.58,0.53,0.6274509803921569,0.0167483654237176,48.9622641509434,0.0141273511102761,37.257425742574256
a95,60,55,2731,2666,1.15,0.6,0.55,0.6400000000000001,0.0218178434880193,48.47272727272728,0.0144672562714739,37.257425742574256
a94,56,51,2651,2542,1.07,0.56,0.51,0.6153846153846154,0.0148430143142913,49.84313725490196,0.0136561461677546,37.257425742574256
a97,56,55,2764,2573,1.11,0.56,0.55,0.6153846153846154,0.0181299223162355,46.78181818181818,0.0138070939295419,37.257425742574256
a96,54,55,2544,2763,1.09,0.54,0.55,0.6037735849056605,0.0130422888152446,50.23636363636364,0.0132159770658739,37.257425742574256
a11,6,12,348,681,0.18,0.06,0.12,0.4,0.0002087910084707,56.75,0.0033359164809922,37.257425742574256
a99,51,53,2575,2632,1.04,0.51,0.53,0.5818181818181819,0.0107464603895912,49.66037735849056,0.0126789523043133,37.257425742574256
a10,7,14,419,794,0.21,0.07,0.14,0.4102564102564102,0.0002676857471121,56.71428571428572,0.0035701823810264,37.257425742574256
a98,59,56,2782,2592,1.15,0.59,0.56,0.6274509803921569,0.0241513366069559,46.285714285714285,0.0142995886988696,37.257425742574256
a13,2,12,121,675,0.14,0.02,0.12,0.3742690058479532,4.1150657378603285e-05,56.25,0.0024543803759164,37.257425742574256
a12,7,14,416,784,0.21,0.07,0.14,0.4076433121019108,0.0002207052978501,56.0,0.0035453318364802,37.257425742574256
a15,6,14,348,794,0.2,0.06,0.14,0.4076433121019108,0.0002131269190314,56.71428571428572,0.0033400512602125,37.257425742574256
a14,6,12,358,681,0.18,0.06,0.12,0.4076433121019108,0.0001683389386749,56.75,0.00331735376779,37.257425742574256
a17,5,14,296,788,0.19,0.05,0.14,0.4050632911392405,0.000229280985283,56.285714285714285,0.0031610411512432,37.257425742574256
a16,7,15,411,848,0.22,0.07,0.15,0.4102564102564102,0.0002518279405277,56.53333333333333,0.0035304948515294,37.257425742574256
a19,5,13,291,732,0.18,0.05,0.13,0.4,0.0001548793585964,56.30769230769231,0.0031211168174977,37.257425742574256
a18,6,12,345,680,0.18,0.06,0.12,0.4050632911392405,0.0002224654872149,56.66666666666666,0.003338502419689,37.257425742574256
a20,5,0,293,0,0.05,0.05,0.0,0.405,0.0,0.0,0.0030997856570458,37.257425742574256
a22,5,0,296,0,0.05,0.05,0.0,0.405,0.0,0.0,0.0031282556736979,37.257425742574256
a21,2,0,119,0,0.02,0.02,0.0,0.381453488372093,0.0,0.0,0.0024971128942356,37.257425742574256
a24,3,0,189,0,0.03,0.03,0.0,0.3952409638554217,0.0,0.0,0.0026962785459295,37.257425742574256
a23,5,0,313,0,0.05,0.05,0.0,0.4126415094339623,0.0,0.0,0.0031679346006595,37.257425742574256
c,6,10,309,520,0.16,0.06,0.1,0.4076433121019108,0.000154894341039,52.0,0.0034691424976406,37.257425742574256
a26,9,0,521,0,0.09,0.09,0.0,0.4232903225806452,0.0,0.0,0.0039920328367503,37.257425742574256
a25,8,0,474,0,0.08,0.08,0.0,0.4205769230769231,0.0,0.0,0.0037891444259827,37.257425742574256
a28,9,0,521,0,0.09,0.09,0.0,0.4232903225806452,0.0,0.0,0.0039312461119638,37.257425742574256
a27,6,0,357,0,0.06,0.06,0.0,0.4075155279503105,0.0,0.0,0.0033771775186693,37.257425742574256
a29,10,0,583,0,0.1,0.1,0.0,0.4288235294117647,0.0,0.0,0.0041616814036097,37.257425742574256
a31,9,0,520,0,0.09,0.09,0.0,0.426038961038961,0.0,0.0,0.0040002898786585,37.257425742574256
a30,5,0,299,0,0.05,0.05,0.0,0.4126415094339623,0.0,0.0,0.0031424591930546,37.257425742574256
a33,5,0,297,0,0.05,0.05,0.0,0.4126415094339623,0.0,0.0,0.0031495552107481,37.257425742574256
a32,6,0,348,0,0.06,0.06,0.0,0.4075155279503105,0.0,0.0,0.0033210192370872,37.257425742574256
a35,4,0,232,0,0.04,0.04,0.0,0.4025153374233129,0.0,0.0,0.0029225494804009,37.257425742574256
a34,5,0,296,0,0.05,0.05,0.0,0.4075155279503105,0.0,0.0,0.0031230111435304,37.257425742574256
a37,7,0,389,0,0.07,0.07,0.0,0.415253164556962,0.0,0.0,0.0035355496544972,37.257425742574256
a36,10,0,575,0,0.1,0.1,0.0,0.4316447368421053,0.0,0.0,0.0041982038731721,37.257425742574256
a39,6,0,351,0,0.06,0.06,0.0,0.4126415094339623,0.0,0.0,0.0033385441875153,37.257425742574256
a38,6,0,342,0,0.06,0.06,0.0,0.4100625,0.0,0.0,0.0033136686544871,37.257425742574256
a40,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a42,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a41,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a44,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a43,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a46,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a45,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a48,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a47,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a49,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a51,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a50,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a53,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a52,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a55,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a54,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a57,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a56,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a59,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a58,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a60,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a62,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a61,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a64,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a63,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a66,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a65,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a68,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a67,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a69,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a0,6,14,349,794,0.2,0.06,0.14,0.4050632911392405,0.000239899482238,56.71428571428572,0.0033455866112922,37.257425742574256
a1,5,14,295,792,0.19,0.05,0.14,0.3975155279503106,0.0001402350331728,56.57142857142857,0.0031092752470396,37.257425742574256
a2,5,16,299,896,0.21,0.05,0.16,0.4050632911392405,0.000247173658502,56.0,0.0031551987791161,37.257425742574256
a3,6,14,360,792,0.2,0.06,0.14,0.4076433121019108,0.0002666424851678,56.57142857142857,0.0034194106292632,37.257425742574256
a4,5,11,291,618,0.16,0.05,0.11,0.4025157232704403,0.0001309334126634,56.18181818181818,0.0031075690112421,37.257425742574256
a5,4,17,235,954,0.21,0.04,0.17,0.3950617283950617,0.0001987324934204,56.11764705882353,0.0029335914325222,37.257425742574256
a6,6,11,371,617,0.17,0.06,0.11,0.4102564102564102,0.0001984267742037,56.09090909090909,0.0033962863032195,37.257425742574256
a7,3,14,178,790,0.17,0.03,0.14,0.3902439024390244,0.0001035769811576,56.42857142857143,0.0026909093385002,37.257425742574256
a8,5,14,285,792,0.19,0.05,0.14,0.4025157232704403,0.0001777912695792,56.57142857142857,0.0031203383885573,37.257425742574256
a9,4,15,243,845,0.19,0.04,0.15,0.3926380368098159,0.0001738146141017,56.333333333333336,0.0029643339788249,37.257425742574256
a71,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a70,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a73,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a72,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a75,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
a74,59,59,3467,3422,1.18,0.59,0.59,0.6336633663366338,0.0010672003392772,58.0,0.0145275376240181,37.257425742574256
