argument,predecessors,successors,predecessors_neighbors,successors_neighbors,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,average_neighbor_degree,pagerank,edge_node_ratio
a0,4,4,13,15,0.2,0.1,0.1,0.2969696969696969,0.2243589743589743,3.75,0.0698762349018083,1.3902439024390243
a1,3,2,8,7,0.125,0.075,0.05,0.1470588235294117,0.1435897435897435,3.5,0.0438711260490399,1.3902439024390243
a2,3,3,5,2,0.15,0.075,0.075,0.247680412371134,0.0782051282051282,0.6666666666666666,0.0316302114599851,1.3902439024390243
a3,1,0,3,0,0.025,0.025,0.0,0.1984496124031007,0.0,0.0,0.0146641127697904,1.3902439024390243
a4,8,10,17,12,0.45,0.2,0.25,0.3015384615384615,0.2596153846153846,1.2,0.1246078977455764,1.3902439024390243
a5,1,0,8,0,0.025,0.025,0.0,0.2236702127659574,0.0,0.0,0.0162939077143108,1.3902439024390243
a6,3,3,2,12,0.15,0.075,0.075,0.075,0.041025641025641,4.0,0.0390539832768389,1.3902439024390243
a7,2,1,9,1,0.075,0.05,0.025,0.2368421052631578,0.0185897435897435,1.0,0.0761576449552775,1.3902439024390243
a8,1,0,8,0,0.025,0.025,0.0,0.2236702127659574,0.0,0.0,0.0162939077143108,1.3902439024390243
a9,1,1,0,2,0.05,0.025,0.025,0.025,0.0153846153846153,2.0,0.0105490189792319,1.3902439024390243
a10,1,1,8,10,0.05,0.025,0.025,0.2130434782608695,0.0,10.0,0.0162939077143108,1.3902439024390243
a11,1,2,3,3,0.075,0.025,0.05,0.1891732283464567,0.0198717948717948,1.5,0.0146641127697904,1.3902439024390243
a12,5,2,1,3,0.175,0.125,0.05,0.125,0.0794871794871794,1.5,0.0430734615039892,1.3902439024390243
a13,1,1,8,10,0.05,0.025,0.025,0.2130434782608695,0.0,10.0,0.0162939077143108,1.3902439024390243
a14,1,1,5,2,0.05,0.025,0.025,0.0694444444444444,0.0,2.0,0.0240084928720818,1.3902439024390243
a15,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a16,1,1,3,3,0.05,0.025,0.025,0.045,0.0,3.0,0.0167675459428421,1.3902439024390243
a17,1,1,4,4,0.05,0.025,0.025,0.210752688172043,0.0,4.0,0.0205510533259844,1.3902439024390243
a18,1,0,3,0,0.025,0.025,0.0,0.1984496124031007,0.0,0.0,0.0146641127697904,1.3902439024390243
a19,2,3,4,3,0.125,0.05,0.075,0.1041666666666666,0.0256410256410256,1.0,0.0384559476004836,1.3902439024390243
a20,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a21,5,2,9,11,0.175,0.125,0.05,0.2333333333333333,0.0634615384615384,5.5,0.0558617288016695,1.3902439024390243
a22,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a23,1,1,8,10,0.05,0.025,0.025,0.2130434782608695,0.0,10.0,0.0162939077143108,1.3902439024390243
a24,0,1,0,3,0.025,0.0,0.025,0.0,0.0,3.0,0.005702165486742,1.3902439024390243
a25,1,1,8,10,0.05,0.025,0.025,0.2130434782608695,0.0,10.0,0.0162939077143108,1.3902439024390243
a26,0,1,0,3,0.025,0.0,0.025,0.0,0.0,3.0,0.005702165486742,1.3902439024390243
a27,1,1,3,3,0.05,0.025,0.025,0.045,0.0,3.0,0.0167675459428421,1.3902439024390243
a28,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a29,0,1,0,1,0.025,0.0,0.025,0.0,0.0,1.0,0.005702165486742,1.3902439024390243
a30,1,1,8,10,0.05,0.025,0.025,0.2130434782608695,0.0,10.0,0.0162939077143108,1.3902439024390243
a31,0,2,0,2,0.05,0.0,0.05,0.0,0.0,1.0,0.005702165486742,1.3902439024390243
a32,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a33,1,0,2,0,0.025,0.025,0.0,0.0864285714285714,0.0,0.0,0.0165981009231563,1.3902439024390243
a34,1,1,5,2,0.05,0.025,0.025,0.1765765765765765,0.0,2.0,0.0294436756436453,1.3902439024390243
a35,1,0,1,0,0.025,0.025,0.0,0.1610062893081761,0.0,0.0,0.0119344701282528,1.3902439024390243
a36,0,1,0,2,0.025,0.0,0.025,0.0,0.0,2.0,0.005702165486742,1.3902439024390243
a37,1,1,2,3,0.05,0.025,0.025,0.0757575757575757,0.0,3.0,0.0165981009231563,1.3902439024390243
a38,1,1,2,1,0.05,0.025,0.025,0.1814516129032258,0.0,1.0,0.0704457662881985,1.3902439024390243
a39,1,1,4,4,0.05,0.025,0.025,0.210752688172043,0.0,4.0,0.0205510533259844,1.3902439024390243
a40,1,0,0,0,0.025,0.025,0.0,0.025,0.0,0.0,0.008125592232987,1.3902439024390243
