Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,1,1
a2,0,0
a3,0,0
a4,1,0
a7,1,0
a9,1,0
a10,1,0
a11,0,0
a12,1,0
a13,1,1
a17,1,0
a18,1,0
a21,0,0
a23,1,0
a25,1,0
a26,0,0
a27,1,0
a28,0,1
a29,0,0
a33,0,1
a35,1,0
a37,0,0
a39,1,0
a40,0,0
a41,1,0
a43,0,0
a46,1,0
a47,0,0
a50,0,0
a52,1,0
a54,0,1
a55,1,0
a57,1,1
a58,1,0
a59,0,1
a61,0,0
a62,1,0
a64,0,1
a65,1,0
a68,1,1
a69,0,1
a71,1,0
a72,0,0
a73,0,0
a74,0,0
a5,0,0
a6,0,0
a8,1,0
a14,0,1
a15,0,1
a20,1,0
a22,1,0
a24,0,1
a31,1,0
a32,0,0
a34,0,1
a44,1,0
a48,1,0
a51,0,1
a53,1,0
a63,1,0
a66,1,0
a16,1,1
a30,1,0
a38,0,0
a56,1,1
a60,1,0
a67,1,1
a36,0,1
a42,1,0
a19,0,0
a45,1,0
a70,1,0
a49,1,1
