Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,1,1
a4,1,0
a5,1,0
a6,0,1
a7,1,0
a8,0,1
a9,0,0
a13,0,0
a14,0,0
a15,1,0
a16,1,0
a17,0,0
a20,0,0
a21,1,1
a22,0,0
a26,0,1
a27,1,1
a31,0,1
a33,0,1
a34,1,0
a35,0,1
a36,1,0
a37,0,1
a38,1,0
a40,0,0
a44,0,0
a47,1,1
a50,0,1
a51,1,0
a52,1,0
a54,1,1
a55,1,1
a56,1,0
a57,0,0
a58,0,1
a60,1,1
a62,1,0
a63,0,1
a65,0,1
a68,0,1
a69,1,1
a70,1,1
a71,1,0
a72,1,1
a74,0,0
a75,0,1
a77,1,1
a78,0,1
a79,1,1
a80,1,1
a83,0,1
a84,1,1
a85,1,0
a90,0,1
a92,1,1
a93,1,0
a94,1,1
a97,0,1
a100,0,0
a102,1,0
a107,0,0
a110,0,1
a112,0,1
a113,1,0
a114,0,1
a115,0,0
a116,1,1
a117,1,0
a118,1,0
a119,0,0
a120,1,1
a121,0,0
a122,1,0
a123,1,0
a128,0,0
a129,0,1
a130,1,0
a131,1,1
a133,0,1
a134,1,0
a136,1,1
a137,0,1
a140,0,1
a141,0,1
a142,1,1
a144,0,1
a145,1,0
a146,0,0
a149,1,0
a152,0,0
a154,1,1
a155,1,1
a157,0,0
a158,0,1
a160,0,1
a161,1,1
a162,1,0
a164,0,1
a165,0,0
a168,0,0
a173,0,0
a175,1,1
a176,1,0
a177,1,1
a178,0,0
a179,1,0
a180,0,0
a3,1,1
a10,0,1
a11,0,1
a23,0,0
a24,1,0
a25,1,0
a28,1,1
a29,1,1
a32,1,1
a41,1,0
a43,0,1
a46,0,0
a48,1,0
a66,0,0
a67,1,0
a73,1,0
a76,1,0
a81,1,1
a86,1,1
a87,0,0
a88,0,0
a89,1,0
a91,1,1
a95,1,0
a98,0,1
a99,0,1
a105,0,1
a108,1,1
a111,0,0
a125,1,0
a126,1,1
a139,0,0
a147,0,1
a150,1,1
a151,0,1
a153,1,1
a163,0,1
a166,0,1
a171,0,1
a172,0,0
a174,1,0
a18,0,0
a42,1,1
a82,1,0
a103,1,0
a127,0,0
a132,1,0
a135,1,1
a143,1,1
a148,1,0
a2,1,0
a19,1,1
a39,0,1
a45,0,1
a53,0,0
a96,1,0
a109,0,0
a124,1,0
a156,0,1
a159,0,0
a169,0,1
a170,1,0
a30,0,0
a64,0,0
a101,0,1
a104,1,0
a106,0,0
a138,0,1
a167,1,0
a59,1,1
a61,1,1
a12,0,1
a49,1,1
