Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a4,1,1
a5,1,1
a6,1,1
a8,1,0
a9,0,0
a10,0,1
a11,0,1
a12,0,0
a15,1,0
a16,1,1
a18,1,0
a20,1,1
a23,0,0
a24,1,0
a26,1,0
a27,0,0
a29,1,0
a30,1,0
a32,1,0
a34,0,0
a35,0,0
a38,1,0
a40,1,0
a41,0,1
a42,0,0
a43,1,1
a45,1,0
a46,1,0
a50,1,0
a51,1,1
a52,1,0
a53,1,1
a54,1,1
a56,1,0
a57,0,1
a58,0,1
a60,1,1
a61,1,0
a62,1,0
a64,1,0
a66,1,0
a68,0,0
a70,0,1
a73,0,0
a74,1,0
a76,1,0
a77,0,0
a78,0,0
a79,1,1
a80,1,0
a81,1,0
a82,0,0
a87,1,0
a88,0,1
a89,1,0
a2,0,0
a3,1,1
a7,0,0
a14,0,0
a21,1,0
a22,1,0
a25,1,0
a31,1,0
a36,1,0
a39,1,1
a44,1,0
a48,1,0
a55,1,0
a63,1,1
a69,1,0
a71,1,0
a75,1,0
a86,1,0
a1,0,1
a19,1,0
a49,1,0
a65,0,0
a67,1,0
a84,0,0
a85,1,0
a13,1,1
a17,1,0
a28,1,1
a37,1,0
a72,1,0
a83,1,0
a33,1,0
a47,1,0
a59,1,0
