Argument,In_Stability_Impact,Out_Stability_Impact
a3,1,0
a4,1,0
a6,1,1
a7,0,1
a11,1,0
a12,1,1
a14,0,1
a15,0,1
a17,1,0
a18,0,1
a19,1,1
a20,0,0
a21,1,0
a22,0,1
a24,1,1
a25,1,1
a26,0,0
a28,1,1
a29,1,1
a30,1,0
a33,1,0
a34,1,1
a35,0,0
a36,1,0
a37,0,0
a38,1,0
a41,1,0
a43,0,0
a44,0,0
a45,1,0
a46,0,0
a47,1,0
a48,1,0
a50,0,1
a51,1,1
a52,1,0
a53,0,1
a56,0,1
a58,0,1
a59,0,0
a61,0,1
a63,1,0
a64,0,1
a68,1,0
a69,0,1
a70,0,1
a71,0,1
a72,0,1
a75,0,1
a77,1,1
a79,1,1
a81,0,0
a83,1,1
a85,0,1
a88,1,1
a90,1,1
a91,1,1
a93,1,0
a97,0,0
a98,0,0
a99,0,0
a101,1,1
a102,0,0
a103,1,1
a106,1,1
a109,0,0
a110,1,0
a111,0,0
a113,1,0
a118,0,0
a120,1,1
a125,0,1
a126,1,1
a128,1,1
a133,1,1
a134,0,1
a135,0,0
a136,1,1
a139,0,0
a140,0,1
a141,0,0
a144,1,1
a145,1,1
a146,1,1
a147,1,0
a148,1,1
a149,0,0
a152,0,1
a157,0,1
a159,0,1
a161,1,0
a163,1,1
a168,0,1
a169,0,1
a170,0,1
a171,0,1
a173,1,0
a174,1,0
a177,0,1
a178,0,1
a179,0,1
a180,0,1
a181,1,0
a182,1,1
a184,0,0
a189,1,1
a191,1,1
a193,0,1
a194,0,1
a195,0,1
a196,0,1
a197,1,0
a199,1,0
a200,0,0
a202,0,1
a203,1,1
a204,1,0
a205,0,0
a207,0,0
a208,0,1
a210,0,1
a211,1,0
a213,1,0
a216,0,1
a217,0,1
a219,0,1
a221,0,1
a223,0,0
a224,1,1
a225,0,1
a228,0,1
a229,0,1
a230,0,1
a231,0,0
a232,1,0
a235,1,0
a237,1,0
a239,0,0
a0,1,1
a8,0,0
a10,0,1
a16,0,1
a31,0,0
a39,1,0
a42,0,0
a54,1,0
a67,1,1
a73,1,1
a74,0,0
a82,0,1
a84,1,1
a89,0,0
a92,1,1
a94,1,1
a96,1,0
a100,0,0
a107,0,1
a112,1,0
a115,0,1
a116,1,1
a119,1,0
a121,0,0
a124,0,1
a127,0,0
a137,0,1
a138,0,1
a166,1,0
a167,0,1
a172,1,0
a176,0,1
a188,0,1
a190,0,0
a192,1,0
a206,0,1
a209,0,1
a214,1,1
a215,1,1
a218,0,1
a220,1,1
a222,0,1
a227,0,1
a233,1,1
a234,1,0
a236,1,0
a238,1,1
a1,0,1
a2,0,1
a5,1,1
a9,0,1
a13,1,1
a23,0,0
a27,1,1
a40,0,1
a57,0,1
a60,0,1
a62,1,0
a66,0,1
a78,1,1
a86,0,0
a87,0,0
a104,1,0
a105,1,0
a108,0,1
a114,1,1
a117,1,0
a129,0,1
a142,0,1
a151,1,0
a153,0,1
a160,1,0
a162,1,0
a164,0,1
a165,1,0
a183,1,0
a186,1,0
a198,1,1
a201,0,1
a240,0,0
a32,1,0
a55,1,1
a65,0,0
a76,1,1
a122,0,0
a123,1,1
a150,1,0
a155,1,1
a158,0,1
a187,0,1
a226,0,1
a95,1,0
a130,0,1
a154,0,0
a131,0,1
a143,1,1
a156,0,1
a212,0,0
a80,1,1
a132,0,1
a175,0,0
a185,1,1
a49,1,0
