Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a2,1,1
a3,1,1
a5,0,1
a6,0,0
a8,1,1
a11,1,1
a13,0,0
a14,1,0
a15,1,1
a16,1,0
a17,1,1
a18,1,1
a19,1,0
a20,1,1
a21,1,0
a22,1,0
a23,0,0
a25,1,0
a27,0,0
a28,1,0
a29,1,1
a30,1,0
a32,0,0
a33,1,1
a34,1,0
a36,1,0
a37,0,1
a38,1,0
a39,1,0
a41,0,1
a42,0,1
a44,0,0
a45,0,0
a49,1,1
a50,1,0
a51,1,1
a53,1,0
a56,1,1
a58,1,1
a59,1,1
a62,1,1
a63,0,1
a64,0,0
a66,1,1
a67,1,1
a68,0,1
a69,1,0
a71,1,1
a72,1,0
a74,0,1
a75,1,1
a76,1,0
a77,0,0
a79,1,0
a80,1,1
a81,0,0
a82,1,1
a84,0,1
a85,0,1
a87,1,1
a91,0,0
a94,1,1
a95,1,0
a96,0,1
a97,0,1
a98,1,0
a99,1,1
a100,1,1
a101,1,0
a102,1,0
a103,1,0
a106,0,1
a107,1,1
a109,1,1
a111,1,1
a113,1,0
a115,0,0
a116,1,0
a118,1,1
a119,1,1
a125,0,1
a126,0,1
a127,1,1
a128,1,1
a129,0,1
a131,0,0
a133,1,0
a134,0,0
a135,0,1
a136,0,1
a138,0,1
a140,0,1
a141,0,0
a145,0,0
a150,1,1
a151,0,1
a153,1,1
a156,0,1
a158,0,0
a159,1,1
a160,0,1
a161,1,1
a162,0,1
a163,0,1
a164,1,0
a165,1,1
a167,1,0
a168,1,1
a169,1,1
a170,0,0
a171,0,0
a177,0,1
a178,0,1
a179,1,0
a180,1,1
a181,1,0
a182,1,1
a185,1,1
a186,0,0
a187,0,1
a188,0,1
a189,1,0
a190,1,1
a191,1,0
a192,0,1
a193,1,0
a194,1,1
a195,1,1
a4,1,0
a12,1,0
a26,0,1
a43,0,1
a46,1,1
a48,1,1
a52,0,1
a57,0,0
a65,0,1
a70,1,1
a78,1,1
a83,1,1
a88,0,0
a89,1,1
a104,1,1
a117,1,0
a123,1,1
a130,1,0
a132,0,1
a137,0,0
a143,0,0
a144,0,1
a148,0,1
a155,0,1
a157,0,1
a173,1,1
a174,1,0
a175,1,0
a176,0,0
a1,0,1
a7,1,1
a24,0,1
a35,0,0
a40,0,0
a60,1,1
a61,1,0
a86,0,1
a92,0,0
a93,1,1
a110,1,1
a112,0,1
a114,0,1
a122,0,1
a124,1,1
a139,0,0
a154,0,1
a184,1,1
a9,0,0
a31,0,1
a47,0,1
a54,1,1
a55,0,0
a73,1,1
a105,1,0
a108,1,1
a121,0,1
a146,0,0
a147,0,1
a183,1,0
a90,0,1
a120,1,0
a172,0,1
a142,0,1
a152,1,1
a166,0,1
a10,0,0
a149,0,1
