Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a3,0,0
a4,0,1
a5,1,0
a6,0,0
a8,0,0
a9,1,1
a14,1,0
a15,1,0
a16,0,0
a17,0,0
a19,1,0
a22,0,0
a23,1,1
a25,1,0
a26,1,0
a30,1,0
a32,1,0
a33,1,0
a34,1,0
a35,1,0
a36,0,0
a38,1,0
a40,1,0
a41,0,0
a43,0,1
a45,0,1
a46,1,0
a47,1,1
a48,1,0
a51,1,0
a52,1,0
a54,1,0
a55,1,0
a56,0,0
a57,0,0
a59,1,0
a61,0,0
a63,1,1
a64,1,0
a68,0,0
a69,0,1
a71,1,0
a72,0,0
a74,1,1
a75,1,1
a77,0,0
a78,0,0
a79,1,0
a80,0,1
a81,0,0
a82,1,0
a83,1,0
a84,1,1
a85,1,0
a86,1,0
a88,1,0
a89,0,0
a90,0,0
a91,1,0
a92,1,0
a93,1,0
a94,1,0
a96,1,0
a97,0,0
a98,1,1
a99,1,0
a101,1,0
a104,1,0
a106,0,0
a107,1,0
a108,1,1
a109,0,0
a110,1,0
a111,1,1
a112,0,0
a113,1,1
a116,1,0
a117,1,0
a118,1,0
a119,1,0
a121,0,0
a124,1,0
a1,1,1
a2,1,0
a7,1,0
a10,1,0
a11,0,0
a13,0,0
a18,1,0
a21,0,0
a24,1,0
a27,1,0
a28,1,0
a31,1,0
a39,1,0
a42,1,0
a44,1,0
a50,0,1
a53,0,0
a58,1,0
a60,1,0
a62,1,0
a65,1,0
a67,0,1
a70,1,0
a73,1,0
a102,1,1
a103,1,0
a105,1,0
a122,1,0
a123,0,0
a29,0,0
a37,1,0
a49,1,0
a76,0,1
a87,1,0
a95,1,1
a100,0,0
a115,1,0
a12,0,0
a20,1,0
a120,1,0
a66,1,1
a114,1,0
