Argument,In_Stability_Impact,Out_Stability_Impact
a5,1,0
a7,0,1
a8,1,0
a9,1,0
a10,0,1
a11,1,0
a13,1,0
a14,0,1
a16,1,0
a17,1,0
a18,1,1
a19,0,1
a20,0,0
a22,1,0
a23,1,1
a25,0,1
a26,1,1
a31,1,0
a32,1,0
a33,1,0
a34,1,0
a36,1,0
a37,1,1
a38,0,0
a39,1,0
a40,1,0
a42,1,0
a43,0,0
a44,1,0
a47,1,0
a48,1,0
a49,1,1
a51,0,1
a54,0,1
a55,1,0
a56,0,1
a57,1,0
a61,0,0
a62,1,0
a63,1,0
a64,1,1
a65,1,0
a66,0,0
a67,1,0
a68,1,0
a69,0,1
a70,1,0
a73,1,0
a75,1,0
a77,1,1
a78,1,0
a79,1,0
a83,1,1
a84,1,0
a86,1,0
a88,1,0
a90,1,1
a91,1,0
a93,0,1
a94,1,0
a95,0,1
a97,1,1
a98,1,0
a100,1,1
a101,1,0
a102,1,1
a106,1,0
a108,0,0
a0,0,1
a1,1,1
a3,1,1
a12,1,1
a15,1,0
a24,1,0
a27,1,0
a28,0,0
a41,0,0
a45,1,0
a46,1,0
a50,1,1
a52,1,0
a53,1,1
a59,0,0
a71,0,1
a76,0,0
a80,1,0
a82,1,0
a85,0,0
a87,1,0
a89,1,1
a92,0,0
a99,1,0
a104,0,1
a105,0,0
a107,0,0
a109,1,0
a21,1,1
a29,0,0
a74,0,1
a96,1,0
a103,0,0
a58,0,0
a60,1,0
a81,1,1
a4,1,0
a6,0,1
a30,1,1
a35,1,0
a72,1,0
a2,1,0
