Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a7,1,0
a14,0,1
a16,0,0
a18,0,1
a22,1,0
a30,0,0
a31,1,0
a32,1,0
a33,1,0
a34,0,1
a35,1,1
a40,0,0
a42,1,1
a43,1,1
a47,1,0
a51,1,1
a53,1,1
a54,0,1
a57,1,0
a60,0,1
a61,1,0
a63,1,0
a66,0,0
a67,1,1
a68,1,1
a74,0,1
a75,1,1
a76,0,1
a77,1,0
a78,1,1
a79,1,0
a80,0,0
a82,1,0
a86,1,1
a88,0,0
a91,0,0
a92,0,1
a95,0,1
a98,1,1
a100,1,0
a101,0,0
a104,1,1
a105,1,1
a106,1,1
a107,1,1
a108,0,1
a109,0,0
a110,0,0
a114,1,0
a115,1,1
a116,1,1
a117,0,1
a118,1,0
a119,0,1
a123,1,1
a125,0,0
a126,0,0
a127,1,0
a130,1,1
a131,0,1
a133,0,1
a136,0,1
a137,0,0
a140,1,0
a141,0,1
a142,0,0
a143,0,0
a145,0,0
a147,1,0
a149,1,0
a155,0,0
a157,0,0
a159,0,0
a160,0,1
a166,1,1
a167,0,0
a168,0,0
a171,1,1
a175,0,1
a176,1,1
a177,0,0
a178,0,1
a179,1,0
a183,1,0
a187,0,1
a189,0,0
a192,0,1
a193,1,1
a198,0,0
a200,1,1
a201,1,0
a202,0,1
a203,1,1
a204,1,0
a206,0,0
a207,1,0
a213,1,0
a214,1,0
a215,1,0
a216,1,0
a218,1,1
a223,1,1
a224,1,1
a225,0,0
a227,1,0
a231,1,1
a233,0,1
a234,0,1
a235,1,1
a236,0,0
a237,1,0
a241,0,0
a242,1,1
a244,1,1
a246,1,0
a248,0,1
a249,1,0
a250,0,0
a252,0,0
a254,1,0
a255,1,1
a256,0,1
a258,0,0
a259,0,0
a267,1,1
a268,0,0
a269,1,0
a270,1,1
a271,0,1
a272,1,1
a273,1,0
a274,0,1
a275,0,0
a277,0,0
a280,0,0
a281,0,0
a282,1,1
a286,1,1
a287,0,1
a288,1,1
a289,0,1
a290,0,0
a291,1,0
a292,0,1
a293,0,1
a295,0,1
a297,1,0
a298,1,0
a299,1,0
a300,1,1
a302,1,1
a303,1,1
a304,0,0
a305,1,0
a306,1,1
a309,0,0
a310,1,0
a311,0,0
a312,0,0
a316,0,0
a317,1,1
a320,1,1
a324,1,0
a326,0,0
a327,0,0
a328,0,0
a329,0,1
a335,1,0
a2,0,1
a3,1,1
a4,1,1
a5,0,0
a10,1,0
a12,1,1
a17,0,1
a19,1,0
a20,1,0
a23,0,1
a27,0,1
a28,0,1
a29,1,0
a36,1,0
a37,1,0
a39,1,1
a45,1,0
a46,0,1
a48,0,0
a52,1,0
a56,0,0
a58,0,0
a62,0,0
a64,0,0
a71,0,1
a72,0,0
a73,1,0
a83,1,0
a84,1,0
a87,0,0
a90,0,0
a96,0,0
a97,1,1
a99,0,0
a112,1,0
a113,1,0
a121,1,0
a128,0,1
a129,1,1
a134,1,1
a135,1,1
a144,1,0
a146,0,1
a151,0,1
a153,1,1
a154,1,1
a164,0,0
a174,0,0
a180,1,0
a181,1,1
a184,1,0
a188,0,0
a190,1,0
a205,1,1
a208,0,1
a209,0,0
a210,0,0
a211,0,1
a212,1,1
a228,1,0
a230,1,0
a232,0,0
a238,0,1
a239,0,1
a240,0,1
a243,1,0
a245,1,1
a247,1,1
a253,0,0
a260,0,1
a262,0,1
a263,0,0
a276,0,1
a278,0,1
a279,1,1
a283,0,1
a284,0,1
a294,0,1
a296,0,0
a308,0,1
a314,1,0
a315,0,1
a322,0,1
a325,0,1
a330,0,1
a331,1,0
a333,0,1
a6,0,1
a9,0,0
a11,0,1
a15,0,1
a21,1,1
a25,1,1
a38,0,1
a49,0,0
a50,0,1
a59,1,1
a65,1,0
a85,1,0
a102,1,1
a139,1,1
a158,0,1
a161,1,1
a162,1,0
a165,0,1
a169,1,1
a170,1,1
a172,1,1
a173,0,1
a185,1,0
a186,1,1
a191,1,1
a194,0,1
a195,0,0
a196,1,0
a197,1,0
a199,1,0
a217,1,1
a220,1,1
a222,0,1
a226,0,1
a257,0,0
a261,1,0
a264,1,0
a265,0,1
a323,1,0
a334,0,0
a13,0,0
a26,1,0
a41,0,0
a55,0,1
a69,1,0
a70,0,0
a89,1,0
a93,1,1
a103,0,0
a132,0,1
a150,0,0
a152,0,0
a182,0,0
a219,1,0
a221,1,1
a229,0,1
a301,0,1
a307,0,1
a313,0,1
a319,1,0
a321,1,1
a1,1,1
a8,0,1
a24,1,0
a44,0,0
a81,0,1
a120,0,0
a163,0,0
a285,1,0
a332,0,0
a111,0,0
a124,1,0
a138,1,1
a148,0,1
a156,1,0
a251,0,1
a318,1,0
a94,0,1
a122,1,1
a266,1,0
