Argument,In_Stability_Impact,Out_Stability_Impact
a3,1,1
a6,0,1
a10,0,0
a13,1,0
a15,0,1
a20,1,1
a21,1,0
a23,0,0
a25,1,0
a27,0,1
a28,1,0
a29,1,0
a31,0,1
a33,1,0
a37,1,1
a38,0,0
a40,0,1
a41,1,0
a42,0,0
a43,1,1
a44,0,1
a45,1,1
a48,1,1
a50,0,0
a52,0,1
a53,1,0
a55,1,0
a56,1,1
a57,1,0
a58,0,0
a59,1,1
a61,0,1
a62,1,1
a65,1,0
a66,0,1
a67,0,1
a68,1,0
a70,1,0
a72,1,0
a73,1,1
a74,0,0
a75,1,1
a76,1,0
a78,1,0
a79,1,0
a80,0,1
a82,0,0
a84,1,0
a85,0,0
a86,1,0
a88,0,1
a89,1,0
a91,0,0
a92,0,0
a93,0,1
a97,0,1
a98,1,1
a99,0,0
a103,0,1
a109,0,0
a110,1,0
a114,1,0
a116,1,0
a117,1,0
a120,1,1
a123,0,1
a124,1,1
a125,0,1
a126,1,0
a130,1,1
a131,1,1
a132,0,1
a134,1,0
a140,0,1
a142,1,0
a144,0,0
a145,1,0
a147,1,1
a151,1,0
a153,0,0
a154,1,1
a156,1,0
a158,1,0
a161,0,0
a165,1,1
a167,0,1
a168,0,1
a169,1,0
a170,1,1
a172,0,1
a174,0,1
a179,0,1
a180,0,0
a181,0,1
a183,1,0
a185,1,0
a186,1,0
a187,1,0
a189,0,1
a190,0,0
a191,0,0
a193,1,0
a194,1,1
a195,0,1
a196,0,1
a198,1,0
a199,0,1
a200,0,1
a205,1,1
a207,1,1
a208,0,0
a209,0,0
a214,0,1
a216,0,1
a217,0,0
a218,0,0
a219,1,0
a223,1,0
a227,1,1
a228,0,0
a229,1,0
a230,1,0
a235,0,0
a236,0,1
a237,0,0
a239,0,1
a241,0,0
a242,0,0
a244,1,0
a245,0,0
a248,0,1
a250,0,0
a251,1,0
a253,0,1
a256,0,0
a257,1,1
a258,0,0
a259,0,0
a260,1,0
a262,1,1
a263,1,1
a264,0,1
a266,0,1
a273,0,0
a276,1,0
a277,1,0
a279,0,0
a280,0,1
a282,0,0
a283,0,1
a285,0,0
a286,0,1
a289,0,0
a290,0,1
a291,0,0
a296,0,0
a298,0,1
a300,1,1
a303,0,1
a304,1,0
a305,1,0
a307,1,0
a308,0,1
a309,1,0
a310,0,0
a311,0,0
a312,0,0
a313,0,0
a314,0,0
a317,0,0
a319,0,1
a320,0,1
a321,1,1
a323,1,0
a327,1,0
a328,0,0
a330,1,1
a331,0,1
a334,0,1
a0,0,1
a1,0,1
a2,0,1
a8,1,0
a12,0,0
a14,1,1
a17,0,1
a18,0,0
a19,1,1
a32,1,1
a35,0,1
a39,1,0
a51,0,1
a60,1,0
a63,0,0
a69,1,0
a77,0,1
a83,0,1
a87,1,1
a90,1,0
a95,1,1
a100,0,0
a104,0,0
a106,0,1
a107,0,1
a108,0,0
a112,0,1
a113,0,0
a115,0,1
a119,0,0
a121,1,1
a122,0,0
a127,0,1
a129,0,1
a137,0,0
a143,0,0
a146,0,1
a150,0,0
a155,0,0
a159,1,0
a160,1,0
a164,1,1
a166,1,0
a171,0,0
a173,1,0
a175,1,0
a176,0,1
a178,1,0
a197,0,0
a201,1,0
a202,0,0
a212,1,0
a213,0,1
a220,1,0
a222,0,0
a224,1,0
a226,0,1
a231,0,0
a234,1,1
a243,1,0
a247,1,0
a249,0,0
a269,0,1
a270,1,0
a275,1,0
a292,0,0
a293,0,0
a294,0,0
a295,0,0
a299,1,0
a301,1,0
a302,0,0
a316,1,1
a318,1,1
a322,0,0
a324,1,0
a326,0,1
a332,0,1
a333,1,0
a4,0,1
a16,0,1
a22,0,0
a36,1,0
a47,0,0
a49,1,0
a64,0,1
a71,1,0
a81,1,0
a96,0,1
a102,1,0
a118,0,0
a128,1,0
a133,1,0
a136,1,0
a138,0,0
a152,1,0
a157,0,0
a162,0,0
a163,1,0
a177,0,1
a182,0,1
a184,0,1
a188,1,0
a192,0,1
a203,1,1
a204,1,0
a215,0,0
a221,1,1
a254,1,0
a261,1,1
a268,0,0
a271,0,1
a272,1,0
a287,0,0
a297,0,1
a315,0,0
a329,0,0
a335,1,0
a7,0,1
a9,0,0
a24,0,0
a26,0,0
a30,1,0
a46,1,0
a94,1,0
a101,1,0
a105,0,0
a111,0,0
a141,0,1
a149,1,1
a206,0,1
a210,0,0
a211,0,0
a225,0,0
a232,0,0
a238,0,1
a255,0,1
a265,0,0
a281,0,0
a288,1,0
a306,1,0
a325,1,0
a5,1,1
a11,1,1
a54,1,0
a233,1,1
a246,0,0
a252,0,0
a135,0,1
a139,0,0
a240,0,0
a267,1,0
a274,0,0
a278,0,0
a34,1,0
a148,1,0
a284,0,1
