Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a2,1,1
a5,1,1
a6,1,1
a7,0,0
a9,1,0
a11,1,1
a14,1,0
a19,1,1
a20,1,0
a21,1,0
a22,0,1
a23,0,0
a28,0,1
a30,1,0
a32,0,0
a33,1,0
a35,0,1
a38,1,0
a39,0,0
a40,0,0
a43,0,0
a44,1,0
a45,0,0
a49,1,0
a52,0,0
a53,0,0
a54,1,0
a55,1,0
a56,1,0
a60,0,0
a63,0,1
a65,0,0
a67,0,0
a70,0,0
a73,1,0
a74,1,0
a75,1,1
a76,1,0
a77,0,0
a78,1,0
a80,1,0
a81,1,0
a82,0,0
a84,1,0
a85,1,0
a86,0,0
a87,0,0
a88,1,0
a90,1,0
a91,0,0
a92,1,0
a95,0,1
a96,1,0
a99,1,0
a1,1,0
a3,1,1
a4,0,0
a12,0,0
a17,1,0
a18,1,0
a26,1,1
a27,1,1
a29,1,0
a37,1,0
a42,1,0
a46,1,0
a47,1,0
a51,1,1
a57,0,0
a58,1,0
a59,1,1
a61,0,0
a62,0,0
a68,0,0
a69,0,1
a71,1,0
a79,0,0
a83,1,1
a94,1,1
a98,0,0
a10,0,0
a13,0,1
a15,0,1
a16,1,0
a24,1,0
a25,1,0
a31,0,1
a48,0,1
a50,1,1
a66,1,1
a72,1,0
a97,1,0
a8,1,0
a34,1,0
a41,1,0
a93,1,1
a36,1,0
a89,1,1
a64,1,1
