Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a4,0,0
a5,0,0
a8,0,0
a10,1,0
a12,1,0
a14,1,1
a16,1,0
a17,0,0
a18,0,0
a22,1,1
a24,1,0
a26,0,0
a27,1,0
a29,1,0
a31,1,0
a32,1,0
a33,0,0
a34,1,0
a35,0,0
a37,0,0
a40,0,1
a41,0,0
a43,1,1
a44,1,0
a45,1,0
a47,0,0
a48,1,0
a50,1,1
a51,0,1
a54,1,0
a55,1,0
a56,1,1
a60,1,0
a63,1,1
a65,0,0
a66,0,1
a67,1,0
a68,1,1
a69,0,0
a71,1,0
a72,1,0
a73,1,0
a74,1,0
a76,0,0
a77,0,0
a78,1,0
a79,1,0
a0,1,0
a2,0,1
a3,1,0
a6,1,0
a7,1,0
a11,1,1
a13,0,0
a15,1,1
a20,0,0
a23,1,0
a25,1,0
a28,0,0
a30,0,1
a36,1,0
a39,1,0
a42,1,0
a46,0,1
a53,1,1
a62,0,0
a64,1,0
a75,1,0
a19,1,0
a58,0,0
a61,1,0
a70,1,0
a9,0,0
a21,1,0
a49,1,0
a52,1,0
a57,0,0
a59,1,0
a38,1,0
