Argument,In_Stability_Impact,Out_Stability_Impact
a3,0,1
a5,1,1
a7,0,1
a8,1,1
a9,0,0
a12,1,0
a13,0,0
a14,1,1
a15,1,1
a16,1,0
a17,1,0
a18,1,1
a19,0,1
a20,0,0
a21,1,0
a22,0,0
a24,1,1
a25,0,1
a26,1,0
a27,0,1
a31,0,1
a32,0,0
a33,1,1
a42,1,1
a44,1,1
a45,1,1
a46,1,1
a47,1,1
a48,1,0
a49,0,1
a50,1,1
a53,1,0
a55,0,1
a56,0,0
a57,1,0
a58,1,0
a59,0,1
a60,0,1
a61,0,0
a63,1,1
a64,0,0
a65,1,0
a66,1,1
a67,0,0
a68,1,1
a69,0,1
a70,1,1
a75,0,0
a77,1,0
a78,1,1
a79,1,0
a82,1,0
a83,1,0
a84,0,1
a85,1,0
a86,0,0
a87,1,1
a89,0,1
a90,1,0
a93,1,1
a95,0,1
a96,1,0
a98,0,1
a101,1,0
a103,0,0
a107,0,1
a109,0,1
a110,0,0
a112,0,1
a113,1,1
a114,0,0
a116,1,0
a117,1,1
a118,0,1
a119,0,1
a120,0,0
a121,1,1
a124,0,1
a125,0,0
a126,0,1
a127,0,0
a128,0,1
a129,0,0
a132,0,1
a133,0,0
a134,1,1
a135,0,1
a136,0,0
a138,1,1
a139,1,0
a140,1,0
a142,0,1
a143,1,1
a146,0,1
a147,0,1
a150,1,1
a0,0,1
a1,1,1
a6,1,0
a23,1,1
a29,1,1
a30,0,1
a34,1,1
a36,0,1
a39,1,0
a40,0,0
a43,1,1
a62,1,0
a71,1,0
a73,1,1
a74,1,1
a76,1,0
a81,1,1
a91,1,1
a92,1,1
a99,0,1
a102,1,0
a104,1,1
a105,0,0
a106,0,1
a111,0,0
a115,0,1
a122,1,0
a137,1,1
a141,0,1
a145,0,0
a148,1,1
a149,0,1
a11,1,1
a28,1,0
a35,0,1
a37,0,0
a38,0,1
a41,0,1
a51,1,1
a52,1,0
a72,1,1
a88,0,1
a94,0,1
a97,0,1
a100,1,0
a123,0,1
a130,0,1
a131,0,1
a144,0,0
a10,1,1
a108,1,0
a2,1,1
a4,0,1
a54,1,1
a80,0,1
