Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a4,1,0
a5,1,0
a6,1,1
a7,0,0
a8,0,0
a9,1,0
a10,0,0
a12,1,0
a13,0,0
a15,0,1
a18,1,0
a19,1,0
a21,0,0
a22,1,0
a24,1,0
a25,1,0
a27,0,0
a28,1,0
a29,1,0
a30,1,1
a32,1,0
a34,1,1
a36,1,1
a38,1,0
a39,1,0
a42,1,0
a45,0,0
a46,1,0
a50,1,0
a51,0,0
a53,1,1
a55,1,0
a56,1,0
a57,0,1
a58,1,1
a59,0,1
a60,1,0
a61,1,0
a63,0,0
a64,1,0
a0,0,1
a2,1,0
a11,1,0
a14,1,0
a23,1,0
a31,1,1
a43,1,0
a44,1,1
a48,0,0
a52,0,0
a54,1,0
a62,1,1
a16,1,1
a17,0,1
a20,1,0
a26,1,0
a33,1,0
a35,1,0
a41,1,0
a47,1,0
a49,1,0
a37,0,1
a40,1,0
a3,0,0
