Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a2,1,1
a3,0,1
a5,0,1
a7,1,1
a8,1,1
a9,1,0
a10,0,0
a11,1,0
a12,1,0
a15,1,0
a17,0,1
a19,0,0
a22,1,1
a25,1,0
a31,1,0
a32,1,0
a33,0,0
a34,0,0
a35,1,1
a38,1,0
a39,1,1
a41,1,0
a44,1,0
a46,0,1
a47,1,1
a48,0,1
a51,1,0
a53,0,1
a54,1,0
a55,1,0
a56,0,0
a59,0,0
a60,1,0
a62,0,0
a64,0,0
a65,1,0
a67,0,0
a68,0,0
a69,1,0
a72,0,1
a73,0,0
a74,0,1
a76,1,1
a77,1,0
a81,1,0
a83,1,0
a86,0,0
a87,0,1
a88,0,0
a91,1,0
a93,1,0
a98,0,0
a101,0,0
a103,1,0
a106,1,0
a109,1,1
a110,1,0
a113,1,1
a114,0,0
a115,1,0
a116,0,1
a117,0,1
a118,0,1
a120,1,0
a122,1,1
a126,1,1
a129,1,0
a130,1,0
a133,0,1
a135,1,1
a136,0,0
a141,0,1
a142,0,1
a143,0,0
a149,0,0
a154,1,0
a160,0,1
a163,1,0
a165,1,0
a167,1,1
a169,0,1
a170,1,0
a171,1,1
a172,1,0
a174,0,0
a175,1,1
a181,0,1
a182,0,1
a183,0,1
a184,1,1
a186,1,0
a188,1,1
a191,1,0
a195,0,0
a197,0,1
a199,0,0
a200,1,1
a201,1,0
a203,1,0
a204,1,1
a205,1,0
a209,1,1
a217,1,1
a219,1,1
a221,1,1
a223,1,0
a224,0,1
a225,0,0
a226,1,1
a230,0,1
a231,0,1
a232,0,0
a233,0,0
a234,0,0
a235,0,0
a0,1,1
a4,0,1
a6,0,1
a13,0,1
a16,0,1
a18,1,0
a23,1,0
a24,1,1
a26,0,1
a28,0,0
a29,0,0
a30,1,0
a36,0,0
a37,0,1
a42,1,0
a45,1,0
a49,1,0
a52,1,1
a58,0,0
a61,0,1
a63,0,0
a70,0,1
a71,1,1
a75,1,0
a78,0,0
a82,1,0
a85,1,0
a89,1,0
a90,0,0
a94,1,0
a96,1,0
a97,1,1
a99,0,0
a100,0,1
a102,1,0
a104,0,0
a105,1,0
a107,1,0
a111,0,1
a112,1,1
a124,1,0
a131,1,0
a137,0,0
a138,1,1
a139,0,0
a140,1,1
a144,1,0
a146,1,0
a150,0,0
a153,1,0
a155,0,1
a157,0,1
a158,0,0
a162,0,0
a166,1,0
a168,1,0
a173,1,0
a177,1,0
a178,1,1
a185,0,1
a187,0,1
a189,0,0
a198,1,1
a202,1,0
a206,0,0
a207,0,1
a212,1,1
a213,0,0
a216,0,0
a220,1,1
a222,0,1
a228,1,1
a14,0,1
a21,1,0
a27,1,1
a50,0,1
a92,1,0
a123,0,0
a127,1,0
a128,1,0
a132,0,1
a145,0,0
a151,0,0
a152,1,0
a159,0,0
a161,1,0
a164,1,0
a176,1,0
a179,0,0
a190,1,1
a193,0,0
a214,1,0
a215,1,0
a227,1,0
a229,0,0
a20,0,1
a43,1,0
a57,1,0
a66,0,0
a84,0,1
a95,1,0
a119,1,1
a121,0,1
a148,1,1
a156,1,0
a180,0,0
a192,0,0
a194,0,1
a218,0,0
a79,1,0
a80,0,0
a108,0,1
a134,0,1
a196,1,0
a40,1,0
a125,1,0
a147,0,0
a208,0,0
a211,1,0
a210,1,1
