Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,1
a1,0,1
a3,0,1
a4,0,1
a5,0,0
a6,0,1
a8,1,1
a9,1,1
a10,0,1
a12,1,1
a14,1,0
a18,0,0
a21,0,1
a22,1,0
a23,0,0
a24,0,0
a25,1,0
a28,0,1
a29,0,0
a30,1,0
a31,1,0
a35,0,1
a37,1,1
a38,0,0
a39,0,0
a41,0,0
a42,1,0
a43,1,0
a45,1,1
a47,0,0
a50,1,0
a51,1,0
a52,1,0
a53,1,1
a56,0,1
a57,1,0
a59,1,0
a61,1,0
a62,0,0
a66,0,0
a68,0,0
a71,1,0
a73,1,1
a75,0,0
a76,1,0
a80,1,0
a83,0,0
a84,0,0
a86,1,0
a87,1,0
a88,1,0
a89,1,0
a91,1,0
a93,0,1
a98,1,1
a102,0,0
a103,1,1
a104,1,0
a106,1,0
a108,0,0
a110,1,1
a111,1,0
a113,1,1
a118,0,0
a120,0,1
a124,0,1
a125,0,0
a126,1,1
a130,0,1
a131,0,0
a133,1,0
a134,0,1
a135,0,0
a136,1,0
a137,0,0
a139,0,1
a142,1,0
a143,1,0
a147,0,1
a150,1,0
a151,0,0
a154,0,0
a155,0,0
a156,1,0
a160,1,0
a163,1,0
a165,0,1
a167,1,0
a168,0,0
a169,1,1
a170,0,1
a171,1,1
a173,0,1
a174,0,1
a175,1,0
a178,0,1
a180,0,1
a181,0,0
a182,1,0
a183,1,1
a184,0,0
a185,1,0
a186,1,0
a190,0,1
a194,1,0
a196,0,0
a197,1,1
a199,1,0
a200,1,1
a201,0,1
a203,0,1
a204,0,0
a205,0,0
a206,0,0
a207,0,1
a208,1,0
a211,0,0
a216,0,1
a217,1,0
a218,1,1
a220,0,1
a221,0,0
a222,0,0
a223,1,0
a224,0,0
a225,1,1
a226,0,0
a227,0,0
a228,0,0
a230,0,1
a231,1,0
a232,0,1
a235,0,0
a238,0,1
a242,0,1
a247,0,1
a248,0,0
a251,0,0
a253,1,0
a256,0,0
a257,0,1
a259,1,1
a260,1,0
a261,0,1
a262,1,0
a267,0,0
a268,1,0
a270,0,1
a271,1,1
a273,0,0
a274,0,0
a279,0,0
a280,0,0
a283,1,0
a284,0,1
a288,0,1
a292,0,1
a294,1,1
a295,0,0
a297,0,1
a300,0,1
a301,0,0
a302,1,1
a303,0,0
a305,1,0
a306,0,1
a307,0,0
a2,0,1
a7,1,1
a11,1,0
a13,0,1
a16,1,0
a19,0,1
a20,0,1
a27,1,0
a33,0,1
a34,1,0
a36,1,1
a46,1,1
a49,1,0
a58,0,0
a64,1,0
a67,0,0
a69,0,0
a70,1,0
a72,0,0
a74,1,0
a77,1,1
a81,0,0
a82,0,1
a85,1,1
a92,1,0
a94,0,0
a95,0,0
a97,1,0
a99,1,0
a100,1,0
a105,0,0
a107,1,0
a109,0,0
a112,0,0
a114,1,1
a115,1,0
a117,0,0
a119,1,0
a121,1,1
a122,1,0
a129,0,0
a132,0,0
a138,0,0
a141,0,0
a148,0,0
a152,1,0
a157,0,1
a158,1,0
a164,1,1
a166,1,0
a176,0,0
a179,0,0
a187,1,1
a188,0,1
a189,0,1
a191,0,1
a192,0,0
a195,0,0
a198,1,0
a209,0,1
a210,0,1
a213,1,0
a219,0,0
a236,0,0
a237,1,0
a240,0,1
a241,0,0
a243,0,0
a244,0,0
a246,0,0
a249,1,0
a250,1,0
a252,1,0
a254,0,0
a263,0,0
a264,0,0
a275,0,0
a276,1,0
a277,1,0
a278,1,0
a281,1,0
a282,0,0
a286,1,0
a287,0,1
a289,0,1
a296,0,0
a298,0,1
a309,0,0
a17,0,1
a32,0,1
a40,1,0
a48,0,1
a55,0,1
a63,0,0
a90,1,0
a96,0,0
a116,0,0
a140,0,1
a144,1,1
a145,1,0
a149,0,1
a172,0,0
a177,1,0
a193,0,0
a202,0,0
a212,1,0
a229,1,0
a234,1,0
a239,1,1
a255,0,0
a265,1,0
a269,1,0
a291,1,1
a304,1,0
a310,0,1
a26,0,1
a60,0,0
a78,0,0
a79,1,0
a127,1,0
a153,1,0
a214,0,0
a233,1,1
a258,1,0
a285,0,0
a293,0,0
a54,1,0
a65,0,0
a101,1,0
a128,0,0
a159,0,0
a161,0,0
a245,1,0
a272,0,0
a290,1,0
a299,1,1
a308,0,0
a162,0,0
a266,1,0
a15,0,1
a123,1,0
a146,1,0
a44,0,1
a215,0,1
