Argument,In_Stability_Impact,Out_Stability_Impact
a1,1,1
a2,1,1
a3,1,0
a4,0,1
a6,0,1
a7,1,0
a8,0,0
a9,0,0
a14,1,1
a16,1,0
a17,1,0
a18,1,0
a21,1,0
a22,1,0
a26,1,1
a27,1,0
a28,1,0
a30,1,0
a32,1,0
a36,1,0
a37,1,0
a39,1,0
a41,0,1
a42,1,0
a43,0,1
a44,1,0
a45,1,0
a48,1,0
a49,0,0
a50,1,0
a51,0,0
a52,1,0
a55,1,0
a56,1,0
a59,0,0
a61,0,1
a62,1,0
a63,1,1
a65,1,0
a66,1,0
a69,0,1
a70,0,1
a72,1,0
a74,0,0
a5,0,0
a12,1,0
a13,0,1
a15,1,0
a19,1,0
a20,1,1
a25,1,1
a29,1,0
a38,0,0
a40,0,0
a53,1,0
a54,1,1
a58,0,1
a60,1,0
a64,0,0
a67,1,1
a68,1,0
a71,0,0
a0,1,1
a10,1,0
a23,1,0
a24,1,0
a31,0,0
a47,0,1
a57,1,0
a73,1,0
a33,1,0
a34,1,0
a11,1,0
a46,1,0
a35,1,1
