Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,1,0
a4,1,0
a7,0,0
a8,1,0
a9,1,0
a12,1,0
a13,1,0
a15,0,0
a16,1,0
a18,1,0
a21,1,0
a22,1,0
a24,1,0
a28,1,0
a29,1,0
a30,1,0
a32,1,0
a36,1,0
a37,0,0
a38,1,0
a39,1,1
a40,1,0
a43,0,0
a44,0,1
a46,0,0
a48,1,1
a49,1,0
a50,1,0
a52,1,0
a54,1,0
a58,0,1
a64,1,1
a65,1,0
a66,1,1
a67,1,0
a68,1,0
a70,0,0
a71,1,0
a72,1,0
a73,1,0
a75,1,0
a76,1,0
a77,1,0
a78,1,0
a81,1,0
a82,1,0
a83,1,0
a85,1,0
a86,1,1
a87,1,0
a88,0,0
a90,1,0
a92,1,1
a94,1,0
a95,0,0
a96,1,0
a98,1,0
a99,1,0
a100,1,0
a101,1,0
a102,1,0
a103,1,1
a106,1,0
a108,1,0
a111,1,0
a112,1,0
a113,1,0
a115,1,1
a116,1,0
a117,0,0
a120,1,0
a121,1,1
a122,1,0
a123,0,0
a126,1,0
a128,1,0
a131,0,0
a132,1,0
a134,1,0
a136,1,0
a138,1,1
a141,1,0
a143,1,0
a147,1,0
a148,1,0
a151,0,0
a153,1,1
a155,1,0
a156,1,1
a159,1,0
a161,1,0
a162,1,0
a163,1,0
a164,1,0
a166,1,0
a168,1,0
a169,1,0
a170,1,0
a175,0,0
a177,0,0
a181,1,0
a182,1,1
a183,1,0
a185,1,0
a188,1,0
a191,1,0
a193,0,0
a195,1,0
a196,1,0
a198,0,1
a201,1,0
a203,0,0
a209,0,0
a211,1,0
a212,1,0
a213,1,0
a216,0,0
a217,1,0
a218,1,0
a219,1,0
a220,0,0
a221,1,0
a225,1,0
a227,1,0
a233,1,0
a237,1,0
a239,1,0
a241,1,0
a242,1,0
a243,1,0
a245,1,0
a246,1,0
a250,1,0
a252,1,0
a253,1,0
a254,1,1
a256,1,0
a258,0,0
a259,0,0
a11,0,0
a14,1,0
a17,1,0
a19,1,0
a20,1,0
a23,1,0
a26,1,0
a27,1,1
a31,0,0
a33,1,0
a34,0,0
a41,1,0
a42,1,0
a45,1,0
a47,1,0
a51,1,0
a53,1,0
a55,1,0
a57,1,0
a59,1,0
a60,1,0
a61,1,0
a63,1,0
a74,1,0
a80,1,0
a84,0,0
a89,0,1
a91,1,0
a105,1,0
a107,1,0
a110,1,0
a118,1,0
a124,1,0
a127,1,0
a129,1,0
a135,1,0
a137,1,0
a139,1,1
a140,0,0
a142,1,0
a144,1,1
a146,1,0
a152,0,0
a154,1,1
a157,1,0
a165,0,0
a167,1,0
a171,1,0
a174,1,1
a178,0,1
a186,1,0
a189,1,0
a190,1,1
a192,1,0
a194,1,0
a197,1,0
a199,1,0
a200,1,0
a202,1,0
a204,1,0
a208,1,0
a210,1,0
a214,1,0
a215,0,1
a222,1,1
a223,1,0
a228,1,0
a229,0,1
a231,1,0
a232,1,0
a234,1,1
a236,1,0
a240,1,1
a249,0,1
a251,1,0
a255,0,0
a257,1,0
a1,1,0
a3,1,0
a5,1,0
a10,1,1
a56,1,0
a69,1,0
a79,1,0
a93,1,0
a97,1,0
a109,1,0
a114,0,0
a119,1,0
a130,1,0
a133,1,0
a149,1,0
a158,1,0
a160,1,0
a173,1,0
a176,0,1
a180,1,0
a207,1,0
a224,1,0
a226,1,1
a230,1,1
a235,1,0
a238,1,0
a244,1,0
a247,1,0
a248,1,0
a25,1,0
a62,1,0
a104,1,0
a150,1,0
a172,1,1
a179,1,0
a187,1,0
a205,0,0
a206,1,1
a125,1,1
a184,1,1
a6,1,1
a35,1,0
a145,1,0
