Argument,In_Stability_Impact,Out_Stability_Impact
a0,0,0
a1,1,0
a4,0,1
a5,1,0
a8,0,1
a10,1,1
a11,0,0
a12,1,0
a13,0,0
a15,1,0
a16,0,1
a17,1,0
a18,0,1
a20,1,0
a21,1,0
a24,1,1
a25,0,0
a26,0,0
a27,1,1
a28,1,0
a30,0,0
a31,1,0
a35,0,1
a37,1,0
a38,1,1
a41,0,0
a42,1,0
a46,1,0
a47,1,0
a49,0,0
a50,0,1
a51,1,0
a52,1,1
a53,0,0
a54,1,0
a57,0,1
a59,1,0
a60,0,1
a61,0,1
a62,1,1
a67,1,0
a68,1,0
a69,1,0
a70,1,0
a71,0,0
a74,1,1
a75,1,0
a76,0,0
a79,0,0
a81,1,0
a83,0,0
a84,1,1
a85,1,0
a87,1,0
a89,0,0
a90,1,1
a91,0,0
a92,0,0
a95,1,0
a96,1,0
a97,0,0
a98,0,0
a100,0,0
a101,1,1
a102,1,0
a103,0,1
a106,0,1
a107,1,0
a109,1,0
a110,1,0
a111,1,0
a114,1,0
a3,0,0
a6,1,0
a22,1,0
a29,1,0
a32,1,0
a39,1,1
a40,1,0
a43,1,1
a48,0,0
a55,1,0
a56,1,1
a63,0,0
a64,1,0
a65,1,0
a66,1,0
a72,1,0
a77,0,1
a78,0,1
a80,1,0
a86,0,0
a93,0,1
a94,0,1
a99,0,0
a104,1,0
a105,1,0
a108,0,0
a112,0,1
a7,1,0
a14,1,0
a19,0,0
a23,1,0
a34,1,0
a36,1,0
a44,1,0
a45,0,0
a73,1,1
a82,1,0
a88,1,0
a113,1,1
a2,1,1
a58,0,1
a9,1,0
a33,1,0
