Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,1
a2,0,0
a3,0,1
a4,0,1
a5,1,0
a6,0,0
a7,1,0
a8,0,0
a11,0,0
a13,0,1
a16,1,0
a17,1,1
a18,1,1
a21,0,1
a23,1,1
a24,0,0
a25,1,0
a27,0,1
a29,1,1
a30,1,1
a31,1,0
a32,1,0
a33,1,1
a36,1,0
a38,1,0
a39,1,0
a40,0,1
a42,0,0
a44,0,0
a45,0,1
a46,1,0
a47,1,1
a48,1,1
a49,1,1
a50,0,0
a51,1,1
a52,0,1
a53,1,1
a55,1,0
a56,0,1
a58,0,0
a59,0,0
a63,0,1
a65,1,1
a69,1,1
a70,0,0
a71,1,1
a72,0,0
a73,1,1
a74,0,1
a75,1,0
a76,0,1
a79,0,1
a80,1,1
a81,1,1
a82,0,0
a85,0,0
a87,1,1
a91,1,0
a92,1,1
a97,1,1
a98,0,1
a99,0,0
a100,0,1
a101,0,1
a102,0,1
a105,1,0
a106,1,1
a113,1,0
a115,1,0
a116,0,1
a117,0,1
a120,1,1
a122,1,0
a123,0,0
a125,0,1
a127,0,1
a129,1,1
a132,0,1
a134,0,0
a137,0,1
a141,0,0
a142,1,0
a144,1,1
a145,0,1
a147,1,1
a150,1,1
a151,1,1
a152,1,1
a153,0,0
a154,0,1
a155,0,0
a156,0,1
a160,0,0
a161,0,1
a165,1,0
a167,0,0
a170,0,0
a171,1,0
a172,0,1
a173,0,1
a174,0,1
a175,0,1
a177,1,0
a178,0,1
a180,0,0
a181,1,1
a182,1,0
a183,0,0
a184,0,0
a186,1,0
a187,1,0
a188,0,1
a190,0,0
a193,1,1
a194,0,1
a195,0,0
a197,1,1
a198,0,0
a200,0,1
a202,0,0
a203,1,1
a204,0,1
a206,1,1
a210,0,1
a0,1,1
a10,1,1
a15,1,1
a28,0,0
a34,1,0
a37,1,1
a41,0,0
a54,0,1
a57,1,1
a60,1,1
a62,1,1
a66,0,1
a78,1,1
a83,0,1
a86,0,1
a88,1,0
a90,0,0
a93,0,1
a94,1,1
a103,0,1
a110,0,1
a114,1,1
a121,0,0
a124,0,1
a128,0,1
a130,1,1
a135,0,1
a136,1,1
a138,0,1
a140,1,1
a143,1,0
a157,0,1
a163,0,0
a169,1,0
a176,0,1
a189,1,0
a196,1,1
a199,0,1
a205,0,1
a207,1,0
a12,0,1
a14,1,0
a19,1,0
a26,0,0
a61,1,0
a68,0,0
a84,1,1
a89,1,0
a104,1,0
a111,0,0
a126,0,1
a131,0,1
a133,0,0
a139,1,1
a146,1,1
a149,1,0
a158,0,0
a164,0,0
a168,0,0
a201,0,1
a209,0,1
a22,1,0
a77,1,0
a95,1,1
a107,1,1
a109,0,1
a112,0,1
a118,0,1
a119,1,1
a159,0,0
a166,0,1
a208,0,1
a9,1,1
a43,1,1
a64,0,1
a67,0,0
a148,0,1
a185,0,1
a191,0,0
a20,1,0
a35,0,1
a96,0,1
a108,0,0
a162,1,0
a179,0,1
a192,1,0
