Argument,In_Stability_Impact,Out_Stability_Impact
a7,0,0
a8,0,1
a9,1,1
a12,1,0
a14,1,1
a15,1,0
a16,1,0
a17,1,1
a19,0,1
a23,1,0
a24,1,1
a25,0,0
a28,1,0
a34,1,0
a36,0,0
a41,1,0
a42,1,1
a43,0,1
a44,1,0
a45,1,0
a46,1,1
a47,1,1
a48,1,0
a49,0,1
a51,0,1
a52,1,1
a53,0,1
a54,1,0
a55,1,0
a57,1,0
a58,0,1
a59,1,1
a62,0,1
a63,0,0
a65,0,0
a68,0,1
a69,0,0
a72,1,1
a73,1,1
a75,0,0
a77,1,0
a78,1,0
a79,1,0
a83,0,0
a85,0,1
a86,0,1
a91,0,0
a92,1,1
a93,1,0
a94,1,0
a95,0,1
a98,0,0
a100,0,0
a101,0,1
a102,1,0
a103,0,0
a105,1,0
a108,0,0
a110,0,0
a111,0,1
a112,1,1
a113,1,0
a117,0,1
a118,1,0
a120,0,1
a124,1,1
a126,0,1
a127,0,0
a128,0,1
a130,0,1
a132,1,0
a134,1,1
a136,0,0
a138,1,1
a139,1,0
a140,1,0
a143,0,0
a144,1,0
a145,0,0
a148,1,0
a149,1,0
a151,1,0
a152,1,1
a154,1,0
a157,0,0
a159,1,0
a160,0,1
a161,1,1
a164,0,1
a165,1,1
a168,0,0
a169,1,1
a170,0,0
a171,0,0
a172,0,1
a173,1,1
a174,0,0
a176,0,0
a178,1,1
a182,1,1
a183,0,0
a184,0,1
a185,1,0
a186,1,0
a187,1,0
a192,0,0
a195,0,1
a196,0,1
a197,0,1
a201,1,1
a204,1,1
a207,1,0
a208,0,1
a209,0,1
a212,1,1
a213,0,1
a214,0,1
a216,1,0
a217,0,1
a218,1,1
a220,0,1
a1,0,1
a3,1,1
a4,1,1
a11,0,1
a13,0,1
a18,1,1
a26,1,0
a29,0,1
a38,0,0
a39,0,1
a40,1,0
a50,1,1
a56,1,0
a64,1,1
a67,0,1
a74,0,1
a82,1,1
a84,0,0
a87,1,0
a90,0,0
a96,0,0
a97,1,0
a104,1,1
a107,0,0
a116,0,1
a119,1,0
a125,0,0
a129,0,1
a133,1,0
a142,0,0
a147,1,0
a153,0,0
a156,1,0
a158,0,1
a166,1,0
a167,1,1
a175,1,0
a179,1,0
a180,1,0
a181,0,1
a188,0,0
a189,0,0
a191,0,0
a193,0,0
a198,0,1
a199,1,1
a200,1,1
a202,0,0
a205,0,0
a206,1,0
a210,1,1
a211,0,1
a6,0,0
a10,1,1
a20,0,0
a21,1,1
a31,0,1
a32,0,0
a35,1,1
a37,0,1
a60,0,1
a61,0,0
a66,0,0
a71,0,1
a80,0,0
a89,0,0
a99,1,0
a106,0,1
a114,0,1
a121,1,0
a122,0,1
a123,0,0
a137,1,0
a146,0,0
a155,0,0
a163,1,0
a177,0,0
a203,0,0
a215,1,0
a219,0,0
a0,0,0
a2,0,1
a5,1,1
a22,1,1
a33,0,0
a70,1,0
a88,0,1
a131,0,0
a135,0,1
a141,1,0
a30,0,0
a81,0,0
a150,0,1
a190,1,0
a194,0,1
a27,1,0
a115,1,1
a76,0,1
a109,1,1
a162,1,0
