Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a1,0,1
a3,1,0
a4,1,0
a6,1,0
a9,1,0
a11,0,0
a15,1,0
a16,0,0
a17,1,0
a21,1,0
a22,1,0
a23,1,0
a24,0,0
a25,0,0
a26,1,0
a27,0,0
a28,0,0
a30,1,1
a31,1,0
a33,1,0
a35,1,0
a39,1,0
a40,1,1
a42,1,0
a44,1,1
a46,1,1
a47,0,0
a50,1,0
a51,0,0
a55,1,0
a57,1,0
a58,0,0
a60,0,0
a61,1,1
a62,0,0
a66,0,0
a69,1,0
a71,1,1
a73,1,1
a75,0,0
a76,0,0
a77,1,0
a78,0,1
a79,1,1
a80,0,1
a81,0,1
a84,1,0
a7,1,0
a8,0,1
a10,1,0
a13,1,1
a19,1,0
a20,1,0
a34,0,0
a36,0,0
a43,0,1
a48,1,0
a52,0,1
a53,1,0
a54,1,1
a56,1,0
a59,1,0
a63,1,1
a64,0,0
a65,0,0
a67,1,0
a68,1,0
a70,1,0
a72,1,1
a74,0,0
a83,1,0
a5,0,0
a14,1,1
a18,1,0
a32,1,1
a37,1,0
a38,1,0
a49,1,0
a82,1,0
a2,1,0
a12,1,0
a29,1,0
a41,1,0
a45,1,0
