Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,0
a1,0,0
a2,0,0
a4,1,0
a6,1,0
a7,1,0
a8,1,0
a9,0,0
a11,1,0
a12,1,0
a13,1,0
a14,0,0
a15,1,0
a16,1,0
a19,1,0
a20,1,0
a23,0,0
a24,1,0
a25,0,1
a26,1,1
a29,1,0
a30,1,1
a31,1,0
a32,1,0
a33,1,0
a34,0,1
a35,1,0
a36,0,0
a37,0,0
a38,1,0
a41,1,0
a45,0,0
a46,1,0
a47,1,0
a48,1,1
a49,1,0
a50,1,1
a52,1,0
a53,0,0
a55,0,1
a56,1,0
a57,0,1
a59,1,0
a62,1,1
a63,1,0
a65,1,0
a66,1,1
a67,0,1
a68,1,0
a70,1,1
a72,1,0
a73,1,0
a75,0,0
a76,1,0
a77,1,0
a79,0,0
a80,1,0
a83,0,0
a85,0,0
a86,1,1
a87,1,1
a88,0,0
a89,1,0
a91,1,0
a93,0,0
a94,1,0
a95,1,0
a96,0,1
a98,0,0
a104,1,0
a105,1,0
a108,1,0
a109,0,0
a110,1,0
a113,1,0
a114,1,0
a115,1,0
a116,1,0
a117,1,0
a118,0,0
a120,1,0
a123,0,0
a10,1,0
a18,1,1
a28,0,0
a39,0,1
a51,1,0
a54,0,1
a58,0,0
a60,1,0
a61,1,0
a69,1,0
a74,1,1
a78,1,0
a81,0,0
a82,1,0
a90,1,0
a99,0,0
a101,1,0
a112,1,1
a121,1,1
a122,1,0
a5,0,0
a22,1,1
a40,1,0
a42,1,0
a43,1,0
a64,0,0
a84,0,1
a97,1,1
a100,1,1
a102,1,0
a103,0,0
a107,1,0
a111,1,0
a119,1,0
a124,0,1
a21,0,0
a44,0,1
a92,1,0
a106,1,0
a3,1,1
a17,1,0
a27,1,0
a71,1,1
