Argument,In_Stability_Impact,Out_Stability_Impact
a1,0,0
a2,1,1
a3,1,0
a5,1,0
a7,0,0
a9,0,1
a11,1,0
a12,1,0
a13,1,0
a16,1,0
a18,1,0
a21,1,0
a22,1,0
a23,0,0
a25,1,1
a27,0,0
a29,0,0
a32,0,0
a33,1,1
a35,1,0
a36,1,1
a41,0,0
a42,1,0
a43,0,0
a44,0,0
a46,1,0
a47,0,0
a48,1,0
a51,1,0
a53,1,0
a55,1,0
a57,1,0
a59,1,0
a60,0,0
a62,1,0
a65,1,1
a67,1,0
a68,1,1
a72,0,0
a6,0,0
a8,1,1
a10,1,0
a14,1,0
a15,1,0
a17,1,0
a19,1,1
a20,1,0
a26,1,0
a28,1,0
a30,0,0
a37,0,0
a39,1,0
a40,1,0
a52,1,0
a54,1,0
a61,1,0
a63,1,0
a69,1,0
a71,1,0
a74,0,0
a24,1,0
a45,1,0
a49,1,0
a56,1,0
a73,1,0
a0,0,1
a34,1,0
a38,0,0
a50,1,0
a4,0,0
a31,1,0
a58,0,0
a64,1,0
a66,1,1
a70,1,1
