Argument,In_Stability_Impact,Out_Stability_Impact
a0,1,1
a2,0,0
a3,0,1
a4,1,1
a5,1,1
a9,1,1
a10,0,0
a11,1,1
a12,1,1
a13,0,0
a14,1,0
a15,1,1
a19,0,1
a22,1,0
a23,1,1
a24,1,1
a26,1,0
a29,1,0
a32,0,1
a34,0,1
a35,0,1
a36,0,1
a37,0,0
a39,1,0
a42,0,1
a43,1,0
a45,1,0
a46,1,1
a49,0,0
a50,1,0
a52,1,0
a55,1,1
a56,1,0
a57,0,1
a59,1,0
a60,1,0
a62,0,0
a63,1,1
a64,1,0
a65,1,0
a66,0,0
a67,1,0
a68,1,0
a69,1,1
a70,1,0
a73,1,0
a74,1,0
a75,0,1
a76,1,0
a77,0,0
a79,0,0
a81,0,0
a82,1,1
a83,1,0
a85,0,0
a86,1,1
a88,0,0
a90,1,1
a92,0,1
a93,0,1
a95,0,0
a96,0,0
a97,1,1
a98,1,1
a99,0,0
a100,0,1
a104,1,0
a105,0,0
a106,0,0
a107,1,1
a110,1,0
a114,1,0
a119,0,0
a120,1,1
a123,0,0
a128,1,0
a129,0,1
a133,0,1
a134,0,1
a135,0,0
a136,0,0
a139,0,0
a141,0,0
a142,0,0
a143,0,0
a144,0,0
a146,0,0
a147,1,0
a148,1,0
a153,1,0
a155,0,0
a156,1,1
a158,1,0
a159,1,0
a161,0,0
a163,0,0
a164,0,0
a165,0,1
a168,0,0
a169,0,0
a173,0,1
a174,0,1
a176,1,0
a178,0,0
a180,0,0
a181,0,0
a183,0,0
a185,1,1
a186,1,0
a187,0,0
a191,1,0
a193,0,1
a194,1,0
a195,0,0
a196,1,1
a199,0,1
a202,0,0
a203,1,0
a206,1,1
a207,1,1
a209,0,1
a211,0,1
a212,0,0
a213,0,0
a215,0,1
a216,0,0
a219,0,0
a220,0,1
a223,1,0
a224,1,0
a225,1,0
a226,0,0
a229,1,0
a231,0,0
a233,0,0
a238,1,0
a240,0,0
a241,0,1
a242,0,0
a244,0,1
a245,0,1
a246,1,0
a247,0,0
a248,1,0
a249,1,1
a252,0,0
a253,1,1
a255,0,0
a256,0,0
a258,1,1
a259,1,1
a260,0,0
a262,0,0
a264,0,1
a266,0,1
a268,0,0
a269,0,0
a270,0,0
a271,0,0
a272,1,1
a273,0,1
a274,0,0
a278,1,1
a279,0,1
a280,0,1
a281,0,0
a282,0,1
a283,1,1
a284,0,1
a285,1,0
a288,1,1
a289,1,1
a290,1,1
a291,0,0
a294,1,0
a296,0,1
a298,0,0
a300,1,0
a301,1,0
a303,1,0
a305,0,0
a306,0,0
a307,0,0
a312,0,0
a314,0,0
a315,0,0
a316,0,1
a318,1,0
a319,0,0
a320,0,0
a321,0,0
a323,0,0
a325,0,0
a1,0,1
a8,0,1
a17,0,0
a18,1,1
a20,1,0
a21,0,0
a25,1,1
a27,1,0
a31,1,0
a40,1,0
a44,1,1
a47,1,0
a58,1,0
a61,0,1
a71,0,0
a72,1,1
a78,0,0
a84,1,0
a91,0,0
a94,1,0
a109,0,1
a111,0,0
a112,1,0
a113,0,0
a115,0,1
a117,1,0
a124,1,0
a127,0,0
a131,0,1
a132,1,0
a137,0,0
a138,1,0
a145,1,0
a150,1,0
a152,1,1
a154,0,0
a157,0,1
a160,1,0
a172,0,0
a179,1,0
a182,0,0
a184,1,1
a188,0,1
a192,0,0
a198,1,1
a200,0,0
a201,0,0
a204,0,1
a208,1,1
a214,0,1
a217,1,0
a218,1,1
a222,1,0
a230,0,0
a232,0,1
a234,0,0
a237,0,0
a239,0,0
a243,0,0
a257,1,0
a263,0,1
a265,0,1
a277,0,0
a286,0,0
a287,1,0
a297,0,1
a304,0,0
a308,0,1
a309,0,1
a310,0,1
a317,1,0
a6,0,1
a7,1,0
a28,1,0
a30,0,0
a33,0,0
a41,0,0
a48,1,1
a51,1,0
a53,1,0
a54,1,0
a89,1,1
a101,1,0
a102,1,0
a103,1,0
a108,1,0
a118,1,1
a122,1,0
a125,0,0
a126,0,1
a130,1,0
a140,1,0
a149,0,0
a151,0,0
a171,1,0
a175,0,0
a177,1,1
a189,1,0
a190,0,1
a205,0,1
a235,0,0
a236,0,1
a251,0,1
a261,0,0
a267,1,0
a275,0,1
a292,1,0
a295,0,1
a322,1,1
a38,1,0
a87,0,0
a167,0,1
a197,0,0
a210,1,0
a221,0,0
a228,1,0
a276,0,0
a299,1,0
a313,0,0
a121,1,0
a170,0,0
a227,0,1
a254,0,0
a302,0,0
a311,0,0
a250,0,0
a116,1,0
a162,0,0
a166,0,1
a293,1,1
a324,0,1
a80,1,0
a16,1,0
