Argument,In_Stability_Impact,Out_Stability_Impact
a2,1,0
a3,1,0
a5,1,0
a6,1,0
a7,0,0
a9,1,0
a10,1,0
a12,1,0
a13,1,0
a14,1,0
a15,1,0
a18,0,1
a19,0,1
a20,0,0
a21,1,1
a22,1,0
a25,0,0
a26,1,1
a28,1,0
a29,1,0
a32,0,1
a34,1,1
a35,1,0
a36,0,0
a37,0,1
a39,1,0
a42,1,0
a44,0,0
a49,1,1
a50,1,0
a51,0,0
a53,1,0
a56,1,1
a58,0,1
a59,1,0
a62,0,0
a64,1,0
a69,1,0
a0,1,0
a8,1,1
a11,1,0
a16,1,0
a24,1,0
a27,1,0
a33,1,0
a40,1,1
a41,1,0
a43,0,0
a47,1,0
a48,1,0
a54,1,0
a55,1,0
a57,1,0
a60,1,0
a63,1,1
a65,1,1
a67,0,0
a1,0,1
a30,0,1
a38,1,0
a66,1,1
a23,1,0
a31,1,0
a68,1,0
a17,1,0
a46,1,0
a45,1,0
a52,1,0
a61,1,0
a4,1,1
